temps_s,temperature_C
201.096,25.55
201.597,25.47
202.098,25.47
202.600,25.47
203.102,25.47
203.603,25.47
204.105,25.47
204.606,25.47
205.108,25.38
205.609,25.47
206.111,25.38
206.612,25.38
207.114,25.38
207.615,25.38
208.117,25.38
208.618,25.38
209.120,25.38
209.621,25.38
210.123,25.38
210.624,25.30
211.126,25.30
211.627,25.30
212.129,25.30
212.631,25.30
213.132,25.30
213.633,25.30
214.135,25.21
214.637,25.30
215.138,25.30
215.639,25.30
216.141,25.30
216.643,25.21
217.144,25.21
217.645,25.21
218.147,25.21
218.649,25.21
219.150,25.21
219.651,25.21
220.153,25.21
220.655,25.21
221.157,25.13
221.657,25.13
222.159,25.13
222.661,25.13
223.163,25.13
223.663,25.13
224.165,25.13
224.667,25.13
225.169,25.13
225.669,25.04
226.171,25.13
226.673,25.13
227.175,25.04
227.676,25.04
228.177,25.04
228.679,25.04
229.181,25.04
229.682,25.04
230.183,25.04
230.685,25.04
231.187,25.04
231.688,25.04
232.189,25.04
232.691,25.04
233.193,24.96
233.694,24.96
234.195,24.96
234.697,24.96
235.199,24.96
235.700,24.96
236.201,24.96
236.703,24.96
237.205,24.96
237.706,24.96
238.207,24.96
238.709,24.96
239.211,24.87
239.712,24.87
240.213,24.87
240.715,24.87
241.217,24.87
241.718,24.87
242.219,24.87
242.721,24.87
243.223,24.87
243.724,24.87
244.225,24.87
244.727,24.87
245.229,24.79
245.730,24.79
246.231,24.79
246.733,24.79
247.235,24.79
247.737,24.79
248.237,24.79
248.739,24.79
249.241,24.79
249.743,24.79
250.243,24.79
250.745,24.79
251.247,24.79
251.749,24.79
252.249,24.70
252.751,24.79
253.253,24.70
253.755,24.70
254.255,24.70
254.757,24.70
255.259,24.70
255.761,24.70
256.261,24.70
256.763,24.70
257.265,24.70
257.767,24.70
258.268,24.70
258.769,24.70
259.271,24.70
259.773,24.62
260.275,24.70
260.775,24.62
261.277,24.62
261.779,24.62
262.281,24.62
262.781,24.62
263.283,24.62
263.785,24.62
264.287,24.62
264.787,24.62
265.289,24.62
265.791,24.62
266.293,24.62
266.794,24.62
267.295,24.62
267.797,24.62
268.299,24.62
268.800,24.53
269.301,24.53
269.803,24.53
270.305,24.53
270.806,24.53
271.307,24.53
271.809,24.53
272.311,24.53
272.812,24.53
273.314,24.53
273.815,24.53
274.317,24.53
274.818,24.53
275.320,24.53
275.821,24.53
276.323,24.53
276.824,24.45
277.326,24.45
277.827,24.45
278.329,24.45
278.830,24.45
279.332,24.45
279.833,24.45
280.335,24.45
280.836,24.45
281.338,24.45
281.840,24.45
282.341,24.45
282.842,24.45
283.344,24.36
283.846,24.36
284.347,24.36
284.849,24.36
285.350,24.36
285.852,24.36
286.353,24.36
286.855,24.36
287.356,24.36
287.858,24.36
288.360,24.36
288.861,24.36
289.362,24.36
289.864,24.36
290.366,24.36
290.867,24.36
291.368,24.36
291.870,24.36
292.372,24.36
292.873,24.28
293.374,24.36
293.876,24.28
294.378,24.28
294.880,24.28
295.380,24.28
295.882,24.28
296.384,24.28
296.886,24.28
297.386,24.28
297.888,24.28
298.390,24.28
298.892,24.28
299.392,24.28
299.894,24.28
300.396,24.28
300.898,24.28
301.398,24.28
301.900,24.19
302.402,24.28
302.904,24.19
303.405,24.28
303.906,24.28
304.408,24.19
304.910,24.19
305.411,24.19
305.912,24.19
306.414,24.19
306.916,24.19
307.417,24.19
307.918,24.19
308.420,24.19
308.922,24.19
309.423,24.19
309.924,24.19
310.426,24.19
310.928,24.19
311.429,24.19
311.931,24.19
312.432,24.11
312.934,24.11
313.436,24.11
313.937,24.11
314.438,24.11
314.940,24.11
315.442,24.11
315.943,24.11
316.444,24.11
316.946,24.11
317.448,24.11
317.949,24.11
318.451,24.11
318.952,24.11
319.454,24.02
319.955,24.11
320.457,24.11
320.958,24.11
321.460,24.11
321.961,24.02
322.463,24.11
322.964,24.02
323.466,24.02
323.967,24.02
324.469,24.02
324.970,24.02
325.472,24.02
325.973,24.02
326.475,24.02
326.976,24.02
327.478,24.02
327.979,24.02
328.481,23.94
328.983,24.02
329.484,24.02
329.985,24.02
330.487,24.02
330.989,24.02
331.490,24.02
331.991,24.02
332.493,24.02
332.995,23.94
333.496,24.02
333.997,23.94
334.499,23.94
335.001,23.94
335.502,23.94
336.003,23.94
336.505,23.94
337.007,23.94
337.508,23.94
338.009,23.94
338.511,23.94
339.013,23.94
339.514,23.94
340.015,23.94
340.517,23.94
341.019,23.94
341.521,23.94
342.021,23.94
342.523,23.94
343.025,23.94
343.527,23.94
344.028,23.94
344.529,23.94
345.031,23.94
345.533,23.94
346.034,23.85
346.535,23.85
347.037,23.85
347.539,23.85
348.040,23.85
348.541,23.85
349.043,23.85
349.545,23.85
350.046,23.85
350.547,23.85
351.049,23.85
351.551,23.85
352.052,23.85
352.553,23.85
353.055,23.85
353.557,23.85
354.059,23.85
354.559,23.85
355.061,23.85
355.563,23.85
356.065,23.85
356.565,23.85
357.067,23.85
357.569,23.85
358.071,23.85
358.571,23.85
359.073,23.77
359.575,23.77
360.077,23.77
360.577,23.77
361.079,23.77
361.581,23.77
362.083,23.77
362.583,23.77
363.085,23.77
363.587,23.77
364.089,23.77
364.589,23.77
365.091,23.77
365.593,23.77
366.095,23.77
