temps_s,temperature_C
199.590,29.76
200.092,29.76
200.594,29.78
201.095,29.76
201.596,29.80
202.098,29.82
202.600,29.85
203.101,29.82
203.602,29.82
204.104,29.80
204.606,29.82
205.107,29.89
205.608,29.87
206.110,29.85
206.612,29.82
207.113,29.85
207.614,29.87
208.116,29.98
208.618,29.94
209.120,29.89
209.620,29.89
210.122,29.89
210.624,29.91
211.126,30.03
211.626,30.00
212.128,29.96
212.630,29.94
213.132,29.98
213.632,29.96
214.134,30.00
214.636,29.98
215.138,29.98
215.638,29.98
216.140,29.96
216.642,29.98
217.144,30.03
217.644,30.00
218.146,29.96
218.648,29.98
219.150,29.98
219.650,29.98
220.152,30.03
220.654,30.07
221.156,30.00
221.656,30.05
222.158,30.03
222.660,30.03
223.162,30.07
223.662,30.07
224.164,30.07
224.666,30.03
225.168,30.05
225.668,30.07
226.170,30.09
226.672,30.14
227.174,30.14
227.674,30.07
228.176,30.07
228.678,30.07
229.180,30.09
229.681,30.23
230.182,30.18
230.684,30.09
231.186,30.14
231.687,30.14
232.188,30.12
232.690,30.21
233.192,30.21
233.693,30.18
234.194,30.14
234.696,30.16
235.198,30.18
235.700,30.23
236.200,30.21
236.702,30.21
237.204,30.18
237.706,30.18
238.206,30.23
238.708,30.25
239.210,30.25
239.712,30.23
