temps_s,temperature_C
199.592,24.47
200.093,24.47
200.595,24.47
201.097,24.47
201.598,24.47
202.099,24.45
202.601,24.45
203.103,24.47
203.604,24.45
204.105,24.47
204.607,24.49
205.109,24.47
205.610,24.49
206.111,24.49
206.613,24.47
207.115,24.52
207.616,24.47
208.117,24.49
208.619,24.49
209.121,24.49
209.622,24.47
210.124,24.49
210.625,24.52
211.127,24.49
211.628,24.49
212.130,24.49
212.631,24.49
213.133,24.52
213.634,24.52
214.136,24.52
214.637,24.54
215.139,24.49
215.640,24.52
216.142,24.54
216.643,24.54
217.145,24.52
217.646,24.52
218.148,24.52
218.649,24.52
219.151,24.54
219.652,24.54
220.154,24.56
220.656,24.54
221.157,24.56
221.658,24.54
222.160,24.54
222.662,24.54
223.163,24.52
223.665,24.54
224.166,24.54
224.668,24.54
225.169,24.54
225.671,24.56
226.172,24.54
226.674,24.59
227.175,24.56
227.677,24.56
228.178,24.59
228.680,24.56
229.181,24.54
229.683,24.59
230.184,24.56
230.686,24.54
231.188,24.54
231.689,24.59
232.190,24.59
232.692,24.59
233.194,24.59
233.695,24.59
234.196,24.59
234.698,24.59
235.200,24.61
235.701,24.59
236.202,24.61
236.704,24.59
237.206,24.59
237.707,24.59
238.208,24.59
238.710,24.59
239.212,24.61
239.714,24.59
