temps_s,temperature_C
204.103,20.42
204.605,20.42
205.107,20.40
205.608,20.40
206.109,20.38
206.611,20.38
207.113,20.38
207.614,20.35
208.115,20.33
208.617,20.35
209.119,20.33
209.620,20.33
210.121,20.35
210.623,20.35
211.125,20.31
211.626,20.31
212.127,20.28
212.629,20.28
213.131,20.28
213.632,20.31
214.133,20.26
214.635,20.24
215.137,20.24
215.638,20.24
216.139,20.26
216.641,20.26
217.143,20.21
217.644,20.21
218.145,20.21
218.647,20.21
219.149,20.21
219.650,20.21
220.151,20.19
220.653,20.16
221.155,20.16
221.656,20.14
222.157,20.16
222.659,20.19
223.161,20.14
223.662,20.14
224.163,20.12
224.665,20.12
225.167,20.12
225.668,20.16
226.169,20.09
226.671,20.09
227.173,20.09
227.674,20.07
228.175,20.09
228.677,20.07
229.179,20.05
229.681,20.07
230.181,20.07
230.683,20.05
231.185,20.05
231.687,20.05
232.187,20.05
232.689,20.02
233.191,20.02
233.693,20.02
234.193,20.02
234.695,20.02
235.197,20.00
235.699,20.00
236.199,19.98
236.701,19.98
237.203,20.00
237.705,20.00
238.205,19.95
238.707,19.95
239.209,19.95
239.711,19.95
