temps_s,temperature_C
199.590,32.81
200.092,32.81
200.593,32.81
201.095,32.81
201.596,32.84
202.098,32.84
202.599,32.84
203.101,32.84
203.602,32.84
204.104,32.86
204.605,32.86
205.107,32.84
205.608,32.84
206.110,32.86
206.611,32.86
207.113,32.86
207.614,32.86
208.116,32.86
208.617,32.88
209.119,32.88
209.620,32.88
210.122,32.88
210.623,32.88
211.125,32.90
211.626,32.90
212.128,32.93
212.629,32.93
213.131,32.93
213.632,32.95
214.134,32.95
214.635,32.95
215.137,32.97
215.638,32.99
216.140,32.99
216.641,32.99
217.143,33.02
217.644,33.02
218.146,33.02
218.647,33.04
219.149,33.04
219.650,33.06
220.152,33.06
220.653,33.06
221.155,33.06
221.656,33.06
222.158,33.09
222.659,33.06
223.161,33.09
223.662,33.09
224.164,33.09
224.665,33.11
225.167,33.13
225.668,33.13
226.170,33.13
226.671,33.13
227.173,33.13
227.674,33.15
228.176,33.15
228.677,33.18
229.179,33.18
229.681,33.18
230.182,33.18
230.684,33.20
231.185,33.20
231.687,33.20
232.188,33.20
232.690,33.22
233.191,33.22
233.693,33.22
234.194,33.24
234.696,33.22
235.197,33.22
235.699,33.24
236.200,33.24
236.702,33.24
237.203,33.24
237.705,33.24
238.206,33.27
238.708,33.27
239.209,33.29
239.711,33.29
240.212,33.29
240.714,33.29
241.215,33.29
241.717,33.29
242.218,33.29
242.720,33.29
243.221,33.31
243.723,33.31
244.224,33.31
244.726,33.31
245.227,33.34
245.729,33.34
246.230,33.34
246.732,33.36
247.233,33.36
247.735,33.36
248.236,33.36
248.738,33.38
249.239,33.36
249.741,33.36
250.242,33.38
250.744,33.38
251.245,33.38
251.747,33.38
252.248,33.38
252.750,33.40
253.251,33.38
253.753,33.40
254.254,33.40
254.756,33.40
255.257,33.40
255.759,33.43
256.260,33.43
256.762,33.43
257.264,33.43
257.765,33.43
258.266,33.43
258.768,33.43
259.270,33.45
259.771,33.45
260.273,33.43
260.774,33.45
261.276,33.45
261.777,33.47
262.279,33.47
262.780,33.47
263.282,33.47
263.783,33.47
264.285,33.47
264.786,33.47
265.288,33.47
265.789,33.47
266.291,33.47
266.792,33.50
267.294,33.50
267.795,33.50
268.297,33.50
268.798,33.50
269.300,33.50
269.801,33.50
270.303,33.50
270.804,33.50
271.306,33.50
271.808,33.50
272.309,33.47
272.810,33.47
273.312,33.47
273.814,33.47
274.315,33.47
274.816,33.47
275.318,33.47
275.820,33.50
276.321,33.52
276.822,33.52
277.324,33.52
277.826,33.54
278.327,33.54
278.828,33.54
279.330,33.54
279.832,33.56
280.333,33.56
280.834,33.56
281.336,33.56
281.838,33.59
282.339,33.61
282.840,33.61
283.342,33.59
283.844,33.61
284.345,33.61
284.846,33.63
285.348,33.63
285.850,33.63
286.352,33.63
286.852,33.63
287.354,33.63
287.856,33.63
288.358,33.63
288.858,33.65
289.360,33.65
289.862,33.65
290.364,33.65
290.865,33.65
291.366,33.63
291.868,33.63
292.370,33.65
292.871,33.63
293.372,33.63
293.874,33.65
294.376,33.65
294.877,33.65
295.378,33.65
295.880,33.68
296.382,33.68
296.883,33.68
