temps_s,temperature_C
199.590,30.22
200.091,30.22
200.593,30.22
201.095,30.22
201.596,30.25
202.097,30.25
202.599,30.25
203.101,30.28
203.602,30.28
204.103,30.25
204.605,30.35
205.107,30.32
205.608,30.32
206.109,30.32
206.611,30.32
207.113,30.32
207.614,30.32
208.115,30.35
208.617,30.35
209.119,30.35
209.620,30.35
210.121,30.35
210.623,30.35
211.125,30.35
211.626,30.35
212.128,30.35
212.629,30.35
213.131,30.35
213.632,30.35
214.134,30.35
214.635,30.38
215.137,30.38
215.638,30.38
216.140,30.38
216.641,30.38
217.143,30.41
217.644,30.41
218.146,30.41
218.647,30.41
219.149,30.41
219.650,30.41
220.152,30.45
220.653,30.45
221.155,30.45
221.656,30.45
222.158,30.45
222.659,30.41
223.161,30.45
223.662,30.45
224.164,30.45
224.665,30.45
225.167,30.48
225.668,30.45
226.170,30.48
226.671,30.48
227.173,30.48
227.674,30.48
228.176,30.48
228.678,30.48
229.179,30.48
229.681,30.51
230.182,30.51
230.684,30.51
231.185,30.51
231.687,30.51
232.188,30.51
232.690,30.54
233.191,30.54
233.693,30.54
234.194,30.54
234.696,30.57
235.197,30.54
235.699,30.57
236.200,30.57
236.702,30.57
237.203,30.57
237.705,30.57
238.206,30.57
238.708,30.57
239.209,30.61
239.711,30.57
240.212,30.57
240.714,30.61
241.215,30.57
241.717,30.61
242.218,30.61
242.720,30.61
243.221,30.61
243.723,30.61
244.224,30.61
244.726,30.61
245.227,30.64
245.729,30.64
246.230,30.64
246.732,30.64
247.233,30.64
247.735,30.64
248.236,30.64
248.738,30.64
249.239,30.67
249.741,30.67
250.242,30.67
250.744,30.67
251.245,30.70
251.747,30.70
252.248,30.67
252.750,30.70
253.252,30.70
253.753,30.70
254.254,30.70
254.756,30.70
255.258,30.70
255.759,30.70
256.260,30.70
256.762,30.70
257.264,30.74
257.765,30.74
258.266,30.74
258.768,30.74
259.270,30.74
259.771,30.74
260.273,30.77
260.774,30.74
261.276,30.77
261.777,30.77
262.279,30.77
262.780,30.77
263.282,30.74
263.783,30.77
264.285,30.77
264.786,30.77
265.288,30.77
265.789,30.77
266.291,30.77
266.792,30.80
267.294,30.77
267.795,30.80
268.297,30.80
268.798,30.80
269.300,30.77
269.801,30.80
270.303,30.80
270.804,30.80
271.306,30.80
271.807,30.80
272.309,30.80
272.810,30.80
273.312,30.83
273.813,30.83
274.315,30.80
274.816,30.80
275.318,30.80
275.820,30.83
276.321,30.83
276.822,30.83
277.324,30.83
277.826,30.83
278.327,30.83
278.828,30.83
279.330,30.86
279.832,30.86
280.333,30.86
280.834,30.83
281.336,30.83
281.838,30.83
282.339,30.86
282.840,30.83
283.342,30.86
283.844,30.83
284.345,30.83
284.846,30.83
285.348,30.86
285.850,30.86
286.351,30.86
286.852,30.86
287.354,30.86
287.856,30.86
288.357,30.86
288.858,30.86
289.360,30.86
289.862,30.86
290.364,30.86
290.865,30.86
291.366,30.86
291.868,30.86
292.370,30.90
292.871,30.86
293.372,30.90
293.874,30.90
294.376,30.86
294.877,30.90
295.378,30.90
295.880,30.90
296.382,30.90
296.883,30.90
297.384,30.90
297.886,30.93
298.388,30.93
298.889,30.93
299.390,30.90
299.892,30.93
300.394,30.90
300.895,30.93
301.396,30.93
301.898,30.93
302.400,30.93
302.901,30.93
303.402,30.93
303.904,30.96
304.406,30.96
304.907,30.96
305.408,30.93
305.910,30.96
306.412,30.96
306.913,30.96
307.414,30.96
307.916,30.96
308.418,30.99
308.919,30.96
309.420,30.96
309.922,30.96
310.424,30.99
310.925,30.99
311.426,30.99
311.928,30.99
312.430,30.96
312.932,30.96
313.432,30.99
313.934,30.99
314.436,30.99
314.938,30.99
315.438,31.03
315.940,30.99
316.442,31.03
316.944,31.03
317.444,31.03
317.946,31.03
318.448,31.03
318.950,30.99
319.450,31.03
319.952,31.03
320.454,31.03
320.956,31.03
321.457,31.03
321.958,31.03
322.460,31.03
322.962,31.03
323.463,31.06
323.964,31.03
324.466,31.06
324.968,31.06
325.469,31.06
325.970,31.06
326.472,31.06
326.974,31.06
327.475,31.06
327.976,31.06
328.478,31.06
328.980,31.06
329.481,31.06
329.982,31.06
330.484,31.06
330.986,31.06
331.487,31.06
331.988,31.06
332.490,31.09
332.992,31.06
333.493,31.06
333.994,31.06
334.496,31.06
334.998,31.09
335.499,31.09
336.000,31.06
336.502,31.09
337.004,31.09
337.505,31.09
338.006,31.09
338.508,31.09
339.010,31.09
339.511,31.09
340.012,31.09
340.514,31.06
341.016,31.09
341.517,31.09
342.018,31.12
342.520,31.12
343.022,31.12
343.523,31.09
344.024,31.12
344.526,31.12
345.028,31.12
345.529,31.12
346.030,31.12
346.532,31.12
347.034,31.16
347.535,31.12
348.036,31.16
348.538,31.16
349.040,31.16
349.542,31.16
350.042,31.16
350.544,31.16
351.046,31.16
351.548,31.16
352.049,31.16
352.550,31.16
353.052,31.12
353.554,31.16
354.055,31.16
354.556,31.16
355.058,31.16
355.560,31.16
356.061,31.16
356.562,31.19
357.064,31.16
357.566,31.19
358.067,31.16
358.568,31.19
359.070,31.19
359.572,31.22
360.073,31.19
360.574,31.19
361.076,31.19
361.578,31.19
362.079,31.19
362.580,31.19
363.082,31.19
363.584,31.19
364.085,31.19
364.586,31.19
365.088,31.19
365.590,31.19
366.092,31.19
366.592,31.19
367.094,31.19
367.596,31.19
368.098,31.19
368.598,31.19
369.100,31.19
369.602,31.19
370.104,31.19
370.604,31.19
371.106,31.19
371.608,31.19
372.110,31.19
372.610,31.19
373.112,31.16
373.614,31.16
374.116,31.16
374.616,31.16
375.118,31.19
375.620,31.16
376.122,31.19
376.622,31.19
377.124,31.19
377.626,31.19
378.128,31.22
378.628,31.19
379.130,31.19
379.632,31.19
380.134,31.16
380.636,31.16
381.136,31.12
381.638,31.16
382.140,31.16
382.642,31.16
383.142,31.16
383.644,31.16
384.146,31.16
384.648,31.19
385.148,31.19
385.650,31.19
386.152,31.19
386.654,31.19
387.154,31.22
387.656,31.22
388.158,31.22
388.660,31.22
389.160,31.22
389.662,31.22
390.164,31.22
390.666,31.22
391.167,31.22
391.668,31.22
392.170,31.22
392.672,31.22
393.173,31.22
393.674,31.19
394.176,31.22
394.678,31.22
395.179,31.22
395.680,31.22
396.182,31.25
396.684,31.25
397.185,31.25
397.686,31.25
398.188,31.25
398.690,31.25
399.191,31.28
399.692,31.25
400.194,31.25
400.696,31.25
401.197,31.25
