Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.3151533603668213,30,0.0,17.87,21.93,23.06,,23.06,10.0,1.09,1.33,1.53
1.6775493621826172,30,0.0,17.96,21.9,23.02,,23.02,10.0,1.09,1.32,1.53
2.0332210063934326,30,0.0,18.09,21.86,23.02,,23.02,10.0,1.11,1.32,1.52
2.5351576805114746,30,0.0,18.23,21.83,22.98,,22.98,10.0,1.13,1.31,1.52
3.0350916385650635,30,0.0,18.41,21.8,22.98,,22.98,10.0,1.14,1.31,1.52
3.531456708908081,30,0.0,18.58,21.76,22.95,,22.95,10.0,1.16,1.3,1.52
4.045008897781372,30,0.0,18.76,21.73,22.95,,22.95,10.0,1.18,1.3,1.52
4.54253888130188,30,0.0,18.94,21.7,22.91,,22.91,10.0,1.2,1.3,1.52
5.042947053909302,30,0.0,19.12,21.7,22.91,,22.91,10.0,1.22,1.3,1.51
5.539485454559326,30,0.0,19.3,21.66,22.88,,22.88,10.0,1.24,1.29,1.51
6.040494203567505,30,0.0,19.48,21.63,22.84,,22.84,10.0,1.26,1.29,1.51
6.539674997329712,30,0.0,19.61,21.63,22.84,,22.84,10.0,1.28,1.29,1.51
7.05234694480896,30,0.0,19.79,21.6,22.81,,22.81,10.0,1.3,1.28,1.5
7.551295280456543,30,0.0,19.93,21.6,22.81,,22.81,10.0,1.31,1.28,1.5
8.050564765930176,30,0.0,20.06,21.56,22.77,,22.77,10.0,1.32,1.28,1.5
8.552132368087769,30,0.0,20.2,21.56,22.74,,22.74,10.0,1.34,1.28,1.49
9.052924871444702,30,0.0,20.33,21.56,22.74,,22.74,10.0,1.35,1.28,1.49
9.548854351043701,30,0.0,20.46,21.56,22.7,,22.7,10.0,1.37,1.28,1.49
10.061872243881226,30,0.0,20.6,21.56,22.7,,22.7,10.0,1.38,1.27,1.49
10.560566663742065,30,0.0,20.69,21.56,22.66,,22.66,10.0,1.39,1.27,1.48
11.058717012405396,30,0.0,20.82,21.53,22.63,,22.63,10.0,1.41,1.28,1.48
11.558984279632568,30,0.0,20.91,21.53,22.63,,22.63,10.0,1.42,1.27,1.48
12.05911898612976,30,0.0,21.05,21.56,22.59,,22.59,10.0,1.43,1.28,1.47
12.556530475616455,30,0.0,21.14,21.56,22.59,,22.59,10.0,1.44,1.28,1.47
13.057222843170166,30,0.0,21.22,21.56,22.56,,22.56,10.0,1.45,1.28,1.47
13.559687614440918,30,0.0,21.31,21.56,22.52,,22.52,10.0,1.46,1.28,1.46
14.069349527359009,30,0.0,21.4,21.56,22.52,,22.52,10.0,1.47,1.28,1.46
14.568034887313843,30,0.0,21.49,21.6,22.49,,22.49,10.0,1.48,1.28,1.46
15.066454410552979,30,0.0,21.58,21.6,22.49,,22.49,10.0,1.49,1.28,1.46
15.565186262130737,30,0.0,21.63,21.63,22.45,,22.45,10.0,1.5,1.29,1.45
16.07570719718933,30,0.0,21.72,21.63,22.45,,22.45,10.0,1.51,1.29,1.45
16.572801113128662,30,0.0,21.81,21.63,22.42,,22.42,10.0,1.52,1.29,1.45
17.07587194442749,30,0.0,21.9,21.66,22.42,,22.42,10.0,1.52,1.29,1.45
17.575427293777466,30,0.0,21.94,21.66,22.42,,22.42,10.0,1.53,1.29,1.44
18.0749294757843,30,0.0,22.03,21.7,22.38,,22.38,10.0,1.54,1.3,1.44
18.5727436542511,30,0.0,22.12,21.7,22.34,,22.34,10.0,1.55,1.3,1.44
19.083548307418823,30,0.0,22.16,21.73,22.34,,22.34,10.0,1.55,1.3,1.44
19.5809485912323,30,0.0,22.25,21.73,22.34,,22.34,10.0,1.56,1.3,1.43
20.08065438270569,30,0.0,22.3,21.76,22.31,,22.31,10.0,1.57,1.3,1.43
20.58299422264099,30,0.0,22.34,21.76,22.31,,22.31,10.0,1.58,1.3,1.43
21.084168910980225,30,0.0,22.43,21.8,22.27,,22.27,10.0,1.58,1.31,1.43
21.585976123809814,30,0.0,22.48,21.8,22.27,,22.27,10.0,1.59,1.31,1.43
22.081679582595825,30,0.0,22.52,21.83,22.27,,22.27,10.0,1.59,1.31,1.43
22.595653772354126,30,0.0,22.61,21.83,22.27,,22.27,10.0,1.6,1.31,1.42
23.094717264175415,30,0.0,22.66,21.86,22.24,,22.24,10.0,1.61,1.32,1.42
23.604569911956787,30,0.0,22.7,21.9,22.24,,22.24,10.0,1.61,1.32,1.42
24.094985961914062,30,0.0,22.79,21.9,22.2,,22.2,10.0,1.62,1.32,1.42
24.597298622131348,30,0.0,22.84,21.93,22.2,,22.2,10.0,1.63,1.33,1.42
25.09705877304077,30,0.0,22.88,21.93,22.2,,22.2,10.0,1.63,1.33,1.42
25.59693717956543,30,0.0,22.93,21.96,22.2,,22.2,10.0,1.64,1.33,1.42
26.091776847839355,30,0.0,22.97,21.96,22.2,,22.2,10.0,1.64,1.34,1.42
26.605227947235107,30,0.0,23.02,22.0,22.2,,22.2,10.0,1.65,1.34,1.41
27.10079526901245,30,0.0,23.06,22.03,22.17,,22.17,10.0,1.65,1.34,1.41
27.597052097320557,30,0.0,23.1,22.03,22.17,,22.17,10.0,1.66,1.34,1.41
28.099491119384766,30,0.0,23.15,22.06,22.17,,22.17,10.0,1.66,1.35,1.41
28.600631713867188,30,0.0,23.19,22.1,22.17,,22.17,10.0,1.67,1.35,1.41
29.099464893341064,30,0.0,23.24,22.1,22.17,,22.17,10.0,1.67,1.35,1.41
29.61221957206726,30,0.0,23.28,22.13,22.17,,22.17,10.0,1.68,1.36,1.41
30.112820625305176,30,0.0,23.33,22.16,22.17,,22.17,10.0,1.68,1.36,1.41
30.614670515060425,30,0.0,23.37,22.16,22.17,,22.17,10.0,1.69,1.36,1.41
31.110543251037598,30,0.0,23.42,22.2,22.17,,22.17,10.0,1.69,1.37,1.41
31.608054637908936,30,0.0,23.46,22.23,22.2,,22.2,10.0,1.7,1.37,1.41
32.12310528755188,30,0.0,23.51,22.23,22.17,,22.17,10.0,1.7,1.37,1.41
32.622374296188354,30,0.0,23.55,22.26,22.17,,22.17,10.0,1.71,1.38,1.41
33.12044048309326,30,0.0,23.55,22.3,22.17,,22.17,10.0,1.71,1.38,1.41
33.61674642562866,30,0.0,23.6,22.3,22.17,,22.17,10.0,1.71,1.38,1.41
34.119410037994385,30,0.0,23.64,22.33,22.2,,22.2,10.0,1.72,1.38,1.42
34.62020230293274,30,0.0,23.69,22.33,22.2,,22.2,10.0,1.72,1.39,1.42
35.11851906776428,30,0.0,23.73,22.36,22.2,,22.2,10.0,1.73,1.39,1.42
35.61738300323486,30,0.0,23.78,22.4,22.2,,22.2,10.0,1.73,1.39,1.42
36.130972385406494,30,0.0,23.78,22.4,22.2,,22.2,10.0,1.73,1.4,1.42
36.62711215019226,30,0.0,23.82,22.43,22.2,,22.2,10.0,1.74,1.4,1.42
37.12910199165344,30,0.0,23.87,22.46,22.2,,22.2,10.0,1.74,1.41,1.42
37.622432708740234,30,0.0,23.91,22.46,22.2,,22.2,10.0,1.74,1.41,1.42
38.13376450538635,30,0.0,23.91,22.5,22.24,,22.24,10.0,1.75,1.41,1.42
38.63839888572693,30,0.0,23.95,22.53,22.24,,22.24,10.0,1.75,1.41,1.42
39.141069650650024,30,0.0,24.0,22.53,22.24,,22.24,10.0,1.75,1.42,1.42
39.632893085479736,30,0.0,24.0,22.53,22.24,,22.24,10.0,1.75,1.42,1.42
40.13277840614319,30,0.0,24.04,22.56,22.24,,22.24,10.0,1.76,1.42,1.42
40.645410776138306,30,0.0,24.09,22.59,22.24,,22.24,10.0,1.76,1.43,1.42
41.1455192565918,30,0.0,24.13,22.59,22.27,,22.27,10.0,1.77,1.43,1.43
41.637983560562134,30,0.0,24.13,22.63,22.27,,22.27,10.0,1.77,1.43,1.43
42.13673520088196,30,0.0,24.18,22.63,22.27,,22.27,10.0,1.77,1.43,1.43
42.64835596084595,30,0.0,24.18,22.66,22.27,,22.27,10.0,1.77,1.44,1.43
43.14482617378235,30,0.0,24.22,22.66,22.27,,22.27,10.0,1.78,1.44,1.43
43.642823457717896,30,0.0,24.22,22.69,22.31,,22.31,10.0,1.78,1.44,1.43
44.14287829399109,30,0.0,24.27,22.73,22.31,,22.31,10.0,1.78,1.45,1.43
44.65615391731262,30,0.0,24.31,22.73,22.31,,22.31,10.0,1.79,1.45,1.43
45.15595102310181,30,0.0,24.31,22.76,22.34,,22.34,10.0,1.79,1.45,1.44
45.65495419502258,30,0.0,24.36,22.79,22.34,,22.34,10.0,1.79,1.45,1.44
46.15327048301697,30,0.0,24.36,22.79,22.34,,22.34,10.0,1.79,1.46,1.44
46.649104595184326,30,0.0,24.4,22.83,22.34,,22.34,10.0,1.8,1.46,1.44
47.15855407714844,30,0.0,24.4,22.83,22.38,,22.38,10.0,1.8,1.46,1.44
47.654359340667725,30,0.0,24.45,22.86,22.38,,22.38,10.0,1.8,1.47,1.44
48.157732009887695,30,0.0,24.45,22.86,22.38,,22.38,10.0,1.8,1.47,1.44
48.65785050392151,30,0.0,24.49,22.89,22.42,,22.42,10.0,1.81,1.47,1.45
49.1531982421875,30,0.0,24.54,22.89,22.42,,22.42,10.0,1.81,1.47,1.45
49.665796756744385,30,0.0,24.54,22.93,22.42,,22.42,10.0,1.81,1.48,1.45
50.162567138671875,30,0.0,24.54,22.96,22.42,,22.42,10.0,1.82,1.48,1.45
50.662373781204224,30,0.0,24.58,22.96,22.45,,22.45,10.0,1.82,1.48,1.45
51.16388440132141,30,0.0,24.63,22.99,22.45,,22.45,10.0,1.82,1.49,1.45
51.660555839538574,30,0.0,24.63,22.99,22.45,,22.45,10.0,1.82,1.49,1.45
52.16049647331238,30,0.0,24.67,23.02,22.49,,22.49,10.0,1.83,1.49,1.46
52.675904512405396,30,0.0,24.67,23.02,22.49,,22.49,10.0,1.83,1.49,1.46
53.176060914993286,30,0.0,24.72,23.06,22.52,,22.52,10.0,1.83,1.5,1.46
53.67756152153015,30,0.0,24.72,23.06,22.52,,22.52,10.0,1.83,1.5,1.46
54.17490792274475,30,0.0,24.76,23.09,22.52,,22.52,10.0,1.83,1.5,1.46
54.676300048828125,30,0.0,24.76,23.09,22.56,,22.56,10.0,1.84,1.5,1.47
55.17431950569153,30,0.0,24.81,23.12,22.56,,22.56,10.0,1.84,1.51,1.47
55.67382526397705,30,0.0,24.81,23.12,22.56,,22.56,10.0,1.84,1.51,1.47
56.174681425094604,30,0.0,24.81,23.16,22.59,,22.59,10.0,1.85,1.51,1.47
56.686208963394165,30,0.0,24.85,23.16,22.59,,22.59,10.0,1.85,1.52,1.47
57.184667110443115,30,0.0,24.85,23.19,22.63,,22.63,10.0,1.85,1.52,1.47
57.68492770195007,30,0.0,24.89,23.19,22.63,,22.63,10.0,1.85,1.52,1.48
58.18459963798523,30,0.0,24.89,23.22,22.63,,22.63,10.0,1.85,1.52,1.48
58.67999577522278,30,0.0,24.94,23.26,22.66,,22.66,10.0,1.86,1.52,1.48
59.193241357803345,30,0.0,24.94,23.26,22.66,,22.66,10.0,1.86,1.52,1.48
59.69484257698059,30,0.0,24.98,23.29,22.66,,22.66,10.0,1.86,1.53,1.48
60.19392728805542,30,0.0,24.98,23.29,22.7,,22.7,10.0,1.86,1.53,1.49
60.69687533378601,30,0.0,25.03,23.32,22.7,,22.7,10.0,1.86,1.53,1.49
61.197612285614014,30,0.0,25.03,23.32,22.7,,22.7,10.0,1.87,1.53,1.49
61.698654651641846,30,0.0,25.03,23.35,22.74,,22.74,10.0,1.87,1.54,1.49
62.19341444969177,30,0.0,25.07,23.35,22.74,,22.74,10.0,1.87,1.54,1.49
62.6926372051239,30,0.0,25.07,23.39,22.77,,22.77,10.0,1.87,1.54,1.5
63.1915864944458,30,0.0,25.07,23.39,22.77,,22.77,10.0,1.87,1.54,1.5
63.706892251968384,30,0.0,25.12,23.42,22.77,,22.77,10.0,1.88,1.55,1.5
64.20074701309204,30,0.0,25.12,23.42,22.81,,22.81,10.0,1.88,1.55,1.5
64.69858717918396,30,0.0,25.16,23.45,22.81,,22.81,10.0,1.88,1.55,1.5
65.20086312294006,30,0.0,25.16,23.45,22.84,,22.84,10.0,1.88,1.55,1.51
65.69886565208435,30,0.0,25.16,23.45,22.84,,22.84,10.0,1.88,1.55,1.51
66.2148106098175,30,0.0,25.21,23.49,22.84,,22.84,10.0,1.89,1.56,1.51
66.71391916275024,30,0.0,25.21,23.52,22.88,,22.88,10.0,1.89,1.56,1.51
67.2077784538269,30,0.0,25.25,23.52,22.88,,22.88,10.0,1.89,1.56,1.51
67.7081024646759,30,0.0,25.25,23.52,22.91,,22.91,10.0,1.89,1.56,1.52
68.20902442932129,30,0.0,25.25,23.55,22.91,,22.91,10.0,1.89,1.57,1.52
68.70680093765259,30,0.0,25.3,23.59,22.91,,22.91,10.0,1.9,1.57,1.52
69.22140717506409,30,0.0,25.3,23.59,22.95,,22.95,10.0,1.9,1.57,1.52
69.71912741661072,30,0.0,25.3,23.59,22.95,,22.95,10.0,1.9,1.57,1.52
70.22015309333801,30,0.0,25.3,23.62,22.98,,22.98,10.0,1.9,1.58,1.52
70.72013688087463,30,0.0,25.34,23.62,22.98,,22.98,10.0,1.9,1.58,1.52
71.21874141693115,30,0.0,25.34,23.65,23.02,,23.02,10.0,1.9,1.58,1.52
71.71740770339966,30,0.0,25.39,23.65,23.02,,23.02,10.0,1.91,1.58,1.53
72.21645641326904,30,0.0,25.39,23.68,23.02,,23.02,10.0,1.91,1.59,1.53
72.72009325027466,30,0.0,25.39,23.68,23.06,,23.06,10.0,1.91,1.59,1.53
73.21991991996765,30,0.0,25.43,23.72,23.06,,23.06,10.0,1.91,1.59,1.53
73.71885061264038,30,0.0,25.43,23.72,23.09,,23.09,10.0,1.91,1.59,1.54
74.22355365753174,30,0.0,25.43,23.75,23.09,,23.09,10.0,1.91,1.6,1.54
74.72597694396973,30,0.0,25.43,23.75,23.09,,23.09,10.0,1.92,1.6,1.54
75.23412942886353,30,0.0,25.48,23.78,23.13,,23.13,10.0,1.92,1.6,1.54
75.73116183280945,30,0.0,25.48,23.78,23.13,,23.13,10.0,1.92,1.6,1.54
76.22836709022522,30,0.0,25.48,23.82,23.16,,23.16,10.0,1.92,1.61,1.55
76.74063777923584,30,0.0,25.52,23.82,23.16,,23.16,10.0,1.92,1.61,1.55
77.24227714538574,30,0.0,25.52,23.85,23.2,,23.2,10.0,1.92,1.61,1.55
77.7281243801117,30,0.0,25.52,23.85,23.2,,23.2,10.0,1.92,1.61,1.55
78.24153566360474,30,0.0,25.57,23.85,23.2,,23.2,10.0,1.93,1.61,1.55
78.7375328540802,30,0.0,25.57,23.88,23.23,,23.23,10.0,1.93,1.62,1.56
79.23580384254456,30,0.0,25.57,23.88,23.23,,23.23,10.0,1.93,1.62,1.56
79.7490131855011,30,0.0,25.57,23.91,23.27,,23.27,10.0,1.93,1.62,1.56
80.24928498268127,30,0.0,25.61,23.91,23.27,,23.27,10.0,1.93,1.62,1.56
80.75015234947205,30,0.0,25.61,23.95,23.27,,23.27,10.0,1.93,1.63,1.56
81.2472620010376,30,0.0,25.61,23.95,23.3,,23.3,10.0,1.93,1.63,1.57
81.74750518798828,30,0.0,25.66,23.95,23.3,,23.3,10.0,1.94,1.63,1.57
82.24711298942566,30,0.0,25.66,23.98,23.34,,23.34,10.0,1.94,1.63,1.57
82.74535489082336,30,0.0,25.66,23.98,23.34,,23.34,10.0,1.94,1.63,1.57
83.25716304779053,30,0.0,25.7,24.01,23.37,,23.37,10.0,1.94,1.64,1.57
83.75916075706482,30,0.0,25.7,24.01,23.37,,23.37,10.0,1.94,1.64,1.58
84.24605226516724,30,0.0,25.7,24.04,23.37,,23.37,10.0,1.94,1.64,1.58
84.7559323310852,30,0.0,25.7,24.04,23.41,,23.41,10.0,1.94,1.64,1.58
85.25471901893616,30,0.0,25.74,24.04,23.41,,23.41,10.0,1.95,1.64,1.58
85.75380086898804,30,0.0,25.74,24.08,23.45,,23.45,10.0,1.95,1.65,1.59
86.25391960144043,30,0.0,25.74,24.08,23.45,,23.45,10.0,1.95,1.65,1.59
86.76981854438782,30,0.0,25.79,24.11,23.45,,23.45,10.0,1.95,1.65,1.59
87.26704740524292,30,0.0,25.79,24.11,23.48,,23.48,10.0,1.95,1.65,1.59
87.76582217216492,30,0.0,25.79,24.11,23.48,,23.48,10.0,1.95,1.65,1.59
88.26325178146362,30,0.0,25.83,24.14,23.52,,23.52,10.0,1.96,1.66,1.59
88.7624044418335,30,0.0,25.83,24.14,23.52,,23.52,10.0,1.96,1.66,1.6
89.26216983795166,30,0.0,25.83,24.18,23.52,,23.52,10.0,1.96,1.66,1.6
89.775395154953,30,0.0,25.83,24.18,23.55,,23.55,10.0,1.96,1.66,1.6
90.27708435058594,30,0.0,25.88,24.18,23.55,,23.55,10.0,1.96,1.66,1.6
90.77523922920227,30,0.0,25.88,24.21,23.59,,23.59,10.0,1.96,1.67,1.61
91.2758116722107,30,0.0,25.88,24.21,23.59,,23.59,10.0,1.96,1.67,1.61
91.7734112739563,30,0.0,25.88,24.24,23.59,,23.59,10.0,1.96,1.67,1.61
92.27220749855042,30,0.0,25.92,24.24,23.62,,23.62,10.0,1.96,1.67,1.61
92.78340339660645,30,0.0,25.92,24.24,23.62,,23.62,10.0,1.96,1.67,1.61
93.28326106071472,30,0.0,25.92,24.27,23.62,,23.62,10.0,1.96,1.68,1.61
93.78220105171204,30,0.0,25.92,24.27,23.66,,23.66,10.0,1.96,1.68,1.62
94.2802426815033,30,0.0,25.97,24.31,23.66,,23.66,10.0,1.97,1.68,1.62
94.77873086929321,30,0.0,25.97,24.31,23.66,,23.66,10.0,1.97,1.68,1.62
95.27875590324402,30,0.0,25.97,24.31,23.69,,23.69,10.0,1.97,1.68,1.62
95.79118251800537,30,0.0,25.97,24.34,23.69,,23.69,10.0,1.97,1.69,1.62
96.29164910316467,30,0.0,25.97,24.34,23.73,,23.73,10.0,1.97,1.69,1.63
96.79163408279419,30,0.0,26.01,24.34,23.73,,23.73,10.0,1.97,1.69,1.63
97.29314994812012,30,0.0,26.01,24.37,23.73,,23.73,10.0,1.97,1.69,1.63
97.78920602798462,30,0.0,26.01,24.37,23.76,,23.76,10.0,1.97,1.69,1.63
98.28932595252991,30,0.0,26.01,24.4,23.76,,23.76,10.0,1.97,1.7,1.63
98.7874367237091,30,0.0,26.06,24.4,23.8,,23.8,10.0,1.98,1.7,1.64
99.3005051612854,30,0.0,26.06,24.4,23.8,,23.8,10.0,1.98,1.7,1.64
99.80081510543823,30,0.0,26.06,24.44,23.8,,23.8,10.0,1.98,1.7,1.64
100.2992000579834,30,0.0,26.06,24.44,23.83,,23.83,10.0,1.98,1.7,1.64
100.79779648780823,30,0.0,26.06,24.44,23.83,,23.83,10.0,1.98,1.7,1.64
101.2963604927063,30,0.0,26.1,24.47,23.83,,23.83,10.0,1.98,1.71,1.65
101.7962498664856,30,0.0,26.1,24.47,23.87,,23.87,10.0,1.98,1.71,1.65
102.29761242866516,30,0.0,26.1,24.5,23.87,,23.87,10.0,1.98,1.71,1.65
102.81125497817993,30,0.0,26.1,24.5,23.9,,23.9,10.0,1.98,1.71,1.65
103.30933237075806,30,0.0,26.15,24.5,23.9,,23.9,10.0,1.99,1.71,1.65
103.80863094329834,30,0.0,26.15,24.54,23.9,,23.9,10.0,1.99,1.71,1.65
104.31978225708008,30,0.0,26.15,24.54,23.94,,23.94,10.0,1.99,1.72,1.66
104.80740857124329,30,0.0,26.15,24.54,23.94,,23.94,10.0,1.99,1.72,1.66
105.30628418922424,30,0.0,26.19,24.57,23.94,,23.94,10.0,1.99,1.72,1.66
105.81833362579346,30,0.0,26.19,24.57,23.98,,23.98,10.0,1.99,1.72,1.66
106.31621861457825,30,0.0,26.19,24.57,23.98,,23.98,10.0,1.99,1.72,1.66
106.81404209136963,30,0.0,26.19,24.6,24.01,,24.01,10.0,1.99,1.73,1.66
