Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.23781418800354,30,0.0,14.24,16.51,17.01,,17.01,0.0,0.69,0.56,0.72
1.5187323093414307,30,0.0,14.24,16.51,17.01,,17.01,0.0,0.69,0.56,0.72
1.8011233806610107,30,0.0,14.24,16.51,17.01,,17.01,0.0,0.69,0.56,0.72
2.067157506942749,30,0.0,14.29,16.51,17.01,,17.01,0.0,0.69,0.56,0.72
2.350267171859741,30,0.0,14.33,16.51,17.01,,17.01,0.0,0.7,0.56,0.72
2.6298961639404297,30,0.0,14.42,16.51,17.01,,17.01,0.0,0.71,0.56,0.72
2.894829511642456,30,0.0,14.51,16.51,17.01,,17.01,0.0,0.72,0.56,0.72
3.161378860473633,30,0.0,14.6,16.51,17.01,,17.01,0.0,0.73,0.56,0.72
3.4270997047424316,30,0.0,14.74,16.51,17.01,,17.01,0.0,0.74,0.56,0.72
3.7044200897216797,30,0.0,14.83,16.51,17.01,,17.01,0.0,0.75,0.56,0.72
3.9730048179626465,30,0.0,14.96,16.51,17.01,,17.01,0.0,0.77,0.56,0.72
4.254511117935181,30,0.0,15.05,16.51,17.01,,17.01,0.0,0.78,0.56,0.72
4.5352888107299805,30,0.0,15.14,16.54,17.01,,17.01,0.0,0.79,0.56,0.72
4.817976713180542,30,0.0,15.23,16.54,17.01,,17.01,0.0,0.8,0.56,0.72
5.097958326339722,30,0.0,15.32,16.54,17.01,,17.01,0.0,0.81,0.56,0.72
5.3783111572265625,30,0.0,15.41,16.54,17.01,,17.01,0.0,0.82,0.56,0.72
5.658291339874268,30,0.0,15.5,16.54,17.01,,17.01,0.0,0.83,0.56,0.72
5.941938877105713,30,0.0,15.59,16.58,17.01,,17.01,0.0,0.84,0.57,0.72
6.221908092498779,30,0.0,15.68,16.58,17.01,,17.01,0.0,0.85,0.57,0.72
6.50366735458374,30,0.0,15.72,16.58,17.01,,17.01,0.0,0.86,0.57,0.72
6.785522222518921,30,0.0,15.81,16.61,17.01,,17.01,0.0,0.86,0.57,0.72
7.065507411956787,30,0.0,15.9,16.61,17.01,,17.01,0.0,0.87,0.57,0.72
7.34465217590332,30,0.0,15.94,16.61,17.01,,17.01,0.0,0.87,0.57,0.72
7.609490871429443,30,0.0,16.03,16.65,17.01,,17.01,0.0,0.88,0.58,0.72
7.875136137008667,30,0.0,16.08,16.65,17.01,,17.01,0.0,0.89,0.58,0.72
8.143079042434692,30,0.0,16.17,16.68,17.01,,17.01,0.0,0.9,0.58,0.72
8.422035932540894,30,0.0,16.21,16.68,17.01,,17.01,0.0,0.9,0.58,0.72
8.704393863677979,30,0.0,16.26,16.72,17.01,,17.01,0.0,0.91,0.59,0.72
8.985375881195068,30,0.0,16.3,16.72,17.01,,17.01,0.0,0.92,0.59,0.72
9.683792352676392,30,0.0,20.87,20.82,20.58,,20.58,20.0,1.41,1.17,1.2
9.966206312179565,30,0.0,20.87,20.86,20.58,,20.58,20.0,1.41,1.17,1.2
10.237205028533936,30,0.0,20.87,20.86,20.62,,20.62,20.0,1.41,1.17,1.2
10.510299921035767,30,0.0,20.91,20.86,20.62,,20.62,20.0,1.42,1.17,1.2
10.791695356369019,30,0.0,21.0,20.86,20.62,,20.62,20.0,1.43,1.17,1.2
