Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.3176074028015137,30,0.0,28.21,29.22,30.14,,30.14,30.0,2.22,2.42,2.53
1.6735501289367676,30,0.0,28.21,29.19,30.11,,30.11,30.0,2.21,2.42,2.52
2.0348856449127197,30,0.0,28.21,29.19,30.07,,30.07,30.0,2.21,2.42,2.52
2.536226749420166,30,0.0,28.25,29.16,30.04,,30.04,30.0,2.22,2.41,2.51
3.0354127883911133,30,0.0,28.34,29.12,30.04,,30.04,30.0,2.23,2.41,2.51
3.534574031829834,30,0.0,28.47,29.12,30.0,,30.0,30.0,2.24,2.41,2.51
4.044276237487793,30,0.0,28.65,29.09,29.97,,29.97,30.0,2.26,2.4,2.5
4.541152238845825,30,0.0,28.83,29.06,29.93,,29.93,30.0,2.28,2.4,2.5
5.041860103607178,30,0.0,29.06,29.06,29.9,,29.9,30.0,2.31,2.4,2.49
5.539981365203857,30,0.0,29.24,29.03,29.86,,29.86,30.0,2.33,2.39,2.49
6.041860342025757,30,0.0,29.46,29.0,29.83,,29.83,30.0,2.35,2.39,2.49
6.540791034698486,30,0.0,29.68,29.0,29.83,,29.83,30.0,2.38,2.39,2.48
7.040157318115234,30,0.0,29.86,28.96,29.79,,29.79,30.0,2.39,2.39,2.48
7.553968906402588,30,0.0,30.09,28.96,29.76,,29.76,30.0,2.42,2.39,2.47
8.054747343063354,30,0.0,30.26,28.96,29.76,,29.76,30.0,2.44,2.39,2.47
8.552212476730347,30,0.0,30.44,28.93,29.73,,29.73,30.0,2.46,2.38,2.47
9.050990104675293,30,0.0,30.62,28.93,29.69,,29.69,30.0,2.48,2.38,2.46
9.546286344528198,30,0.0,30.76,28.93,29.66,,29.66,30.0,2.49,2.38,2.46
10.061450004577637,30,0.0,30.94,28.93,29.66,,29.66,30.0,2.51,2.38,2.46
10.559448003768921,30,0.0,31.12,28.93,29.62,,29.62,30.0,2.53,2.38,2.45
11.05867314338684,30,0.0,31.25,28.93,29.59,,29.59,30.0,2.55,2.38,2.45
11.559666395187378,30,0.0,31.38,28.93,29.59,,29.59,30.0,2.56,2.38,2.45
12.055370807647705,30,0.0,31.52,28.93,29.55,,29.55,30.0,2.58,2.38,2.44
12.569496870040894,30,0.0,31.65,28.96,29.52,,29.52,30.0,2.59,2.39,2.44
13.068273782730103,30,0.0,31.79,28.96,29.52,,29.52,30.0,2.61,2.39,2.44
13.566441774368286,30,0.0,31.92,28.96,29.48,,29.48,30.0,2.62,2.39,2.43
14.06553339958191,30,0.0,32.01,29.0,29.45,,29.45,30.0,2.63,2.39,2.43
14.562252759933472,30,0.0,32.14,29.0,29.45,,29.45,30.0,2.64,2.39,2.43
15.077227115631104,30,0.0,32.23,29.03,29.41,,29.41,30.0,2.66,2.39,2.42
15.572173357009888,30,0.0,32.37,29.03,29.38,,29.38,30.0,2.67,2.39,2.42
16.072204113006592,30,0.0,32.46,29.06,29.38,,29.38,30.0,2.68,2.4,2.42
16.57480788230896,30,0.0,32.55,29.06,29.34,,29.34,30.0,2.69,2.4,2.41
17.0743625164032,30,0.0,32.68,29.09,29.34,,29.34,30.0,2.7,2.4,2.41
17.573756217956543,30,0.0,32.77,29.12,29.31,,29.31,30.0,2.71,2.41,2.41
18.075693368911743,30,0.0,32.86,29.12,29.31,,29.31,30.0,2.72,2.41,2.41
18.575907468795776,30,0.0,32.95,29.16,29.31,,29.31,30.0,2.73,2.41,2.41
19.075785160064697,30,0.0,33.04,29.19,29.28,,29.28,30.0,2.74,2.42,2.4
19.574830293655396,30,0.0,33.13,29.19,29.28,,29.28,30.0,2.75,2.42,2.4
20.076096773147583,30,0.0,33.22,29.22,29.24,,29.24,30.0,2.76,2.42,2.4
20.577412366867065,30,0.0,33.26,29.25,29.24,,29.24,30.0,2.77,2.43,2.4
21.090219259262085,30,0.0,33.35,29.28,29.21,,29.21,30.0,2.78,2.43,2.4
21.58769679069519,30,0.0,33.44,29.28,29.21,,29.21,30.0,2.79,2.43,2.39
22.087384939193726,30,0.0,33.53,29.32,29.21,,29.21,30.0,2.8,2.44,2.39
22.584890604019165,30,0.0,33.58,29.35,29.17,,29.17,30.0,2.81,2.44,2.39
23.09747838973999,30,0.0,33.67,29.38,29.17,,29.17,30.0,2.81,2.45,2.39
23.585225820541382,30,0.0,33.76,29.41,29.17,,29.17,30.0,2.82,2.45,2.39
24.085696697235107,30,0.0,33.8,29.41,29.17,,29.17,30.0,2.83,2.45,2.39
24.588375091552734,30,0.0,33.89,29.44,29.17,,29.17,30.0,2.83,2.46,2.39
25.10089111328125,30,0.0,33.93,29.48,29.17,,29.17,30.0,2.84,2.46,2.39
25.60196590423584,30,0.0,34.02,29.51,29.17,,29.17,30.0,2.85,2.47,2.39
26.102189302444458,30,0.0,34.07,29.54,29.14,,29.14,30.0,2.85,2.47,2.39
26.599681615829468,30,0.0,34.11,29.57,29.14,,29.14,30.0,2.86,2.48,2.39
27.09710454940796,30,0.0,34.2,29.6,29.14,,29.14,30.0,2.87,2.48,2.39
27.595561981201172,30,0.0,34.25,29.64,29.14,,29.14,30.0,2.87,2.49,2.39
28.11020517349243,30,0.0,34.29,29.64,29.14,,29.14,30.0,2.88,2.49,2.39
28.597820520401,30,0.0,34.38,29.67,29.14,,29.14,30.0,2.89,2.49,2.39
29.11251187324524,30,0.0,34.43,29.7,29.14,,29.14,30.0,2.89,2.5,2.39
29.610522270202637,30,0.0,34.47,29.73,29.14,,29.14,30.0,2.9,2.5,2.39
30.10885763168335,30,0.0,34.52,29.76,29.14,,29.14,30.0,2.91,2.51,2.39
30.606500387191772,30,0.0,34.61,29.8,29.14,,29.14,30.0,2.91,2.51,2.39
31.108749389648438,30,0.0,34.65,29.83,29.14,,29.14,30.0,2.92,2.52,2.39
31.607409954071045,30,0.0,34.7,29.86,29.14,,29.14,30.0,2.92,2.52,2.39
32.12101340293884,30,0.0,34.74,29.89,29.17,,29.17,30.0,2.93,2.52,2.39
32.6193470954895,30,0.0,34.78,29.89,29.14,,29.14,30.0,2.93,2.53,2.39
33.1198194026947,30,0.0,34.83,29.92,29.17,,29.17,30.0,2.94,2.53,2.39
33.62494778633118,30,0.0,34.92,29.96,29.17,,29.17,30.0,2.95,2.54,2.39
34.11957335472107,30,0.0,34.96,29.99,29.17,,29.17,30.0,2.95,2.54,2.39
34.620063066482544,30,0.0,35.01,30.02,29.17,,29.17,30.0,2.96,2.55,2.39
35.11824297904968,30,0.0,35.05,30.05,29.17,,29.17,30.0,2.96,2.55,2.39
35.618088245391846,30,0.0,35.1,30.05,29.17,,29.17,30.0,2.97,2.55,2.39
36.12962317466736,30,0.0,35.14,30.08,29.17,,29.17,30.0,2.97,2.56,2.39
36.6256628036499,30,0.0,35.19,30.12,29.21,,29.21,30.0,2.98,2.56,2.39
37.12462639808655,30,0.0,35.23,30.15,29.21,,29.21,30.0,2.98,2.57,2.39
37.62364149093628,30,0.0,35.28,30.18,29.21,,29.21,30.0,2.99,2.57,2.39
38.124348640441895,30,0.0,35.32,30.21,29.21,,29.21,30.0,2.99,2.58,2.39
