Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.3290767669677734,30,0.0,28.88,29.92,30.8,,30.8,20.0,2.29,2.53,2.62
1.6816952228546143,30,0.0,28.83,29.89,30.8,,30.8,20.0,2.28,2.53,2.62
2.0368688106536865,30,0.0,28.83,29.86,30.76,,30.76,20.0,2.28,2.52,2.61
2.530698299407959,30,0.0,28.83,29.83,30.73,,30.73,20.0,2.28,2.52,2.61
3.0417098999023438,30,0.0,28.88,29.83,30.69,,30.69,20.0,2.29,2.52,2.61
3.5446090698242188,30,0.0,28.97,29.8,30.69,,30.69,20.0,2.3,2.51,2.6
4.045382499694824,30,0.0,29.06,29.76,30.66,,30.66,20.0,2.31,2.51,2.6
4.540992975234985,30,0.0,29.19,29.73,30.62,,30.62,20.0,2.32,2.5,2.6
5.041708946228027,30,0.0,29.33,29.7,30.59,,30.59,20.0,2.34,2.5,2.59
5.538489818572998,30,0.0,29.41,29.67,30.55,,30.55,20.0,2.35,2.49,2.59
6.04228663444519,30,0.0,29.55,29.67,30.55,,30.55,20.0,2.36,2.49,2.59
6.539830446243286,30,0.0,29.68,29.64,30.52,,30.52,20.0,2.38,2.49,2.58
7.040591239929199,30,0.0,29.82,29.6,30.49,,30.49,20.0,2.39,2.48,2.58
7.551326036453247,30,0.0,29.91,29.6,30.49,,30.49,20.0,2.4,2.48,2.58
8.050613641738892,30,0.0,30.04,29.57,30.45,,30.45,20.0,2.41,2.48,2.57
8.552512168884277,30,0.0,30.13,29.57,30.42,,30.42,20.0,2.42,2.48,2.57
9.048418283462524,30,0.0,30.22,29.54,30.42,,30.42,20.0,2.43,2.47,2.57
9.548222541809082,30,0.0,30.31,29.54,30.38,,30.38,20.0,2.44,2.47,2.56
10.050890922546387,30,0.0,30.4,29.51,30.35,,30.35,20.0,2.45,2.47,2.56
10.552056074142456,30,0.0,30.49,29.51,30.31,,30.31,20.0,2.46,2.47,2.56
11.063068628311157,30,0.0,30.58,29.51,30.31,,30.31,20.0,2.47,2.47,2.55
11.563624382019043,30,0.0,30.67,29.51,30.28,,30.28,20.0,2.48,2.46,2.55
12.063786745071411,30,0.0,30.76,29.48,30.24,,30.24,20.0,2.49,2.46,2.54
12.559596061706543,30,0.0,30.85,29.48,30.24,,30.24,20.0,2.5,2.46,2.54
13.062255620956421,30,0.0,30.94,29.48,30.21,,30.21,20.0,2.51,2.46,2.54
13.55778193473816,30,0.0,30.98,29.48,30.17,,30.17,20.0,2.52,2.46,2.53
14.069230556488037,30,0.0,31.03,29.48,30.17,,30.17,20.0,2.53,2.46,2.53
14.566346406936646,30,0.0,31.12,29.48,30.14,,30.14,20.0,2.53,2.46,2.53
15.06770133972168,30,0.0,31.16,29.48,30.11,,30.11,20.0,2.54,2.46,2.52
15.565628051757812,30,0.0,31.25,29.48,30.11,,30.11,20.0,2.55,2.46,2.52
16.066319465637207,30,0.0,31.29,29.48,30.07,,30.07,20.0,2.55,2.46,2.52
16.58082103729248,30,0.0,31.34,29.48,30.04,,30.04,20.0,2.56,2.46,2.51
17.07882785797119,30,0.0,31.38,29.48,30.04,,30.04,20.0,2.56,2.46,2.51
17.578530311584473,30,0.0,31.43,29.48,30.0,,30.0,20.0,2.57,2.46,2.51
18.08009147644043,30,0.0,31.47,29.48,30.0,,30.0,20.0,2.58,2.46,2.51
18.580058097839355,30,0.0,31.56,29.51,29.97,,29.97,20.0,2.58,2.46,2.5
19.079898595809937,30,0.0,31.56,29.51,29.93,,29.93,20.0,2.59,2.47,2.5
19.579018592834473,30,0.0,31.65,29.51,29.93,,29.93,20.0,2.59,2.47,2.5
20.07621169090271,30,0.0,31.65,29.51,29.9,,29.9,20.0,2.6,2.47,2.49
20.58844494819641,30,0.0,31.7,29.51,29.9,,29.9,20.0,2.6,2.47,2.49
21.08690071105957,30,0.0,31.74,29.51,29.86,,29.86,20.0,2.6,2.47,2.49
21.589802265167236,30,0.0,31.79,29.54,29.86,,29.86,20.0,2.61,2.47,2.49
22.091351985931396,30,0.0,31.83,29.54,29.83,,29.83,20.0,2.61,2.47,2.48
22.586527585983276,30,0.0,31.88,29.54,29.83,,29.83,20.0,2.61,2.47,2.48
23.0881609916687,30,0.0,31.92,29.54,29.79,,29.79,20.0,2.62,2.47,2.48
23.59252381324768,30,0.0,31.97,29.57,29.79,,29.79,20.0,2.62,2.48,2.48
24.095651865005493,30,0.0,32.01,29.57,29.76,,29.76,20.0,2.63,2.48,2.47
24.595065593719482,30,0.0,32.01,29.57,29.76,,29.76,20.0,2.63,2.48,2.47
25.09632635116577,30,0.0,32.05,29.57,29.73,,29.73,20.0,2.63,2.48,2.47
25.593169927597046,30,0.0,32.1,29.6,29.73,,29.73,20.0,2.64,2.48,2.47
26.094806671142578,30,0.0,32.14,29.6,29.73,,29.73,20.0,2.64,2.48,2.47
26.59575319290161,30,0.0,32.14,29.6,29.69,,29.69,20.0,2.64,2.48,2.46
27.108778953552246,30,0.0,32.19,29.6,29.69,,29.69,20.0,2.65,2.48,2.46
27.603712797164917,30,0.0,32.23,29.64,29.69,,29.69,20.0,2.65,2.49,2.46
28.10360288619995,30,0.0,32.23,29.64,29.66,,29.66,20.0,2.65,2.49,2.46
28.606322526931763,30,0.0,32.28,29.64,29.66,,29.66,20.0,2.66,2.49,2.46
29.10280680656433,30,0.0,32.32,29.67,29.66,,29.66,20.0,2.66,2.49,2.46
29.600856065750122,30,0.0,32.32,29.67,29.62,,29.62,20.0,2.66,2.49,2.45
30.11330246925354,30,0.0,32.37,29.67,29.62,,29.62,20.0,2.67,2.49,2.45
30.609774827957153,30,0.0,32.37,29.67,29.62,,29.62,20.0,2.67,2.49,2.45
31.112380743026733,30,0.0,32.41,29.7,29.59,,29.59,20.0,2.67,2.5,2.45
31.612725973129272,30,0.0,32.41,29.7,29.59,,29.59,20.0,2.67,2.5,2.45
32.10758137702942,30,0.0,32.46,29.7,29.59,,29.59,20.0,2.68,2.5,2.45
32.611650466918945,30,0.0,32.46,29.73,29.55,,29.55,20.0,2.68,2.5,2.44
33.112634897232056,30,0.0,32.5,29.73,29.55,,29.55,20.0,2.68,2.5,2.44
33.61308550834656,30,0.0,32.5,29.76,29.55,,29.55,20.0,2.68,2.5,2.44
34.1271071434021,30,0.0,32.55,29.76,29.55,,29.55,20.0,2.69,2.51,2.44
34.61752247810364,30,0.0,32.55,29.76,29.52,,29.52,20.0,2.69,2.51,2.44
35.124144554138184,30,0.0,32.59,29.76,29.52,,29.52,20.0,2.69,2.51,2.44
35.622026681900024,30,0.0,32.59,29.76,29.52,,29.52,20.0,2.69,2.51,2.44
36.11999702453613,30,0.0,32.64,29.8,29.52,,29.52,20.0,2.7,2.51,2.44
36.621541023254395,30,0.0,32.64,29.8,29.52,,29.52,20.0,2.7,2.51,2.44
37.1359429359436,30,0.0,32.68,29.8,29.52,,29.52,20.0,2.7,2.51,2.44
37.62767148017883,30,0.0,32.68,29.83,29.52,,29.52,20.0,2.7,2.52,2.43
38.12693762779236,30,0.0,32.73,29.83,29.52,,29.52,20.0,2.71,2.52,2.43
38.63401007652283,30,0.0,32.73,29.83,29.48,,29.48,20.0,2.71,2.52,2.43
39.12648606300354,30,0.0,32.73,29.86,29.48,,29.48,20.0,2.71,2.52,2.43
39.63989496231079,30,0.0,32.77,29.86,29.48,,29.48,20.0,2.71,2.52,2.43
40.135685205459595,30,0.0,32.77,29.86,29.48,,29.48,20.0,2.71,2.52,2.43
40.63862490653992,30,0.0,32.82,29.86,29.48,,29.48,20.0,2.72,2.52,2.43
41.136781454086304,30,0.0,32.82,29.89,29.48,,29.48,20.0,2.72,2.53,2.43
41.63454341888428,30,0.0,32.86,29.89,29.48,,29.48,20.0,2.72,2.53,2.43
42.13365817070007,30,0.0,32.86,29.89,29.48,,29.48,20.0,2.72,2.53,2.43
42.644760608673096,30,0.0,32.86,29.92,29.48,,29.48,20.0,2.73,2.53,2.43
43.144418239593506,30,0.0,32.91,29.92,29.48,,29.48,20.0,2.73,2.53,2.43
43.64287066459656,30,0.0,32.91,29.92,29.48,,29.48,20.0,2.73,2.53,2.43
44.14235210418701,30,0.0,32.91,29.92,29.48,,29.48,20.0,2.73,2.53,2.43
44.6513774394989,30,0.0,32.95,29.96,29.48,,29.48,20.0,2.73,2.54,2.43
45.150203227996826,30,0.0,32.95,29.96,29.48,,29.48,20.0,2.73,2.54,2.43
45.64921188354492,30,0.0,32.95,29.96,29.48,,29.48,20.0,2.73,2.54,2.43
46.14817142486572,30,0.0,32.99,29.96,29.48,,29.48,20.0,2.74,2.54,2.43
46.64852476119995,30,0.0,32.99,29.99,29.48,,29.48,20.0,2.74,2.54,2.43
47.14674997329712,30,0.0,32.99,29.99,29.48,,29.48,20.0,2.74,2.54,2.43
47.66101932525635,30,0.0,33.04,29.99,29.48,,29.48,20.0,2.74,2.54,2.43
48.16105771064758,30,0.0,33.04,29.99,29.48,,29.48,20.0,2.74,2.54,2.43
48.65960884094238,30,0.0,33.04,30.02,29.48,,29.48,20.0,2.74,2.55,2.43
49.1556077003479,30,0.0,33.08,30.02,29.48,,29.48,20.0,2.75,2.55,2.43
