temps_s,temperature_C
0.000,23.62
0.502,23.62
1.003,23.62
1.505,23.67
2.006,23.67
2.507,23.67
3.009,23.72
3.511,23.76
4.011,23.79
4.513,23.81
5.015,23.81
5.516,23.81
6.017,23.85
6.519,23.88
7.020,23.90
7.522,23.92
8.023,23.92
8.524,23.97
9.026,23.95
9.528,23.99
10.028,23.97
10.530,24.04
11.032,24.04
11.533,24.04
12.034,24.04
12.536,24.11
13.037,24.08
13.539,24.11
14.040,24.13
14.542,24.11
15.043,24.11
15.545,24.13
16.046,24.15
16.548,24.15
17.049,24.15
17.551,24.17
18.052,24.17
18.553,24.20
19.055,24.20
19.557,24.22
20.058,24.24
20.559,24.24
21.061,24.22
21.563,24.24
22.063,24.29
22.565,24.24
23.067,24.24
23.568,24.29
24.069,24.29
24.571,24.31
25.073,24.31
25.574,24.31
26.076,24.33
26.577,24.33
27.079,24.36
27.580,24.40
28.082,24.36
28.583,24.36
29.084,24.40
29.586,24.40
30.088,24.40
30.588,24.43
31.090,24.43
31.592,24.40
32.094,24.45
32.594,24.45
33.096,24.45
33.598,24.45
34.099,24.45
34.600,24.45
35.102,24.45
35.604,24.49
36.105,24.49
36.606,24.49
37.108,24.47
37.609,24.52
38.111,24.49
38.612,24.54
39.114,24.52
39.615,24.52
40.117,24.52
40.618,24.52
41.119,24.59
41.621,24.54
42.123,24.49
42.624,24.56
43.125,24.56
43.627,24.56
44.129,24.59
44.630,24.61
45.131,24.59
45.633,24.59
46.135,24.59
46.635,24.63
47.137,24.61
47.639,24.61
48.141,24.61
48.641,24.61
49.143,24.63
49.645,24.63
50.146,24.63
50.647,24.63
51.149,24.65
51.651,24.70
52.152,24.68
52.653,24.68
53.155,24.68
53.656,24.70
54.158,24.68
54.659,24.70
55.161,24.68
55.662,24.68
56.164,24.70
56.665,24.70
57.166,24.72
57.668,24.75
58.170,24.75
58.671,24.70
59.172,24.75
59.674,24.75
60.176,24.77
60.676,24.77
61.178,24.72
61.680,24.79
62.182,24.75
62.682,24.77
63.184,24.79
63.686,24.79
64.187,24.77
64.689,24.79
65.190,24.77
65.692,24.79
66.193,24.81
66.695,24.79
67.196,24.79
67.697,24.79
68.199,24.81
68.701,24.84
69.202,24.84
69.703,24.81
70.205,24.84
70.707,24.84
71.207,24.84
71.709,24.84
72.211,24.84
72.713,24.88
73.213,24.86
73.715,24.84
74.217,24.86
74.718,24.86
75.219,24.88
75.721,24.86
76.223,24.88
76.724,24.88
77.225,24.91
77.727,24.88
78.228,24.91
78.730,24.88
79.231,24.91
79.732,24.93
80.234,24.88
80.736,24.91
81.237,24.88
81.738,24.93
82.240,24.93
82.742,24.91
83.242,24.93
83.744,24.91
84.246,24.95
84.748,24.95
85.248,24.93
85.750,24.93
86.252,24.95
86.753,24.93
87.254,24.93
87.756,24.95
88.257,24.95
88.759,24.95
89.260,24.95
89.762,24.97
90.263,24.97
90.765,25.00
91.266,24.97
91.767,24.97
92.269,24.97
92.771,24.97
93.272,24.97
93.773,24.97
94.275,24.97
94.777,24.97
95.278,25.00
95.779,25.02
96.281,25.00
96.783,25.02
97.283,24.97
97.785,25.02
98.287,24.97
98.789,25.07
99.289,25.02
99.791,25.02
100.293,25.00
100.794,25.02
101.295,25.02
101.797,25.04
102.299,25.02
102.800,25.02
103.301,25.02
103.803,25.00
104.305,25.00
104.806,25.04
105.308,25.02
105.809,25.00
106.311,25.04
106.812,25.04
107.314,25.02
107.815,25.04
108.317,25.04
108.818,25.04
109.320,25.02
109.821,25.04
110.323,25.02
110.825,25.04
111.326,25.04
111.827,25.07
112.329,25.02
112.831,25.04
113.332,25.04
113.833,25.09
114.335,25.11
114.837,25.07
115.338,25.07
115.839,25.04
116.341,25.07
116.843,25.04
117.344,25.09
117.845,25.09
118.347,25.09
118.849,25.11
119.350,25.09
119.851,25.09
120.353,25.11
120.855,25.09
121.356,25.09
121.857,25.11
122.359,25.11
122.861,25.13
123.362,25.16
123.863,25.11
124.365,25.11
124.867,25.13
125.368,25.11
125.869,25.13
126.371,25.13
126.873,25.09
127.374,25.16
127.875,25.13
128.377,25.13
128.879,25.13
129.380,25.13
129.881,25.11
130.383,25.16
130.885,25.11
131.386,25.13
131.887,25.16
