Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
0.1135718822479248,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
0.28679490089416504,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
0.4509141445159912,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
0.6195447444915771,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
0.8038833141326904,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
0.9904599189758301,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
1.198570728302002,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
1.3993964195251465,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
1.5841283798217773,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
1.7729365825653076,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
1.9814670085906982,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
2.1699156761169434,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
2.355574369430542,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
2.5667622089385986,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
2.727879285812378,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
2.9031217098236084,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
3.1198742389678955,16.0,0.0,23.95,24.27,24.43,,24.43,0.0,1.75,1.68,1.73
3.510112762451172,16.0,-8.4332,23.95,24.27,24.43,,24.43,-70.0,1.75,1.68,1.73
3.7195963859558105,16.0,-8.4332,23.95,24.27,24.43,,24.43,-70.0,1.75,1.68,1.73
3.9050557613372803,16.0,-8.4331,23.91,24.27,24.43,,24.43,-70.0,1.74,1.68,1.73
4.119024038314819,16.0,-8.4329,23.82,24.27,24.43,,24.43,-70.0,1.74,1.68,1.73
4.355944871902466,16.0,-8.4324,23.69,24.27,24.43,,24.43,-70.0,1.72,1.68,1.73
4.5439839363098145,16.0,-8.4315,23.46,24.27,24.43,,24.43,-70.0,1.69,1.68,1.73
4.74811053276062,16.0,-8.43,23.19,24.27,24.43,,24.43,-70.0,1.67,1.68,1.73
4.947059631347656,16.0,-8.4277,22.93,24.24,24.43,,24.43,-70.0,1.64,1.68,1.73
5.151891469955444,16.0,-8.4247,22.61,24.27,24.43,,24.42,-70.0,1.6,1.68,1.73
5.516139030456543,16.0,-8.4212,22.34,24.27,24.43,,24.42,-70.0,1.57,1.67,1.73
6.018587112426758,16.0,-8.4169,22.08,24.24,24.43,,24.42,-70.0,1.54,1.67,1.73
6.518220663070679,16.0,-8.4118,21.81,24.24,24.43,,24.41,-70.0,1.52,1.67,1.73
7.018431663513184,16.0,-8.4061,21.54,24.24,24.43,,24.41,-70.0,1.49,1.67,1.73
7.519040822982788,16.0,-8.3997,21.27,24.21,24.43,,24.4,-70.0,1.46,1.67,1.73
8.022285223007202,16.0,-8.3925,21.05,24.21,24.43,,24.39,-70.0,1.43,1.67,1.73
8.523731470108032,16.0,-8.3848,20.82,24.18,24.43,,24.38,-70.0,1.41,1.66,1.73
9.022724866867065,16.0,-8.3762,20.55,24.14,24.43,,24.38,-70.0,1.38,1.66,1.73
9.527285814285278,16.0,-8.3669,20.37,24.14,24.43,,24.37,-70.0,1.36,1.66,1.73
10.026888132095337,16.0,-8.3572,20.15,24.11,24.43,,24.36,-70.0,1.33,1.65,1.73
10.528217792510986,16.0,-8.3467,19.97,24.08,24.43,,24.35,-70.0,1.31,1.65,1.73
11.031784772872925,16.0,-8.3355,19.75,24.04,24.43,,24.34,-70.0,1.3,1.64,1.73
11.53327488899231,16.0,-8.3237,19.61,24.01,24.43,,24.32,-70.0,1.27,1.64,1.73
12.033546924591064,16.0,-8.3113,19.43,23.98,24.43,,24.31,-70.0,1.26,1.63,1.73
12.534137725830078,16.0,-8.2984,19.26,23.95,24.43,,24.3,-70.0,1.24,1.63,1.73
13.038206577301025,16.0,-8.2847,19.12,23.88,24.43,,24.28,-70.0,1.22,1.62,1.73
13.539288520812988,16.0,-8.2703,18.94,23.85,24.43,,24.27,-70.0,1.2,1.61,1.73
14.03269910812378,16.0,-8.2554,18.81,23.82,24.4,,24.26,-70.0,1.19,1.61,1.72
14.542879104614258,16.0,-8.24,18.67,23.78,24.4,,24.24,-70.0,1.17,1.6,1.72
15.033069372177124,16.0,-8.2241,18.54,23.75,24.4,,24.22,-70.0,1.16,1.6,1.72
15.541734457015991,16.0,-8.2077,18.41,23.68,24.4,,24.21,-70.0,1.15,1.59,1.72
16.045583486557007,16.0,-8.1906,18.27,23.65,24.4,,24.19,-70.0,1.13,1.58,1.72
16.546868324279785,16.0,-8.173,18.14,23.59,24.4,,24.17,-70.0,1.11,1.57,1.72
17.04863214492798,16.0,-8.1547,18.0,23.55,24.36,,24.15,-70.0,1.1,1.57,1.72
17.550163507461548,16.0,-8.136,17.91,23.49,24.36,,24.14,-70.0,1.09,1.56,1.72
18.05191659927368,16.0,-8.1168,17.82,23.45,24.36,,24.12,-70.0,1.08,1.55,1.72
18.552731037139893,16.0,-8.097,17.69,23.39,24.36,,24.1,-70.0,1.07,1.54,1.72
19.045516967773438,16.0,-8.0768,17.6,23.35,24.36,,24.08,-70.0,1.05,1.54,1.72
19.55344820022583,16.0,-8.0561,17.47,23.29,24.33,,24.06,-70.0,1.04,1.53,1.72
20.04523801803589,16.0,-8.0349,17.38,23.26,24.33,,24.03,-70.0,1.03,1.52,1.71
20.545228004455566,16.0,-8.0133,17.29,23.19,24.33,,24.01,-70.0,1.02,1.52,1.71
21.052404403686523,16.0,-7.9913,17.15,23.16,24.29,,23.99,-70.0,1.01,1.51,1.71
21.56144642829895,16.0,-7.9687,17.06,23.09,24.29,,23.97,-70.0,1.0,1.5,1.71
22.06178903579712,16.0,-7.9456,16.97,23.02,24.29,,23.95,-70.0,0.99,1.5,1.7
22.55897855758667,16.0,-7.9222,16.88,22.99,24.26,,23.92,-70.0,0.98,1.49,1.7
23.06336212158203,16.0,-7.8983,16.75,22.93,24.22,,23.9,-70.0,0.97,1.48,1.7
23.566229820251465,16.0,-7.8738,16.66,22.86,24.22,,23.87,-70.0,0.96,1.47,1.7
24.06375026702881,16.0,-7.849,16.62,22.83,24.22,,23.85,-70.0,0.95,1.46,1.7
24.566465139389038,16.0,-7.8238,16.53,22.76,24.19,,23.82,-70.0,0.94,1.45,1.69
25.070188999176025,16.0,-7.7982,16.44,22.69,24.15,,23.8,-69.55,0.93,1.44,1.69
25.56221604347229,16.0,-7.7722,16.35,22.66,24.15,,23.77,-69.16,0.92,1.44,1.69
26.0642147064209,16.0,-7.7459,16.26,22.59,24.12,,23.75,-68.77,0.91,1.43,1.68
26.56846809387207,16.0,-7.7193,16.17,22.56,24.08,,23.72,-68.38,0.9,1.42,1.68
27.076988220214844,16.0,-7.6923,16.12,22.5,24.08,,23.69,-68.04,0.89,1.41,1.68
27.577629327774048,16.0,-7.6651,16.03,22.46,24.05,,23.67,-67.7,0.88,1.4,1.67
28.078319787979126,16.0,-7.6376,15.94,22.4,24.01,,23.64,-67.32,0.88,1.4,1.67
28.576936960220337,16.0,-7.6096,15.85,22.33,24.01,,23.61,-66.8,0.87,1.39,1.67
29.07411789894104,16.0,-7.5813,15.81,22.3,23.98,,23.58,-66.47,0.86,1.38,1.66
29.576313495635986,16.0,-7.5528,15.72,22.23,23.94,,23.55,-66.13,0.86,1.37,1.66
30.08420729637146,16.0,-7.5239,15.68,22.16,23.94,,23.52,-65.66,0.85,1.37,1.66
30.5854070186615,16.0,-7.4948,15.63,22.13,23.9,,23.49,-65.37,0.85,1.36,1.65
31.0849826335907,16.0,-7.4656,15.59,22.06,23.87,,23.47,-65.08,0.83,1.35,1.65
31.58691716194153,16.0,-7.4359,15.5,22.0,23.87,,23.44,-64.61,0.83,1.34,1.64
32.08965873718262,16.0,-7.406,15.41,21.96,23.83,,23.41,-64.23,0.82,1.34,1.64
32.59059429168701,16.0,-7.3759,15.36,21.93,23.8,,23.38,-64.03,0.82,1.33,1.64
33.090850591659546,16.0,-7.3458,15.36,21.86,23.76,,23.35,-63.78,0.81,1.32,1.63
33.59039878845215,16.0,-7.3156,15.32,21.83,23.73,,23.32,-63.54,0.8,1.31,1.63
34.095255851745605,16.0,-7.2853,15.27,21.8,23.69,,23.29,-63.38,0.8,1.31,1.62
34.591469049453735,16.0,-7.2549,15.18,21.73,23.66,,23.25,-63.05,0.8,1.3,1.62
35.090702056884766,16.0,-7.2244,15.14,21.73,23.66,,23.22,-62.84,0.79,1.3,1.61
35.59652280807495,16.0,-7.1937,15.09,21.63,23.62,,23.19,-62.55,0.78,1.29,1.61
36.089234590530396,16.0,-7.1628,15.09,21.6,23.59,,23.16,-62.18,0.78,1.28,1.61
36.596139669418335,16.0,-7.1318,15.0,21.56,23.55,,23.13,-62.02,0.78,1.28,1.6
37.09630274772644,16.0,-7.1008,15.0,21.5,23.52,,23.1,-61.73,0.77,1.27,1.6
37.60472249984741,16.0,-7.0698,14.96,21.5,23.48,,23.07,-61.62,0.77,1.26,1.59
38.10480451583862,16.0,-7.0389,14.91,21.46,23.45,,23.04,-61.59,0.76,1.26,1.59
38.60706663131714,16.0,-7.0079,14.87,21.4,23.41,,23.01,-61.3,0.76,1.25,1.58
39.10855793952942,16.0,-6.9768,14.87,21.36,23.37,,22.98,-61.06,0.76,1.25,1.58
39.605178356170654,16.0,-6.9456,14.69,21.33,23.34,,22.95,-60.81,0.75,1.24,1.57
40.11188626289368,16.0,-6.9144,14.78,21.29,23.3,,22.91,-60.64,0.75,1.24,1.57
40.606597661972046,16.0,-6.8835,14.78,21.26,23.3,,22.88,-60.67,0.75,1.23,1.57
41.112117528915405,16.0,-6.8526,14.78,21.23,23.23,,22.85,-60.59,0.74,1.22,1.56
41.609705209732056,16.0,-6.8217,14.74,21.16,23.2,,22.82,-60.35,0.74,1.22,1.55
42.11144733428955,16.0,-6.7906,14.65,21.13,23.2,,22.79,-60.01,0.73,1.21,1.55
42.60654926300049,16.0,-6.7595,14.65,21.09,23.16,,22.76,-59.85,0.73,1.21,1.54
43.12040448188782,16.0,-6.7284,14.6,21.06,23.13,,22.73,-59.73,0.73,1.2,1.54
43.620086669921875,16.0,-6.6974,14.56,21.03,23.09,,22.7,-59.57,0.72,1.2,1.54
44.1219596862793,16.0,-6.6664,14.56,20.99,23.06,,22.67,-59.45,0.72,1.19,1.53
44.62300753593445,16.0,-6.6355,14.51,20.96,22.98,,22.64,-59.33,0.72,1.19,1.52
45.11905527114868,16.0,-6.6045,14.51,20.89,22.95,,22.6,-59.08,0.71,1.18,1.52
45.620683670043945,16.0,-6.5736,14.47,20.89,22.91,,22.57,-58.96,0.71,1.17,1.52
46.12191295623779,16.0,-6.5426,14.42,20.82,22.88,,22.54,-58.8,0.71,1.17,1.51
46.62547421455383,16.0,-6.5116,14.42,20.79,22.84,,22.51,-58.54,0.71,1.16,1.51
47.12919569015503,16.0,-6.4807,14.38,20.76,22.81,,22.48,-58.43,0.7,1.16,1.5
47.6301794052124,16.0,-6.4498,14.38,20.72,22.77,,22.45,-58.3,0.7,1.15,1.5
48.13104701042175,16.0,-6.4189,14.29,20.69,22.74,,22.42,-58.14,0.7,1.15,1.49
48.63479161262512,16.0,-6.3881,14.29,20.66,22.7,,22.39,-57.97,0.7,1.14,1.49
49.135517835617065,16.0,-6.3572,14.29,20.59,22.66,,22.36,-57.76,0.69,1.14,1.48
49.63667917251587,16.0,-6.3262,14.24,20.55,22.63,,22.33,-57.51,0.69,1.13,1.48
50.13762879371643,16.0,-6.2954,14.2,20.55,22.59,,22.3,-57.47,0.68,1.12,1.47
50.63986945152283,16.0,-6.2647,14.2,20.49,22.56,,22.26,-57.35,0.68,1.12,1.47
51.14181923866272,16.0,-6.2339,14.2,20.45,22.49,,22.23,-57.14,0.68,1.11,1.46
51.64183497428894,16.0,-6.2032,14.11,20.42,22.45,,22.2,-56.97,0.68,1.11,1.45
52.14129376411438,16.0,-6.1725,14.15,20.39,22.42,,22.17,-56.84,0.68,1.1,1.45
52.64435815811157,16.0,-6.1419,14.15,20.35,22.38,,22.14,-56.81,0.68,1.1,1.44
53.146300077438354,16.0,-6.1115,14.11,20.32,22.34,,22.11,-56.68,0.67,1.09,1.44
53.641618490219116,16.0,-6.0811,14.06,20.28,22.31,,22.08,-56.51,0.67,1.09,1.43
54.148494243621826,16.0,-6.0507,14.06,20.25,22.27,,22.05,-56.38,0.67,1.09,1.43
54.65080714225769,16.0,-6.0205,14.02,20.25,22.24,,22.02,-56.39,0.67,1.08,1.42
55.14955425262451,16.0,-5.9906,14.06,20.22,22.2,,21.99,-56.43,0.67,1.08,1.42
55.64911127090454,16.0,-5.9608,14.02,20.18,22.2,,21.96,-56.35,0.65,1.08,1.41
56.14907956123352,16.0,-5.9309,13.98,20.11,22.13,,21.93,-56.04,0.66,1.07,1.41
