Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM)
225.7662005,30,0,11.33,15.36,16.71,,16.71,-40
226.2636588,30,0,11.33,15.32,16.67,,16.67,-40
226.7637043,30,0,11.29,15.32,16.67,,16.67,-40
227.2698774,30,0,11.29,15.32,16.64,,16.64,-40
227.7617908,30,0,11.29,15.29,16.67,,16.67,-40
228.265825,30,0,11.33,15.29,16.6,,16.6,-40
228.7808444,30,0,11.29,15.29,16.6,,16.6,-40
229.2717361,30,0,11.29,15.29,16.56,,16.56,-40
229.7762582,30,0,11.29,15.25,16.56,,16.56,-40
230.2866652,30,0,11.25,15.25,16.56,,16.56,-40
230.7795055,30,0,11.29,15.25,16.56,,16.56,-40
231.2882328,30,0,11.25,15.22,16.52,,16.52,-40
231.7792432,30,0,11.25,15.22,16.52,,16.52,-40
232.2800534,30,0,11.2,15.18,16.45,,16.45,-40
232.7839651,30,0,11.25,15.22,16.49,,16.49,-40
233.2841051,30,0,11.2,15.18,16.49,,16.49,-40
233.7744501,30,0,11.25,15.14,16.45,,16.45,-40
234.2990341,30,0,11.2,15.14,16.45,,16.45,-40
234.7872074,30,0,11.2,15.11,16.41,,16.41,-40
235.2939737,30,0,11.16,15.11,16.41,,16.41,-40
235.7960522,30,0,11.16,15.07,16.41,,16.41,-40
236.2964573,30,0,11.16,15.07,16.41,,16.41,-40
236.7953057,30,0,11.16,15.07,16.37,,16.37,-40
237.28286,30,0,11.16,15.07,16.37,,16.37,-40
237.7977164,30,0,11.11,15.03,16.37,,16.37,-40
238.2978997,30,0,11.16,15.03,16.33,,16.33,-40
238.7968223,30,0,11.07,15.03,16.33,,16.33,-40
239.2924054,30,0,11.11,15.03,16.33,,16.33,-40
239.7997537,30,0,11.07,15.03,16.3,,16.3,-40
240.2909915,30,0,11.07,15,16.3,,16.3,-40
240.8096437,30,0,11.07,15,16.26,,16.26,-40
241.2981431,30,0,11.07,14.96,16.26,,16.26,-40
241.8121669,30,0,11.07,14.96,16.26,,16.26,-40
242.3074181,30,0,11.02,14.96,16.26,,16.26,-40
242.7990463,30,0,11.02,14.92,16.22,,16.22,-40
243.3136358,30,0,11.02,14.92,16.18,,16.18,-40
243.8166566,30,0,10.98,14.92,16.22,,16.22,-40
244.31055,30,0,10.98,14.92,16.18,,16.18,-40
244.8140821,30,0,10.98,14.89,16.18,,16.18,-40
245.3092158,30,0,10.98,14.89,16.11,,16.11,-40
245.8155396,30,0,10.93,14.89,16.14,,16.14,-40
246.3162973,30,0,10.98,14.85,16.11,,16.11,-40
246.8315985,30,0,10.89,14.85,16.14,,16.14,-40
247.3251832,30,0,10.93,14.85,16.11,,16.11,-40
247.8241897,30,0,10.93,14.82,16.11,,16.11,-40
248.3250656,30,0,10.89,14.82,16.07,,16.07,-40
248.824954,30,0,10.93,14.82,16.07,,16.07,-40
249.3250995,30,0,10.89,14.78,16.07,,16.07,-40
249.8268418,30,0,10.89,14.78,16.03,,16.03,-40
250.3274045,30,0,10.89,14.78,16.03,,16.03,-40
250.8374288,30,0,10.89,14.74,16.03,,16.03,-40
251.3292966,30,0,10.84,14.74,15.95,,15.95,-40
251.8232119,30,0,10.84,14.78,15.99,,15.99,-40
252.329675,30,0,10.84,14.74,15.99,,15.99,-40
252.8325717,30,0,10.84,14.71,15.99,,15.99,-40
253.3390944,30,0,10.8,14.71,15.99,,15.99,-40
253.8365734,30,0,10.84,14.71,15.95,,15.95,-40
254.3391018,30,0,10.84,14.67,15.95,,15.95,-40
254.8353863,30,0,10.8,14.67,15.95,,15.95,-40
255.3408356,30,0,10.84,14.71,15.95,,15.95,-40
255.8322337,30,0,10.84,14.67,15.92,,15.92,-40
256.3391078,30,0,10.8,14.67,15.88,,15.88,-40
256.8406649,30,0,10.8,14.67,15.88,,15.88,-40
257.3463259,30,0,10.8,14.63,15.88,,15.88,-40
257.8489802,30,0,10.8,14.6,15.84,,15.84,-40
258.349916,30,0,10.75,14.63,15.88,,15.88,-40
258.8547854,30,0,10.75,14.63,15.84,,15.84,-40
259.3667448,30,0,10.75,14.6,15.84,,15.84,-40
259.8578362,30,0,10.71,14.6,15.84,,15.84,-40
260.3484731,30,0,10.75,14.56,15.8,,15.8,-40
260.8419495,30,0,10.75,14.56,15.8,,15.8,-40
261.3504698,30,0,10.71,14.56,15.8,,15.8,-40
261.8538103,30,0,10.71,14.56,15.76,,15.76,-40
262.3607702,30,0,10.75,14.52,15.8,,15.8,-40
262.8524787,30,0,10.75,14.52,15.73,,15.73,-40
263.3620176,30,0,10.66,14.52,15.73,,15.73,-40
263.868355,30,0,10.66,14.49,15.76,,15.76,-40
264.3749893,30,0,10.66,14.49,15.73,,15.73,-40
264.8699765,30,0,10.66,14.49,15.73,,15.73,-40
265.3775582,30,0,10.66,14.45,15.69,,15.69,-40
265.8555872,30,0,10.66,14.45,15.69,,15.69,-40
266.3751242,30,0,10.66,14.45,15.69,,15.69,-40
266.872391,30,0,10.62,14.45,15.69,,15.69,-40
267.3686869,30,0,10.62,14.45,15.65,,15.65,-40
267.8765204,30,0,10.62,14.45,15.65,,15.65,-40
268.3665032,30,0,10.62,14.45,15.65,,15.65,-40
268.887459,30,0,10.62,14.41,15.65,,15.65,-40
269.3799584,30,0,10.66,14.41,15.65,,15.65,-40
269.8884845,30,0,10.66,14.41,15.61,,15.61,-40
270.3665788,30,0,10.62,14.38,15.61,,15.61,-40
270.8926609,30,0,10.66,14.41,15.61,,15.61,-40
271.3741336,30,0,10.66,14.41,15.61,,15.61,-40
271.8847616,30,0,10.66,14.38,15.57,,15.57,-40
272.3911672,30,0,10.66,14.38,15.57,,15.57,-40
272.8765719,30,0,10.62,14.38,15.57,,15.57,-40
273.3873065,30,0,10.62,14.3,15.57,,15.57,-40
273.8852649,30,0,10.62,14.34,15.53,,15.53,-40
274.3907516,30,0,10.66,14.34,15.53,,15.53,-40
274.8849535,30,0,10.62,14.38,15.53,,15.53,-40
275.3893094,30,0,10.62,14.34,15.53,,15.53,-40
275.8914087,30,0,10.62,14.34,15.53,,15.53,-40
276.3878527,30,0,10.57,14.34,15.53,,15.53,-40
276.8891835,30,0,10.62,14.3,15.5,,15.5,-40
277.3954797,30,0,10.57,14.3,15.5,,15.5,-40
277.9065111,30,0,10.62,14.3,15.5,,15.5,-40
278.3901019,30,0,10.57,14.27,15.46,,15.46,-40
278.90573,30,0,10.53,14.3,15.5,,15.5,-40
279.406518,30,0,10.57,14.27,15.5,,15.5,-40
279.904974,30,0,10.57,14.27,15.42,,15.42,-40
280.415298,30,0,10.53,14.27,15.46,,15.46,-40
280.9084229,30,0,10.53,14.27,15.46,,15.46,-40
281.3988841,30,0,10.53,14.23,15.42,,15.42,-40
281.9190269,30,0,10.53,14.23,15.42,,15.42,-40
282.405086,30,0,10.53,14.23,15.42,,15.42,-40
282.9193285,30,0,10.53,14.23,15.42,,15.42,-40
283.4011309,30,0,10.53,14.19,15.38,,15.38,-40
283.9196298,30,0,10.53,14.23,15.38,,15.38,-40
284.4236181,30,0,10.53,14.23,15.38,,15.38,-40
284.9148042,30,0,10.53,14.19,15.34,,15.34,-40
285.4255095,30,0,10.48,14.19,15.38,,15.38,-40
285.9186532,30,0,10.48,14.19,15.38,,15.38,-40
286.4279864,30,0,10.48,14.16,15.34,,15.34,-40
286.9234202,30,0,10.48,14.19,15.34,,15.34,-40
287.4247115,30,0,10.48,14.16,15.34,,15.34,-40
287.9355648,30,0,10.44,14.16,15.34,,15.34,-40
288.4213631,30,0,10.44,14.16,15.3,,15.3,-40
288.9148524,30,0,10.44,14.16,15.27,,15.27,-40
289.4243686,30,0,10.44,14.16,15.3,,15.3,-40
289.9357908,30,0,10.4,14.16,15.3,,15.3,-40
290.43783,30,0,10.4,14.12,15.3,,15.3,-40
290.9366593,30,0,10.4,14.12,15.27,,15.27,-40
291.4327185,30,0,10.35,14.12,15.27,,15.27,-40
291.9325829,30,0,10.35,14.12,15.27,,15.27,-40
292.4355257,30,0,10.35,14.08,15.23,,15.23,-40
292.9355266,30,0,10.4,14.08,15.23,,15.23,-40
293.4287689,30,0,10.35,14.12,15.23,,15.23,-40
293.9347641,30,0,10.35,14.08,15.23,,15.23,-40
294.4343374,30,0,10.35,14.08,15.19,,15.19,-40
294.953114,30,0,10.4,14.08,15.19,,15.19,-40
295.4341207,30,0,10.4,14.04,15.19,,15.19,-40
295.9325414,30,0,10.35,14.04,15.19,,15.19,-40
296.4574213,30,0,10.31,14.01,15.19,,15.19,-40
296.9436898,30,0,10.35,14.01,15.15,,15.15,-40
297.4410644,30,0,10.35,14.04,15.15,,15.15,-40
297.9417126,30,0,10.35,13.97,15.15,,15.15,-40
298.4436476,30,0,10.31,13.97,15.11,,15.11,-40
298.9452708,30,0,10.31,13.97,15.15,,15.15,-40
299.4511297,30,0,10.31,13.97,15.11,,15.11,-40
299.94789,30,0,10.31,13.97,15.11,,15.11,-40
300.4475098,30,0,10.31,13.93,15.11,,15.11,-40
300.9482989,30,0,10.31,13.93,15.07,,15.07,-40
301.4600508,30,0,10.31,13.93,15.07,,15.07,-40
301.9554877,30,0,10.26,13.9,15.07,,15.07,-40
302.4591346,30,0,10.26,13.9,15.07,,15.07,-40
302.9609637,30,0,10.26,13.9,15.04,,15.04,-40
303.4626033,30,0,10.26,13.9,15.04,,15.04,-40
303.9634275,30,0,10.22,13.9,15.04,,15.04,-40
304.4565542,30,0,10.26,13.86,15.04,,15.04,-40
304.9610348,30,0,10.26,13.86,15.04,,15.04,-40
305.4616597,30,0,10.22,13.9,15.04,,15.04,-40
305.961472,30,0,10.22,13.9,15.04,,15.04,-40
306.4741206,30,0,10.22,13.86,15.04,,15.04,-40
306.9641111,30,0,10.22,13.86,15,,15,-40
307.471916,30,0,10.22,13.86,15,,15,-40
307.9649172,30,0,10.22,13.82,15,,15,-40
308.4662519,30,0,10.22,13.86,14.96,,14.96,-40
308.9771245,30,0,10.17,13.82,15,,15,-40
309.4688926,30,0,10.17,13.79,14.96,,14.96,-40
309.9771481,30,0,10.22,13.79,14.96,,14.96,-40
310.4781129,30,0,10.22,13.79,14.92,,14.92,-40
310.9784014,30,0,10.17,13.79,14.92,,14.92,-40
311.4814861,30,0,10.22,13.79,14.92,,14.92,-40
311.982321,30,0,10.22,13.75,14.92,,14.92,-40
312.4865372,30,0,10.17,13.79,14.92,,14.92,-40
312.981374,30,0,10.17,13.75,14.88,,14.88,-40
313.4807539,30,0,10.17,13.75,14.88,,14.88,-40
313.9802983,30,0,10.17,13.79,14.88,,14.88,-40
314.486059,30,0,10.13,13.75,14.88,,14.88,-40
314.9892015,30,0,10.13,13.75,14.88,,14.88,-40
315.492907,30,0,10.17,13.71,14.88,,14.88,-40
315.9926865,30,0,10.17,13.71,14.84,,14.84,-40
316.4929769,30,0,10.13,13.75,14.84,,14.84,-40
316.9956729,30,0,10.13,13.71,14.84,,14.84,-40
317.5121758,30,0,10.13,13.71,14.84,,14.84,-40
317.9952052,30,0,10.13,13.71,14.8,,14.8,-40
318.5004292,30,0,10.08,13.71,14.84,,14.84,-40
319.00141,30,0,10.13,13.67,14.8,,14.8,-40
319.5007465,30,0,10.08,13.67,14.84,,14.84,-40
320.0019331,30,0,10.08,13.67,14.8,,14.8,-40
320.5037465,30,0,10.13,13.67,14.8,,14.8,-40
321.0104206,30,0,10.08,13.67,14.8,,14.8,-40
321.5232816,30,0,10.08,13.67,14.8,,14.8,-40
322.0073941,30,0,10.08,13.67,14.8,,14.8,-40
322.5108042,30,0,10.08,13.64,14.77,,14.77,-40
323.0139601,30,0,10.08,13.64,14.8,,14.8,-40
323.5075519,30,0,10.04,13.64,14.77,,14.77,-40
324.012552,30,0,10.04,13.6,14.77,,14.77,-40
324.5137804,30,0,10.04,13.6,14.77,,14.77,-40
325.0141175,30,0,10.04,13.64,14.77,,14.77,-40
325.5224452,30,0,10.04,13.6,14.77,,14.77,-40
326.0148139,30,0,10.04,13.6,14.73,,14.73,-40
326.5174391,30,0,9.99,13.6,14.73,,14.73,-40
327.0186853,30,0,9.99,13.6,14.73,,14.73,-40
327.5171876,30,0,10.04,13.56,14.69,,14.69,-40
328.0236194,30,0,9.99,13.6,14.69,,14.69,-40
328.527046,30,0,10.04,13.56,14.69,,14.69,-40
329.020076,30,0,9.99,13.56,14.69,,14.69,-40
329.5290661,30,0,9.99,13.53,14.69,,14.69,-40
330.0304458,30,0,9.99,13.53,14.69,,14.69,-40
330.5310161,30,0,9.99,13.53,14.65,,14.65,-40
331.0348842,30,0,9.99,13.56,14.65,,14.65,-40
331.5278904,30,0,9.99,13.56,14.69,,14.69,-40
332.0369244,30,0,9.99,13.53,14.65,,14.65,-40
332.5390651,30,0,9.99,13.53,14.65,,14.65,-40
333.0369589,30,0,9.99,13.53,14.61,,14.61,-40
333.5356438,30,0,9.99,13.53,14.61,,14.61,-40
334.0403068,30,0,9.99,13.53,14.61,,14.61,-40
334.5422008,30,0,9.95,13.53,14.61,,14.61,-40
335.0448573,30,0,9.99,13.53,14.61,,14.61,-40
335.5362666,30,0,9.95,13.49,14.61,,14.61,-40
336.037766,30,0,9.95,13.53,14.61,,14.61,-40
336.5491531,30,0,9.95,13.49,14.57,,14.57,-40
337.0609331,30,0,9.95,13.45,14.57,,14.57,-40
337.542057,30,0,9.99,13.49,14.57,,14.57,-40
338.0518143,30,0,9.95,13.49,14.57,,14.57,-40
338.5543377,30,0,9.99,13.49,14.57,,14.57,-40
339.0454738,30,0,9.99,13.45,14.57,,14.57,-40
339.5471017,30,0,9.99,13.45,14.53,,14.53,-40
340.053436,30,0,9.99,13.45,14.53,,14.53,-40
340.5521212,30,0,9.95,13.45,14.53,,14.53,-40
341.0694687,30,0,9.95,13.45,14.53,,14.53,-40
341.5773461,30,0,9.99,13.45,14.53,,14.53,-40
342.0691993,30,0,9.99,13.45,14.53,,14.53,-40
342.5758762,30,0,9.95,13.41,14.53,,14.53,-40
343.0635459,30,0,9.95,13.41,14.49,,14.49,-40
343.5649674,30,0,9.99,13.41,14.49,,14.49,-40
344.0784986,30,0,9.95,13.45,14.49,,14.49,-40
344.5801308,30,0,9.95,13.41,14.49,,14.49,-40
345.0773587,30,0,9.95,13.41,14.49,,14.49,-40
345.5808604,30,0,9.95,13.41,14.49,,14.49,-40
346.0792429,30,0,9.9,13.38,14.49,,14.49,-40
346.5773857,30,0,9.95,13.41,14.49,,14.49,-40
347.0872135,30,0,9.9,13.38,14.46,,14.46,-40
347.5744612,30,0,9.9,13.38,14.46,,14.46,-40
348.083674,30,0,9.9,13.38,14.46,,14.46,-40
348.5734365,30,0,9.9,13.38,14.46,,14.46,-40
349.0910878,30,0,9.9,13.38,14.46,,14.46,-40
349.5875371,30,0,9.86,13.34,14.42,,14.42,-40
350.0947433,30,0,9.86,13.38,14.42,,14.42,-40
350.5805469,30,0,9.9,13.34,14.42,,14.42,-40
351.093328,30,0,9.86,13.34,14.42,,14.42,-40
351.5862427,30,0,9.86,13.34,14.42,,14.42,-40
352.0900619,30,0,9.9,13.34,14.42,,14.42,-40
352.5926795,30,0,9.9,13.34,14.42,,14.42,-40
353.106668,30,0,9.86,13.34,14.38,,14.38,-40
353.5990148,30,0,9.86,13.3,14.42,,14.42,-40
354.0884035,30,0,9.86,13.34,14.38,,14.38,-40
354.6095784,30,0,9.86,13.34,14.42,,14.42,-40
355.0942512,30,0,9.81,13.3,14.42,,14.42,-40
355.6094136,30,0,9.86,13.3,14.38,,14.38,-40
356.1138821,30,0,9.81,13.3,14.34,,14.34,-40
356.604547,30,0,9.81,13.3,14.38,,14.38,-40
357.0978189,30,0,9.86,13.3,14.34,,14.34,-40
357.6169212,30,0,9.81,13.3,14.34,,14.34,-40
358.1086361,30,0,9.81,13.26,14.38,,14.38,-40
358.6151986,30,0,9.81,13.26,14.34,,14.34,-40
359.1181858,30,0,9.81,13.26,14.34,,14.34,-40
359.6105268,30,0,9.81,13.26,14.3,,14.3,-40
360.1183558,30,0,9.81,13.26,14.34,,14.34,-40
360.6247976,30,0,9.77,13.26,14.34,,14.34,-40
361.1141996,30,0,9.77,13.26,14.34,,14.34,-40
361.6205385,30,0,9.77,13.3,14.34,,14.34,-40
362.1230211,30,0,9.77,13.26,14.34,,14.34,-40
362.6197219,30,0,9.77,13.23,14.3,,14.3,-40
363.1262879,30,0,9.77,13.26,14.3,,14.3,-40
363.6177628,30,0,9.77,13.23,14.3,,14.3,-40
364.1269724,30,0,9.77,13.26,14.3,,14.3,-40
364.6188345,30,0,9.77,13.23,14.3,,14.3,-40
365.1240935,30,0,9.77,13.23,14.26,,14.26,-40
365.6243427,30,0,9.81,13.23,14.3,,14.3,-40
366.1392539,30,0,9.77,13.23,14.26,,14.26,-40
366.6306839,30,0,9.77,13.19,14.26,,14.26,-40
367.1400511,30,0,9.77,13.19,14.26,,14.26,-40
367.6302288,30,0,9.77,13.19,14.22,,14.22,-40
368.1412058,30,0,9.77,13.19,14.3,,14.3,-40
368.6318636,30,0,9.81,13.15,14.26,,14.26,-40
369.122885,30,0,9.77,13.19,14.22,,14.22,-40
369.6390052,30,0,9.77,13.15,14.26,,14.26,-40
370.1286042,30,0,9.77,13.15,14.22,,14.22,-40
370.6424916,30,0,9.77,13.19,14.26,,14.26,-40
371.1336193,30,0,9.77,13.19,14.26,,14.26,-40
371.6358981,30,0,9.77,13.15,14.26,,14.26,-40
372.139884,30,0,9.77,13.15,14.18,,14.18,-40
372.6477239,30,0,9.77,13.15,14.22,,14.22,-40
373.1387103,30,0,9.72,13.15,14.26,,14.26,-40
373.6548584,30,0,9.77,13.19,14.26,,14.26,-40
374.1578383,30,0,9.72,13.19,14.22,,14.22,-40
374.6536369,30,0,9.77,13.15,14.22,,14.22,-40
375.1519392,30,0,9.77,13.15,14.22,,14.22,-40
375.6568673,30,0,9.72,13.19,14.18,,14.18,-40
376.1602912,30,0,9.72,13.19,14.22,,14.22,-40
376.6506028,30,0,9.68,13.15,14.22,,14.22,-40
377.1547868,30,0,9.68,13.15,14.22,,14.22,-40
377.656002,30,0,9.68,13.19,14.22,,14.22,-40
378.1731522,30,0,9.68,13.15,14.22,,14.22,-40
378.6549573,30,0,9.68,13.11,14.18,,14.18,-40
379.1677608,30,0,9.72,13.15,14.18,,14.18,-40
379.6734436,30,0,9.72,13.15,14.18,,14.18,-40
380.1664364,30,0,9.72,13.15,14.18,,14.18,-40
380.6737113,30,0,9.72,13.15,14.18,,14.18,-40
381.1724021,30,0,9.72,13.15,14.14,,14.14,-40
381.6684346,30,0,9.72,13.15,14.14,,14.14,-40
382.1768198,30,0,9.72,13.11,14.14,,14.14,-40
382.6836879,30,0,9.68,13.11,14.14,,14.14,-40
383.1726482,30,0,9.72,13.11,14.14,,14.14,-40
383.6718771,30,0,9.68,13.11,14.11,,14.11,-40
384.1736701,30,0,9.72,13.08,14.11,,14.11,-40
384.6649551,30,0,9.72,13.11,14.07,,14.07,-40
385.1902423,30,0,9.72,13.08,14.11,,14.11,-40
385.6712027,30,0,9.72,13.08,14.11,,14.11,-40
386.1856043,30,0,9.72,13.08,14.11,,14.11,-40
386.6888933,30,0,9.72,13.08,14.11,,14.11,-40
387.183763,30,0,9.72,13.04,14.07,,14.07,-40
387.6900566,30,0,9.72,13.08,14.11,,14.11,-40
388.1748109,30,0,9.72,13.08,14.07,,14.07,-40
388.6870868,30,0,9.72,13.04,14.07,,14.07,-40
389.1917052,30,0,9.72,13.04,14.07,,14.07,-40
389.6844828,30,0,9.72,13.04,14.03,,14.03,-40
390.1873801,30,0,9.72,13.04,14.03,,14.03,-40
390.6831415,30,0,9.68,13.04,14.07,,14.07,-40
391.2029693,30,0,9.68,13.04,14.03,,14.03,-40
391.707545,30,0,9.68,13,14.03,,14.03,-40
392.2011273,30,0,9.68,13,14.03,,14.03,-40
392.7081707,30,0,9.68,13.04,14.03,,14.03,-40
393.1828868,30,0,9.72,13,14.03,,14.03,-40
393.7073846,30,0,9.72,13,14.03,,14.03,-40
394.1996992,30,0,9.68,12.96,14.03,,14.03,-40
394.7056944,30,0,9.68,12.96,13.99,,13.99,-40
395.2175646,30,0,9.63,13,14.03,,14.03,-40
395.7023335,30,0,9.68,12.96,13.99,,13.99,-40
396.1997619,30,0,9.68,12.96,14.03,,14.03,-40
396.7084856,30,0,9.68,12.96,14.03,,14.03,-40
397.199301,30,0,9.63,12.96,13.99,,13.99,-40
397.7232244,30,0,9.63,12.93,13.99,,13.99,-40
398.2116771,30,0,9.68,12.93,13.99,,13.99,-40
398.7189023,30,0,9.68,12.96,13.95,,13.95,-40
399.2225256,30,0,9.63,12.93,13.99,,13.99,-40
399.7177737,30,0,9.63,12.93,13.95,,13.95,-40
400.2218411,30,0,9.59,12.93,13.95,,13.95,-40
400.7150464,30,0,9.63,12.93,13.91,,13.91,-40
401.2190418,30,0,9.59,12.96,13.91,,13.91,-40
401.7309186,30,0,9.59,12.93,13.91,,13.91,-40
402.2216256,30,0,9.63,12.93,13.95,,13.95,-40
402.7183492,30,0,9.63,12.93,13.95,,13.95,-40
403.2394524,30,0,9.59,12.93,13.91,,13.91,-40
403.7267594,30,0,9.59,12.93,13.95,,13.95,-40
404.2325194,30,0,9.63,12.93,13.91,,13.91,-40
404.7315562,30,0,9.63,12.96,13.95,,13.95,-40
405.2303612,30,0,9.59,12.93,13.95,,13.95,-40
405.7301111,30,0,9.59,12.93,13.95,,13.95,-40
406.2300265,30,0,9.59,12.96,13.95,,13.95,-40
406.7354522,30,0,9.63,12.93,13.95,,13.95,-40
407.2367764,30,0,9.59,12.93,13.91,,13.91,-40
407.7536771,30,0,9.63,12.93,13.91,,13.91,-40
408.2402501,30,0,9.63,12.93,13.95,,13.95,-40
408.745604,30,0,9.59,12.93,13.91,,13.91,-40
409.2407649,30,0,9.63,12.93,13.91,,13.91,-40
409.7461388,30,0,9.59,12.96,13.91,,13.91,-40
410.2461185,30,0,9.59,12.93,13.91,,13.91,-40
410.7621052,30,0,9.63,12.93,13.91,,13.91,-40
411.2394054,30,0,9.59,12.96,13.95,,13.95,-40
411.74635,30,0,9.59,12.93,13.95,,13.95,-40
412.2553926,30,0,9.54,12.93,13.91,,13.91,-40
412.7470791,30,0,9.54,12.93,13.95,,13.95,-40
413.2545366,30,0,9.59,12.96,13.91,,13.91,-40
413.7611301,30,0,9.59,12.93,13.91,,13.91,-40
414.2495928,30,0,9.54,12.93,13.87,,13.87,-40
414.7595203,30,0,9.54,12.93,13.91,,13.91,-40
415.2497768,30,0,9.54,12.89,13.91,,13.91,-40
415.7453761,30,0,9.54,12.93,13.91,,13.91,-40
416.2632766,30,0,9.54,12.93,13.91,,13.91,-40
416.7744348,30,0,9.54,12.89,13.91,,13.91,-40
417.2581563,30,0,9.5,12.93,13.91,,13.91,-40
417.7673225,30,0,9.5,12.89,13.91,,13.91,-40
418.2735882,30,0,9.46,12.89,13.87,,13.87,-40
418.7647846,30,0,9.5,12.89,13.87,,13.87,-40
419.2770357,30,0,9.54,12.85,13.87,,13.87,-40
419.7604501,30,0,9.5,12.89,13.83,,13.83,-40
420.2735717,30,0,9.54,12.85,13.83,,13.83,-40
420.7833679,30,0,9.54,12.85,13.87,,13.87,-40
421.2704592,30,0,9.54,12.85,13.87,,13.87,-40
421.7766118,30,0,9.5,12.85,13.83,,13.83,-40
422.2805541,30,0,9.5,12.85,13.87,,13.87,-40
422.7650142,30,0,9.5,12.85,13.83,,13.83,-40
423.2796257,30,0,9.46,12.81,13.83,,13.83,-40
423.7801094,30,0,9.5,12.85,13.83,,13.83,-40
424.279963,30,0,9.54,12.89,13.83,,13.83,-40
424.7801142,30,0,9.54,12.89,13.83,,13.83,-40
425.2801373,30,0,9.54,12.85,13.87,,13.87,-40
425.7833388,30,0,9.5,12.85,13.79,,13.79,-40
426.2958858,30,0,9.5,12.85,13.79,,13.79,-40
426.7788334,30,0,9.5,12.85,13.79,,13.79,-40
427.2811034,30,0,9.5,12.85,13.79,,13.79,-40
427.7960155,30,0,9.54,12.85,13.83,,13.83,-40
428.2976828,30,0,9.5,12.85,13.79,,13.79,-40
428.7878103,30,0,9.5,12.85,13.79,,13.79,-40
429.2932408,30,0,9.54,12.85,13.79,,13.79,-40
429.8033445,30,0,9.5,12.89,13.79,,13.79,-40
430.2966499,30,0,9.5,12.85,13.79,,13.79,-40
430.7889538,30,0,9.54,12.85,13.79,,13.79,-40
431.3096151,30,0,9.54,12.85,13.75,,13.75,-40
431.7986093,30,0,9.5,12.85,13.79,,13.79,-40
432.3014424,30,0,9.5,12.81,13.75,,13.75,-40
432.8123565,30,0,9.5,12.81,13.75,,13.75,-40
433.3051033,30,0,9.46,12.81,13.75,,13.75,-40
433.8124137,30,0,9.5,12.78,13.75,,13.75,-40
434.2954838,30,0,9.46,12.78,13.75,,13.75,-40
434.8102617,30,0,9.46,12.78,13.75,,13.75,-40
435.3169551,30,0,9.46,12.78,13.79,,13.79,-40
435.8062277,30,0,9.46,12.78,13.71,,13.71,-40
436.3139007,30,0,9.46,12.78,13.75,,13.75,-40
436.8110788,30,0,9.46,12.78,13.75,,13.75,-40
437.3055351,30,0,9.41,12.78,13.71,,13.71,-40
437.8132453,30,0,9.41,12.74,13.71,,13.71,-40
438.3051105,30,0,9.41,12.74,13.75,,13.75,-40
438.8296013,30,0,9.46,12.74,13.71,,13.71,-40
439.3141792,30,0,9.46,12.74,13.71,,13.71,-40
439.8257692,30,0,9.41,12.74,13.71,,13.71,-40
440.3141742,30,0,9.46,12.78,13.71,,13.71,-40
440.8285239,30,0,9.41,12.74,13.71,,13.71,-40
441.3326299,30,0,9.41,12.74,13.71,,13.71,-40
441.8274682,30,0,9.41,12.74,13.71,,13.71,-40
442.3342922,30,0,9.41,12.7,13.71,,13.71,-40
442.8326671,30,0,9.41,12.74,13.71,,13.71,-40
443.3322632,30,0,9.41,12.7,13.67,,13.67,-40
443.8263376,30,0,9.41,12.74,13.71,,13.71,-40
444.3440511,30,0,9.41,12.7,13.71,,13.71,-40
444.83428,30,0,9.41,12.74,13.71,,13.71,-40
445.3410625,30,0,9.37,12.7,13.67,,13.67,-40
445.8346999,30,0,9.41,12.7,13.67,,13.67,-40
446.3241262,30,0,9.37,12.7,13.67,,13.67,-40
446.8401253,30,0,9.37,12.7,13.67,,13.67,-40
447.3300045,30,0,9.37,12.7,13.67,,13.67,-40
447.8413818,30,0,9.41,12.7,13.71,,13.71,-40
448.3455563,30,0,9.41,12.66,13.71,,13.71,-40
448.841114,30,0,9.41,12.66,13.67,,13.67,-40
449.3419127,30,0,9.41,12.66,13.71,,13.71,-40
449.8373718,30,0,9.41,12.66,13.67,,13.67,-40
450.3574672,30,0,9.37,12.66,13.67,,13.67,-40
450.8490391,30,0,9.41,12.66,13.71,,13.71,-40
451.3514304,30,0,9.41,12.7,13.64,,13.64,-40
451.8578486,30,0,9.41,12.66,13.67,,13.67,-40
452.3437779,30,0,9.41,12.66,13.67,,13.67,-40
452.853193,30,0,9.41,12.66,13.67,,13.67,-40
453.3617222,30,0,9.37,12.66,13.64,,13.64,-40
453.8634112,30,0,9.37,12.66,13.67,,13.67,-40
454.3587286,30,0,9.37,12.66,13.67,,13.67,-40
454.8673337,30,0,9.37,12.66,13.64,,13.64,-40
455.3558245,30,0,9.41,12.66,13.64,,13.64,-40
455.8661733,30,0,9.37,12.66,13.64,,13.64,-40
456.3579783,30,0,9.37,12.66,13.67,,13.67,-40
456.8501229,30,0,9.37,12.66,13.64,,13.64,-40
457.3717875,30,0,9.37,12.66,13.64,,13.64,-40
457.8678389,30,0,9.37,12.66,13.64,,13.64,-40
458.3768897,30,0,9.32,12.66,13.64,,13.64,-40
