Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM)
73.86424493789673,30.0,0.0,35.9,26.97,23.76,,23.76,40.0
74.35692930221558,30.0,0.0,35.95,27.03,23.8,,23.8,40.0
74.86169195175171,30.0,0.0,35.99,27.1,23.87,,23.87,40.0
75.36834216117859,30.0,0.0,36.08,27.16,23.94,,23.94,40.0
75.86474323272705,30.0,0.0,36.13,27.2,23.98,,23.98,40.0
76.38010787963867,30.0,0.0,36.17,27.26,24.08,,24.08,40.0
76.88522386550903,30.0,0.0,36.26,27.32,24.12,,24.12,40.0
77.37218642234802,30.0,0.0,36.31,27.39,24.19,,24.19,40.0
77.88197898864746,30.0,0.0,36.35,27.45,24.26,,24.26,40.0
78.37236380577087,30.0,0.0,36.4,27.52,24.29,,24.29,40.0
78.87658095359802,30.0,0.0,36.49,27.55,24.4,,24.4,40.0
79.38307189941406,30.0,0.0,36.53,27.61,24.43,,24.43,40.0
79.88132381439209,30.0,0.0,36.57,27.68,24.5,,24.5,40.0
80.38146805763245,30.0,0.0,36.62,27.74,24.57,,24.57,40.0
80.88112568855286,30.0,0.0,36.71,27.81,24.64,,24.64,40.0
81.36926245689392,30.0,0.0,36.75,27.84,24.68,,24.68,40.0
81.89803385734558,30.0,0.0,36.8,27.9,24.75,,24.75,40.0
82.38023352622986,30.0,0.0,36.84,27.97,24.82,,24.82,40.0
82.89282536506653,30.0,0.0,36.93,28.03,24.89,,24.89,40.0
83.3970193862915,30.0,0.0,36.98,28.1,24.93,,24.93,40.0
83.90459942817688,30.0,0.0,37.02,28.13,25.0,,25.0,40.0
84.39427256584167,30.0,0.0,37.07,28.19,25.07,,25.07,40.0
84.89641332626343,30.0,0.0,37.11,28.26,25.1,,25.1,40.0
85.38967251777649,30.0,0.0,37.16,28.32,25.21,,25.21,40.0
85.89551901817322,30.0,0.0,37.2,28.35,25.24,,25.24,40.0
86.39833426475525,30.0,0.0,37.25,28.42,25.31,,25.31,40.0
86.89650011062622,30.0,0.0,37.29,28.48,25.35,,25.35,40.0
87.39274668693542,30.0,0.0,37.34,28.51,25.42,,25.42,40.0
87.91273522377014,30.0,0.0,37.38,28.58,25.49,,25.49,40.0
88.39617919921875,30.0,0.0,37.43,28.64,25.56,,25.56,40.0
88.90744638442993,30.0,0.0,37.47,28.67,25.59,,25.59,40.0
89.41263604164124,30.0,0.0,37.56,28.74,25.66,,25.66,40.0
89.92034840583801,30.0,0.0,37.6,28.8,25.73,,25.73,40.0
90.41193914413452,30.0,0.0,37.6,28.87,25.77,,25.77,40.0
90.91557836532593,30.0,0.0,37.65,28.9,25.84,,25.84,40.0
91.40866827964783,30.0,0.0,37.69,28.96,25.91,,25.91,40.0
91.91338396072388,30.0,0.0,37.74,29.03,25.94,,25.94,40.0
92.42038798332214,30.0,0.0,37.83,29.06,26.01,,26.01,40.0
92.90938019752502,30.0,0.0,37.87,29.12,26.08,,26.08,40.0
93.41267609596252,30.0,0.0,37.92,29.19,26.15,,26.15,40.0
93.92167258262634,30.0,0.0,37.96,29.22,26.18,,26.18,40.0
94.42615246772766,30.0,0.0,38.01,29.28,26.25,,26.25,40.0
94.92941880226135,30.0,0.0,38.05,29.32,26.32,,26.32,40.0
95.41281652450562,30.0,0.0,38.05,29.38,26.36,,26.36,40.0
95.92784142494202,30.0,0.0,38.1,29.41,26.43,,26.43,40.0
96.42940068244934,30.0,0.0,38.14,29.48,26.5,,26.5,40.0
96.92604684829712,30.0,0.0,38.19,29.54,26.53,,26.53,40.0
97.43004631996155,30.0,0.0,38.23,29.57,26.6,,26.6,40.0
97.9369535446167,30.0,0.0,38.28,29.64,26.64,,26.64,40.0
98.44156074523926,30.0,0.0,38.32,29.7,26.71,,26.71,40.0
98.93088412284851,30.0,0.0,38.36,29.76,26.78,,26.78,40.0
99.41587781906128,30.0,0.0,38.41,29.8,26.85,,26.85,40.0
99.94333624839783,30.0,0.0,38.45,29.83,26.88,,26.88,40.0
100.43013882637024,30.0,0.0,38.5,29.89,26.95,,26.95,40.0
100.94209909439087,30.0,0.0,38.54,29.92,27.02,,27.02,40.0
101.44404244422913,30.0,0.0,38.54,29.99,27.06,,27.06,40.0
101.93114399909973,30.0,0.0,38.59,30.02,27.13,,27.13,40.0
102.44524788856506,30.0,0.0,38.63,30.08,27.16,,27.16,40.0
102.94864916801453,30.0,0.0,38.68,30.12,27.23,,27.23,40.0
103.4412784576416,30.0,0.0,38.72,30.18,27.26,,27.26,40.0
103.94729542732239,30.0,0.0,38.81,30.21,27.33,,27.33,40.0
104.44719123840332,30.0,0.0,38.81,30.28,27.37,,27.37,40.0
104.94242238998413,30.0,0.0,38.9,30.31,27.44,,27.44,40.0
105.44758892059326,30.0,0.0,38.9,30.37,27.47,,27.47,40.0
105.95959782600403,30.0,0.0,38.95,30.4,27.54,,27.54,40.0
106.46173548698425,30.0,0.0,38.99,30.44,27.58,,27.58,40.0
106.94446444511414,30.0,0.0,39.04,30.5,27.65,,27.65,40.0
107.44768977165222,30.0,0.0,39.08,30.53,27.72,,27.72,40.0
107.95990943908691,30.0,0.0,39.13,30.56,27.75,,27.75,40.0
108.46410250663757,30.0,0.0,39.17,30.63,27.82,,27.82,40.0
108.96276879310608,30.0,0.0,39.22,30.66,27.85,,27.85,40.0
109.46084833145142,30.0,0.0,39.26,30.72,27.92,,27.92,40.0
109.96280074119568,30.0,0.0,39.26,30.76,27.96,,27.96,40.0
110.4643702507019,30.0,0.0,39.3,30.79,28.03,,28.03,40.0
110.96234726905823,30.0,0.0,39.35,30.85,28.06,,28.06,40.0
111.46272134780884,30.0,0.0,39.39,30.88,28.13,,28.13,40.0
111.97250986099243,30.0,0.0,39.44,30.95,28.17,,28.17,40.0
112.47208833694458,30.0,0.0,39.48,30.98,28.24,,28.24,40.0
112.95495820045471,30.0,0.0,39.53,31.01,28.27,,28.27,40.0
113.47761869430542,30.0,0.0,39.53,31.08,28.34,,28.34,40.0
113.97803473472595,30.0,0.0,39.57,31.11,28.38,,28.38,40.0
114.47376728057861,30.0,0.0,39.62,31.14,28.41,,28.41,40.0
114.98030424118042,30.0,0.0,39.66,31.2,28.48,,28.48,40.0
115.47963738441467,30.0,0.0,39.71,31.24,28.55,,28.55,40.0
115.97873663902283,30.0,0.0,39.75,31.27,28.58,,28.58,40.0
116.47996616363525,30.0,0.0,39.8,31.33,28.62,,28.62,40.0
116.97346305847168,30.0,0.0,39.8,31.36,28.69,,28.69,40.0
117.4804961681366,30.0,0.0,39.84,31.43,28.72,,28.72,40.0
117.97960448265076,30.0,0.0,39.89,31.46,28.79,,28.79,40.0
118.49075984954834,30.0,0.0,39.93,31.52,28.83,,28.83,40.0
118.97325015068054,30.0,0.0,39.98,31.56,28.89,,28.89,40.0
119.47228288650513,30.0,0.0,40.02,31.62,28.93,,28.93,40.0
119.98878264427185,30.0,0.0,40.02,31.65,28.96,,28.96,40.0
120.47953271865845,30.0,0.0,40.07,31.72,29.03,,29.03,40.0
120.98070216178894,30.0,0.0,40.07,31.75,29.07,,29.07,40.0
121.49517345428467,30.0,0.0,40.11,31.81,29.1,,29.1,40.0
121.98021078109741,30.0,0.0,40.15,31.84,29.17,,29.17,40.0
122.49209380149841,30.0,0.0,40.2,31.88,29.21,,29.21,40.0
122.99445414543152,30.0,0.0,40.24,31.91,29.24,,29.24,40.0
123.50383234024048,30.0,0.0,40.24,31.97,29.31,,29.31,40.0
123.98867201805115,30.0,0.0,40.29,32.0,29.34,,29.34,40.0
124.49356484413147,30.0,0.0,40.33,32.04,29.38,,29.38,40.0
124.98965692520142,30.0,0.0,40.38,32.1,29.45,,29.45,40.0
125.50938510894775,30.0,0.0,40.38,32.13,29.48,,29.48,40.0
125.99584317207336,30.0,0.0,40.47,32.16,29.52,,29.52,40.0
126.50454998016357,30.0,0.0,40.47,32.2,29.55,,29.55,40.0
126.99704456329346,30.0,0.0,40.51,32.23,29.62,,29.62,40.0
127.50306415557861,30.0,0.0,40.56,32.26,29.66,,29.66,40.0
128.00564885139465,30.0,0.0,40.6,32.32,29.73,,29.73,40.0
128.49836325645447,30.0,0.0,40.6,32.36,29.76,,29.76,40.0
129.00477623939514,30.0,0.0,40.65,32.39,29.79,,29.79,40.0
129.5050492286682,30.0,0.0,40.69,32.42,29.83,,29.83,40.0
130.00458645820618,30.0,0.0,40.69,32.45,29.86,,29.86,40.0
130.52214288711548,30.0,0.0,40.74,32.49,29.93,,29.93,40.0
131.02393984794617,30.0,0.0,40.74,32.52,30.0,,30.0,40.0
131.50567030906677,30.0,0.0,40.78,32.55,30.0,,30.0,40.0
132.01766157150269,30.0,0.0,40.83,32.58,30.07,,30.07,40.0
132.52162408828735,30.0,0.0,40.83,32.61,30.11,,30.11,40.0
133.01729130744934,30.0,0.0,40.87,32.68,30.17,,30.17,40.0
133.52300143241882,30.0,0.0,40.92,32.71,30.17,,30.17,40.0
134.03033018112183,30.0,0.0,40.96,32.74,30.24,,30.24,40.0
134.52073073387146,30.0,0.0,40.96,32.77,30.28,,30.28,40.0
135.02124571800232,30.0,0.0,41.01,32.81,30.31,,30.31,40.0
135.5155417919159,30.0,0.0,41.05,32.84,30.35,,30.35,40.0
136.03745532035828,30.0,0.0,41.09,32.9,30.38,,30.38,40.0
136.52164268493652,30.0,0.0,41.09,32.93,30.45,,30.45,40.0
137.035875082016,30.0,0.0,41.14,32.97,30.49,,30.49,40.0
137.54428553581238,30.0,0.0,41.14,33.0,30.52,,30.52,40.0
138.03553080558777,30.0,0.0,41.18,33.03,30.55,,30.55,40.0
138.53984999656677,30.0,0.0,41.23,33.09,30.59,,30.59,40.0
139.0351619720459,30.0,0.0,41.27,33.09,30.66,,30.66,40.0
139.53829216957092,30.0,0.0,41.32,33.16,30.69,,30.69,40.0
140.0270049571991,30.0,0.0,41.32,33.19,30.73,,30.73,40.0
140.55263924598694,30.0,0.0,41.36,33.22,30.76,,30.76,40.0
141.0359604358673,30.0,0.0,41.41,33.25,30.8,,30.8,40.0
141.53351020812988,30.0,0.0,41.45,33.29,30.83,,30.83,40.0
142.05431127548218,30.0,0.0,41.45,33.35,30.9,,30.9,40.0
142.53851056098938,30.0,0.0,41.5,33.38,30.93,,30.93,40.0
143.05270671844482,30.0,0.0,41.54,33.41,30.97,,30.97,40.0
143.55528450012207,30.0,0.0,41.54,33.45,31.0,,31.0,40.0
144.05295991897583,30.0,0.0,41.59,33.48,31.04,,31.04,40.0
144.5387156009674,30.0,0.0,41.63,33.51,31.07,,31.07,40.0
145.05234146118164,30.0,0.0,41.68,33.54,31.11,,31.11,40.0
145.559246301651,30.0,0.0,41.68,33.57,31.14,,31.14,40.0
146.04837036132812,30.0,0.0,41.72,33.64,31.21,,31.21,40.0
146.5539014339447,30.0,0.0,41.77,33.67,31.25,,31.25,40.0
147.05334901809692,30.0,0.0,41.77,33.7,31.28,,31.28,40.0
147.54999709129333,30.0,0.0,41.81,33.74,31.31,,31.31,40.0
148.05895328521729,30.0,0.0,41.81,33.77,31.35,,31.35,40.0
148.55487322807312,30.0,0.0,41.86,33.8,31.38,,31.38,40.0
149.0683434009552,30.0,0.0,41.86,33.86,31.38,,31.38,40.0
149.57552576065063,30.0,0.0,41.9,33.86,31.45,,31.45,40.0
150.0544319152832,30.0,0.0,41.95,33.9,31.49,,31.49,40.0
150.56761622428894,30.0,0.0,41.95,33.96,31.52,,31.52,40.0
151.07048559188843,30.0,0.0,41.99,33.96,31.56,,31.56,40.0
151.56685328483582,30.0,0.0,41.99,34.02,31.59,,31.59,40.0
152.0705544948578,30.0,0.0,42.08,34.02,31.63,,31.63,40.0
152.5722212791443,30.0,0.0,42.08,34.09,31.66,,31.66,40.0
153.06613755226135,30.0,0.0,42.08,34.12,31.7,,31.7,40.0
153.5860149860382,30.0,0.0,42.12,34.15,31.73,,31.73,40.0
154.07661414146423,30.0,0.0,42.17,34.18,31.76,,31.76,40.0
154.5831925868988,30.0,0.0,42.21,34.22,31.8,,31.8,40.0
155.0755398273468,30.0,0.0,42.21,34.25,31.83,,31.83,40.0
155.58195781707764,30.0,0.0,42.26,34.28,31.87,,31.87,40.0
156.08726143836975,30.0,0.0,42.3,34.28,31.9,,31.9,40.0
156.58856868743896,30.0,0.0,42.3,34.31,31.94,,31.94,40.0
157.08618426322937,30.0,0.0,42.35,34.35,31.97,,31.97,40.0
157.5869584083557,30.0,0.0,42.39,34.41,32.01,,32.01,40.0
158.08340167999268,30.0,0.0,42.39,34.44,32.04,,32.04,40.0
158.58760023117065,30.0,0.0,42.39,34.47,32.08,,32.08,40.0
159.08500838279724,30.0,0.0,42.44,34.51,32.11,,32.11,40.0
159.58637380599976,30.0,0.0,42.48,34.51,32.14,,32.14,40.0
160.0853774547577,30.0,0.0,42.48,34.57,32.18,,32.18,40.0
160.58074188232422,30.0,0.0,42.53,34.6,32.21,,32.21,40.0
161.10252690315247,30.0,0.0,42.57,34.63,32.25,,32.25,40.0
161.58775091171265,30.0,0.0,42.57,34.67,32.28,,32.28,40.0
162.09855270385742,30.0,0.0,42.62,34.67,32.32,,32.32,40.0
162.6024534702301,30.0,0.0,42.66,34.7,32.35,,32.35,40.0
163.1061532497406,30.0,0.0,42.71,34.73,32.39,,32.39,40.0
163.60345602035522,30.0,0.0,42.71,34.76,32.42,,32.42,40.0
164.1026952266693,30.0,0.0,42.71,34.8,32.46,,32.46,40.0
164.6032748222351,30.0,0.0,42.75,34.83,32.49,,32.49,40.0
165.09595656394958,30.0,0.0,42.75,34.86,32.49,,32.49,40.0
165.6127483844757,30.0,0.0,42.8,34.89,32.52,,32.52,40.0
166.10443663597107,30.0,0.0,42.84,34.89,32.56,,32.56,40.0
166.5985267162323,30.0,0.0,42.84,34.92,32.59,,32.59,40.0
167.12004947662354,30.0,0.0,42.88,34.96,32.63,,32.63,40.0
167.6043689250946,30.0,0.0,42.88,34.99,32.66,,32.66,40.0
168.1171097755432,30.0,0.0,42.93,34.99,32.7,,32.7,40.0
168.60508728027344,30.0,0.0,42.93,35.02,32.77,,32.77,40.0
169.12298321723938,30.0,0.0,42.93,35.05,32.77,,32.77,40.0
169.6160180568695,30.0,0.0,42.97,35.09,32.8,,32.8,40.0
170.1204128265381,30.0,0.0,42.97,35.09,32.87,,32.87,40.0
170.61652445793152,30.0,0.0,43.02,35.12,32.91,,32.91,40.0
171.12121653556824,30.0,0.0,43.02,35.15,32.94,,32.94,40.0
171.63105535507202,30.0,0.0,43.02,35.18,32.94,,32.94,40.0
172.12120270729065,30.0,0.0,43.02,35.18,32.97,,32.97,40.0
172.630202293396,30.0,0.0,43.06,35.21,33.01,,33.01,40.0
173.1203920841217,30.0,0.0,43.06,35.25,33.04,,33.04,40.0
173.62434029579163,30.0,0.0,43.11,35.28,33.08,,33.08,40.0
174.12924361228943,30.0,0.0,43.15,35.31,33.11,,33.11,40.0
174.63601660728455,30.0,0.0,43.15,35.31,33.11,,33.11,40.0
175.12000679969788,30.0,0.0,43.15,35.34,33.18,,33.18,40.0
175.63395977020264,30.0,0.0,43.2,35.38,33.22,,33.22,40.0
176.12160801887512,30.0,0.0,43.2,35.41,33.22,,33.22,40.0
176.64284873008728,30.0,0.0,43.24,35.41,33.25,,33.25,40.0
177.13126397132874,30.0,0.0,43.29,35.47,33.32,,33.32,40.0
177.63832712173462,30.0,0.0,43.29,35.47,33.32,,33.32,40.0
178.1419312953949,30.0,0.0,43.33,35.5,33.36,,33.36,40.0
178.6478669643402,30.0,0.0,43.38,35.54,33.39,,33.39,40.0
179.13797211647034,30.0,0.0,43.38,35.57,33.39,,33.39,40.0
179.6378948688507,30.0,0.0,43.42,35.6,33.46,,33.46,40.0
180.14722752571106,30.0,0.0,43.47,35.6,33.49,,33.49,40.0
180.64601302146912,30.0,0.0,43.47,35.63,33.53,,33.53,40.0
181.13925313949585,30.0,0.0,43.51,35.67,33.56,,33.56,40.0
181.64571142196655,30.0,0.0,43.51,35.7,33.56,,33.56,40.0
182.1377432346344,30.0,0.0,43.56,35.7,33.6,,33.6,40.0
182.6437065601349,30.0,0.0,43.56,35.73,33.63,,33.63,40.0
