Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM)
137.53676748275757,23.0,0.0,27.4,25.87,25.42,,25.42,10.0
138.02803015708923,23.0,0.0,27.45,25.87,25.42,,25.42,10.0
138.5361487865448,23.0,0.0,27.4,25.87,25.45,,25.45,10.0
139.0357789993286,23.0,0.0,27.45,25.9,25.45,,25.45,10.0
139.53794312477112,23.0,0.0,27.45,25.9,25.45,,25.45,10.0
140.02674102783203,23.0,0.0,27.45,25.9,25.45,,25.45,10.0
140.52997994422913,23.0,0.0,27.45,25.9,25.45,,25.45,10.0
141.04819345474243,23.0,0.0,27.45,25.93,25.49,,25.49,10.0
141.5531952381134,23.0,0.0,27.45,25.93,25.49,,25.49,10.0
142.03308367729187,23.0,0.0,27.45,25.93,25.49,,25.49,10.0
142.55284714698792,23.0,0.0,27.45,25.93,25.49,,25.49,10.0
143.05293726921082,23.0,0.0,27.49,25.93,25.49,,25.49,10.0
143.5519449710846,23.0,0.0,27.49,25.93,25.49,,25.49,10.0
144.0493266582489,23.0,0.0,27.49,25.93,25.52,,25.52,10.0
144.55018877983093,23.0,0.0,27.49,25.97,25.52,,25.52,10.0
145.05141472816467,23.0,0.0,27.49,25.97,25.52,,25.52,10.0
145.5486297607422,23.0,0.0,27.49,25.97,25.52,,25.52,10.0
146.05410432815552,23.0,0.0,27.49,25.97,25.52,,25.52,10.0
146.54744744300842,23.0,0.0,27.49,25.97,25.56,,25.56,10.0
147.06919074058533,23.0,0.0,27.49,26.0,25.56,,25.56,10.0
147.55222845077515,23.0,0.0,27.53,26.0,25.56,,25.56,10.0
148.0652039051056,23.0,0.0,27.53,26.0,25.56,,25.56,10.0
148.56979775428772,23.0,0.0,27.53,26.0,25.56,,25.56,10.0
149.05997562408447,23.0,0.0,27.53,26.0,25.56,,25.56,10.0
149.56624555587769,23.0,0.0,27.53,26.03,25.56,,25.56,10.0
150.07231187820435,23.0,0.0,27.53,26.03,25.59,,25.59,10.0
150.5688214302063,23.0,0.0,27.53,26.03,25.59,,25.59,10.0
151.06949186325073,23.0,0.0,27.53,26.03,25.59,,25.59,10.0
151.57589888572693,23.0,0.0,27.53,26.03,25.59,,25.59,10.0
152.06297039985657,23.0,0.0,27.58,26.03,25.59,,25.59,10.0
152.56975269317627,23.0,0.0,27.58,26.03,25.59,,25.59,10.0
153.06934523582458,23.0,0.0,27.58,26.03,25.63,,25.63,10.0
153.57991766929626,23.0,0.0,27.58,26.06,25.63,,25.63,10.0
154.08664679527283,23.0,0.0,27.58,26.06,25.63,,25.63,10.0
154.57924461364746,23.0,0.0,27.58,26.06,25.63,,25.63,10.0
155.0863380432129,23.0,0.0,27.58,26.06,25.66,,25.66,10.0
155.58016681671143,23.0,0.0,27.58,26.06,25.63,,25.63,10.0
156.08793878555298,23.0,0.0,27.58,26.06,25.63,,25.63,10.0
156.5808026790619,23.0,0.0,27.58,26.1,25.66,,25.66,10.0
157.0791163444519,23.0,0.0,27.58,26.06,25.66,,25.66,10.0
157.59553480148315,23.0,0.0,27.62,26.1,25.66,,25.66,10.0
158.07996797561646,23.0,0.0,27.62,26.1,25.66,,25.66,10.0
158.58144068717957,23.0,0.0,27.62,26.1,25.66,,25.66,10.0
159.08143186569214,23.0,0.0,27.62,26.1,25.7,,25.7,10.0
159.58532190322876,23.0,0.0,27.62,26.13,25.7,,25.7,10.0
160.09963965415955,23.0,0.0,27.62,26.13,25.7,,25.7,10.0
160.58555793762207,23.0,0.0,27.62,26.13,25.7,,25.7,10.0
161.09512543678284,23.0,0.0,27.62,26.13,25.7,,25.7,10.0
161.59624433517456,23.0,0.0,27.62,26.13,25.7,,25.7,10.0
162.10243558883667,23.0,0.0,27.67,26.13,25.7,,25.7,10.0
162.59259009361267,23.0,0.0,27.67,26.13,25.73,,25.73,10.0
163.09905552864075,23.0,0.0,27.67,26.13,25.73,,25.73,10.0
163.6005458831787,23.0,0.0,27.67,26.16,25.73,,25.73,10.0
164.1051845550537,23.0,0.0,27.67,26.16,25.73,,25.73,10.0
164.59409737586975,23.0,0.0,27.67,26.16,25.73,,25.73,10.0
165.10287427902222,23.0,0.0,27.67,26.16,25.73,,25.73,10.0
165.6126070022583,23.0,0.0,27.67,26.16,25.77,,25.77,10.0
166.1015977859497,23.0,0.0,27.71,26.16,25.77,,25.77,10.0
166.61077618598938,23.0,0.0,27.71,26.19,25.77,,25.77,10.0
167.10196328163147,23.0,0.0,27.71,26.19,25.77,,25.77,10.0
