temps_s,temperature_C
199.590,21.66
200.092,21.64
200.594,21.62
201.096,21.62
201.596,21.62
202.098,21.59
202.600,21.64
203.102,21.59
203.602,21.59
204.104,21.59
204.606,21.55
205.108,21.57
205.608,21.55
206.110,21.52
206.612,21.50
207.114,21.52
207.614,21.50
208.116,21.48
208.618,21.50
209.120,21.50
209.620,21.45
210.122,21.45
210.624,21.45
211.126,21.45
211.626,21.43
212.128,21.41
212.630,21.41
213.132,21.41
213.632,21.41
214.134,21.38
214.636,21.41
215.138,21.38
215.639,21.36
216.140,21.36
216.642,21.34
217.144,21.31
217.645,21.36
218.146,21.34
218.648,21.31
219.150,21.29
219.651,21.31
220.152,21.27
220.654,21.27
221.156,21.31
221.657,21.27
222.158,21.24
222.660,21.22
223.162,21.22
223.663,21.27
224.164,21.20
224.666,21.24
225.168,21.20
225.669,21.20
226.170,21.17
226.672,21.22
227.174,21.20
227.676,21.20
228.176,21.15
228.678,21.17
229.180,21.15
229.682,21.15
230.182,21.17
230.684,21.13
231.186,21.10
231.688,21.10
232.188,21.10
232.690,21.10
233.192,21.10
233.694,21.08
234.194,21.06
234.696,21.06
235.198,21.03
235.700,21.06
236.200,21.08
236.702,21.01
237.204,21.01
237.705,21.01
238.206,21.03
238.708,21.03
239.210,21.03
239.711,20.96
