Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.2418599128723145,30,0.0,34.96,31.94,31.49,,31.49,0.0,2.95,2.84,2.71
1.5243217945098877,30,0.0,34.96,31.94,31.49,,31.49,0.0,2.95,2.84,2.72
1.8045125007629395,30,0.0,34.96,31.94,31.49,,31.49,0.0,2.95,2.84,2.72
2.0861430168151855,30,0.0,34.92,31.94,31.49,,31.49,0.0,2.95,2.84,2.72
2.3655481338500977,30,0.0,34.87,31.94,31.49,,31.49,0.0,2.94,2.84,2.71
2.6477293968200684,30,0.0,34.74,31.94,31.49,,31.49,0.0,2.93,2.84,2.72
2.915754795074463,30,0.0,34.65,31.94,31.49,,31.49,0.0,2.92,2.84,2.72
3.1950902938842773,30,0.0,34.52,31.94,31.49,,31.49,0.0,2.9,2.84,2.72
3.4748356342315674,30,0.0,34.34,31.94,31.49,,31.49,0.0,2.88,2.84,2.72
3.7399604320526123,30,0.0,34.2,31.94,31.49,,31.49,0.0,2.87,2.84,2.71
4.012503623962402,30,0.0,34.07,31.94,31.49,,31.49,0.0,2.85,2.84,2.72
4.283216238021851,30,0.0,33.89,31.94,31.49,,31.49,0.0,2.83,2.84,2.72
4.563784837722778,30,0.0,33.76,31.94,31.49,,31.49,0.0,2.82,2.84,2.72
4.831348180770874,30,0.0,33.62,31.94,31.49,,31.49,0.0,2.81,2.84,2.72
5.095335483551025,30,0.0,33.49,31.91,31.49,,31.49,0.0,2.79,2.83,2.71
5.371188402175903,30,0.0,33.35,31.91,31.45,,31.45,0.0,2.78,2.83,2.71
5.635907411575317,30,0.0,33.22,31.91,31.45,,31.45,0.0,2.76,2.83,2.71
5.9227869510650635,30,0.0,33.13,31.88,31.45,,31.45,0.0,2.75,2.83,2.71
6.204227685928345,30,0.0,32.99,31.88,31.45,,31.45,0.0,2.74,2.83,2.71
6.486325263977051,30,0.0,32.91,31.84,31.45,,31.45,0.0,2.73,2.83,2.71
6.765679597854614,30,0.0,32.77,31.84,31.49,,31.49,0.0,2.71,2.83,2.72
7.0472517013549805,30,0.0,32.68,31.81,31.49,,31.49,0.0,2.7,2.83,2.71
7.325674533843994,30,0.0,32.59,31.81,31.49,,31.49,0.0,2.69,2.82,2.72
7.6063807010650635,30,0.0,32.46,31.78,31.49,,31.49,0.0,2.68,2.82,2.72
7.887524843215942,30,0.0,32.37,31.78,31.45,,31.45,0.0,2.67,2.82,2.71
8.169811725616455,30,0.0,32.28,31.75,31.49,,31.49,0.0,2.66,2.81,2.71
8.440160036087036,30,0.0,32.19,31.75,31.45,,31.45,0.0,2.65,2.81,2.71
8.707000017166138,30,0.0,32.1,31.72,31.45,,31.45,0.0,2.64,2.81,2.71
8.973002910614014,30,0.0,32.01,31.68,31.45,,31.45,0.0,2.63,2.8,2.71
9.584091901779175,30,0.0,29.55,30.34,30.93,,30.93,-20.0,2.36,2.6,2.64
9.86362361907959,30,0.0,29.5,30.31,30.9,,30.9,-20.0,2.36,2.59,2.63
10.143980741500854,30,0.0,29.46,30.28,30.9,,30.9,-20.0,2.35,2.59,2.63
10.422574996948242,30,0.0,29.41,30.24,30.9,,30.9,-20.0,2.35,2.58,2.63
10.688445806503296,30,0.0,29.33,30.21,30.87,,30.87,-20.0,2.34,2.58,2.63
10.969507694244385,30,0.0,29.19,30.18,30.87,,30.87,-20.0,2.32,2.57,2.62
11.250048160552979,30,0.0,29.06,30.15,30.83,,30.83,-20.0,2.31,2.57,2.62
11.514255046844482,30,0.0,28.92,30.15,30.8,,30.8,-20.0,2.29,2.57,2.62
11.79468846321106,30,0.0,28.74,30.12,30.8,,30.8,-20.0,2.27,2.56,2.62
12.073044776916504,30,0.0,28.61,30.08,30.76,,30.76,-20.0,2.26,2.56,2.61
12.35433578491211,30,0.0,28.47,30.05,30.73,,30.73,-20.0,2.24,2.55,2.61
12.631996870040894,30,0.0,28.34,30.02,30.73,,30.73,-20.0,2.22,2.55,2.61
12.895792007446289,30,0.0,28.16,29.99,30.69,,30.69,-20.0,2.21,2.54,2.61
13.159640789031982,30,0.0,28.03,29.96,30.69,,30.69,-20.0,2.19,2.54,2.61
13.425217628479004,30,0.0,27.89,29.92,30.66,,30.66,-20.0,2.18,2.53,2.6
13.70769453048706,30,0.0,27.76,29.89,30.62,,30.62,-20.0,2.17,2.53,2.6
13.982771635055542,30,0.0,27.62,29.86,30.62,,30.62,-20.0,2.15,2.52,2.59
14.252224922180176,30,0.0,27.49,29.83,30.59,,30.59,-20.0,2.14,2.52,2.59
14.53141975402832,30,0.0,27.4,29.8,30.55,,30.55,-20.0,2.13,2.51,2.59
14.812535285949707,30,0.0,27.27,29.73,30.55,,30.55,-20.0,2.11,2.5,2.59
15.092240333557129,30,0.0,27.18,29.7,30.52,,30.52,-20.0,2.1,2.5,2.58
15.363117933273315,30,0.0,27.04,29.67,30.49,,30.49,-20.0,2.09,2.49,2.58
15.638711214065552,30,0.0,26.95,29.64,30.49,,30.49,-20.0,2.08,2.49,2.58
15.903379917144775,30,0.0,26.86,29.57,30.45,,30.45,-20.0,2.06,2.48,2.57
16.178372859954834,30,0.0,26.73,29.54,30.42,,30.42,-20.0,2.05,2.47,2.57
16.459988117218018,30,0.0,26.64,29.51,30.42,,30.42,-20.0,2.04,2.47,2.57
16.74243688583374,30,0.0,26.55,29.48,30.38,,30.38,-20.0,2.03,2.46,2.56
17.023009777069092,30,0.0,26.46,29.41,30.38,,30.38,-20.0,2.02,2.45,2.56
17.305935859680176,30,0.0,26.37,29.38,30.35,,30.35,-20.0,2.01,2.45,2.56
17.583728790283203,30,0.0,26.28,29.32,30.31,,30.31,-20.0,2.0,2.44,2.55
17.88161826133728,30,0.0,26.19,29.28,30.31,,30.31,-20.0,1.99,2.43,2.55
18.161048889160156,30,0.0,26.1,29.25,30.28,,30.28,-20.0,1.98,2.43,2.55
18.44409990310669,30,0.0,26.01,29.19,30.24,,30.24,-20.0,1.97,2.42,2.54
18.723997831344604,30,0.0,25.92,29.16,30.21,,30.21,-20.0,1.96,2.41,2.54
19.00663924217224,30,0.0,25.83,29.12,30.21,,30.21,-20.0,1.96,2.41,2.54
19.318140268325806,30,0.0,25.79,29.06,30.17,,30.17,-20.0,1.95,2.4,2.53
19.601523637771606,30,0.0,25.7,29.03,30.14,,30.14,-20.0,1.94,2.39,2.53
19.88584566116333,30,0.0,25.61,29.0,30.11,,30.11,-20.0,1.93,2.39,2.52
20.16640830039978,30,0.0,25.57,28.93,30.07,,30.07,-20.0,1.93,2.38,2.52
20.575339317321777,30,0.0,25.48,28.9,30.07,,30.07,-20.0,1.92,2.37,2.52
21.09169626235962,30,0.0,25.39,28.84,30.04,,30.04,-20.0,1.91,2.37,2.51
21.589163064956665,30,0.0,25.34,28.8,30.0,,30.0,-20.0,1.9,2.36,2.51
22.091564893722534,30,0.0,25.25,28.74,29.97,,29.97,-20.0,1.89,2.35,2.5
22.58826494216919,30,0.0,25.21,28.71,29.93,,29.93,-20.0,1.89,2.35,2.5
