Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.3026669025421143,30,0.0,21.81,21.96,21.95,,21.95,-30.0,1.52,1.33,1.38
1.6636040210723877,30,0.0,21.81,21.96,21.95,,21.95,-30.0,1.52,1.33,1.38
2.0254955291748047,30,0.0,21.81,22.0,21.95,,21.95,-30.0,1.52,1.34,1.38
2.5259666442871094,30,0.0,21.76,22.0,21.95,,21.95,-30.0,1.51,1.34,1.38
3.0415608882904053,30,0.0,21.67,22.0,21.95,,21.95,-30.0,1.5,1.34,1.38
3.541614532470703,30,0.0,21.58,22.0,21.95,,21.95,-30.0,1.49,1.34,1.38
4.040676593780518,30,0.0,21.45,22.0,21.95,,21.95,-30.0,1.48,1.34,1.38
4.53861141204834,30,0.0,21.31,22.0,21.95,,21.95,-30.0,1.46,1.34,1.38
5.0385353565216064,30,0.0,21.14,22.0,21.95,,21.95,-30.0,1.44,1.34,1.38
5.5357911586761475,30,0.0,21.0,22.0,21.95,,21.95,-30.0,1.43,1.34,1.38
6.0494983196258545,30,0.0,20.82,22.0,21.95,,21.95,-30.0,1.41,1.34,1.38
6.549293756484985,30,0.0,20.69,22.0,21.95,,21.95,-30.0,1.39,1.34,1.38
7.047117710113525,30,0.0,20.55,22.0,21.95,,21.95,-30.0,1.37,1.34,1.38
7.551470518112183,30,0.0,20.37,22.0,21.95,,21.95,-30.0,1.36,1.34,1.38
8.05159306526184,30,0.0,20.24,22.0,21.95,,21.95,-30.0,1.34,1.34,1.38
8.552430391311646,30,0.0,20.11,22.0,21.99,,21.99,-30.0,1.33,1.33,1.38
9.051355123519897,30,0.0,20.02,21.96,21.95,,21.95,-30.0,1.32,1.33,1.38
9.551734447479248,30,0.0,19.88,21.96,21.95,,21.95,-30.0,1.3,1.33,1.38
10.050509452819824,30,0.0,19.75,21.96,21.99,,21.99,-30.0,1.29,1.33,1.39
10.550603866577148,30,0.0,19.66,21.93,21.99,,21.99,-30.0,1.28,1.33,1.39
11.05249309539795,30,0.0,19.52,21.93,21.99,,21.99,-30.0,1.27,1.33,1.39
11.552601337432861,30,0.0,19.43,21.93,21.99,,21.99,-30.0,1.26,1.33,1.39
12.066821098327637,30,0.0,19.35,21.9,21.99,,21.99,-30.0,1.25,1.32,1.39
12.554834127426147,30,0.0,19.26,21.86,21.99,,21.99,-30.0,1.24,1.32,1.39
13.059400081634521,30,0.0,19.17,21.86,21.99,,21.99,-30.0,1.23,1.32,1.39
13.561569690704346,30,0.0,19.08,21.83,21.99,,21.99,-30.0,1.22,1.31,1.39
14.06460952758789,30,0.0,18.99,21.83,21.99,,21.99,-30.0,1.21,1.31,1.39
14.567405223846436,30,0.0,18.9,21.8,21.99,,21.99,-30.0,1.2,1.31,1.39
15.06954050064087,30,0.0,18.81,21.76,21.99,,21.99,-30.0,1.19,1.3,1.39
15.569339275360107,30,0.0,18.72,21.76,21.99,,21.99,-30.0,1.18,1.3,1.39
16.074000358581543,30,0.0,18.67,21.73,21.99,,21.99,-30.0,1.17,1.3,1.39
16.576701879501343,30,0.0,18.58,21.7,21.99,,21.99,-30.0,1.16,1.3,1.39
17.06613540649414,30,0.0,18.54,21.7,21.99,,21.99,-30.0,1.15,1.3,1.39
17.567721128463745,30,0.0,18.45,21.66,21.99,,21.99,-30.0,1.15,1.29,1.39
18.07025957107544,30,0.0,18.36,21.63,22.02,,22.02,-30.0,1.14,1.29,1.39
18.57319974899292,30,0.0,18.32,21.6,21.99,,21.99,-30.0,1.13,1.28,1.39
19.075641632080078,30,0.0,18.23,21.6,21.99,,21.99,-30.0,1.12,1.28,1.39
19.575631380081177,30,0.0,18.18,21.56,21.99,,21.99,-30.0,1.12,1.28,1.39
20.074962377548218,30,0.0,18.14,21.53,21.99,,21.99,-30.0,1.11,1.27,1.39
20.574861764907837,30,0.0,18.05,21.5,21.99,,21.99,-30.0,1.1,1.27,1.39
21.09119987487793,30,0.0,18.0,21.46,21.99,,21.99,-30.0,1.1,1.26,1.39
21.590619802474976,30,0.0,17.96,21.43,21.99,,21.99,-30.0,1.09,1.26,1.39
22.087958097457886,30,0.0,17.87,21.43,21.99,,21.99,-30.0,1.09,1.26,1.39
22.58744740486145,30,0.0,17.82,21.4,21.99,,21.99,-30.0,1.08,1.25,1.39
23.088048696517944,30,0.0,17.78,21.36,21.99,,21.99,-30.0,1.08,1.25,1.38
23.590047597885132,30,0.0,17.73,21.33,21.95,,21.95,-30.0,1.07,1.24,1.38
