time,signal1
618,18.24326042607
618.5,18.2429269219206
619,18.2425935698244
619.5,18.2422603787008
620,18.2419273573816
620.5,18.2415945146108
621,18.2412618590455
621.5,18.2409293992566
622,18.2405971437288
622.5,18.2402651008616
623,18.2399332789699
623.5,18.239601686284
624,18.2392703309507
624.5,18.2389392210334
625,18.2386083645128
625.5,18.2382777692877
626,18.237947443175
626.5,18.2376173939106
627,18.2372876291497
627.5,18.2369581564673
628,18.2366289833591
628.5,18.2363001172415
629,18.2359715654524
629.5,18.2356433352516
630,18.2353154338213
630.5,18.2349878682667
631,18.2346606456164
631.5,18.2343337728229
632,18.2340072567631
632.5,18.2336811042389
633,18.2333553219776
633.5,18.2330299166322
634,18.2327048947821
634.5,18.2323802629338
635,18.2320560275209
635.5,18.2317321949049
636,18.2314087713754
636.5,18.2310857631509
637,18.2307631763792
637.5,18.2304410171376
638,18.2301192914337
638.5,18.2297980052056
639,18.2294771643227
639.5,18.2291567745856
640,18.2288368417271
640.5,18.2285173714126
641,18.2281983692402
641.5,18.2278798407413
642,18.2275617913813
642.5,18.2272442265598
643,18.226927151611
643.5,18.2266105718043
644,18.2262944923448
644.5,18.2259789183735
645,18.2256638549677
645.5,18.225349307142
646,18.225035279848
646.5,18.224721777975
647,18.2244088063509
647.5,18.2240963697418
648,18.2237844728529
648.5,18.223473120329
649,18.2231623167547
649.5,18.2228520666548
650,18.222542374495
650.5,18.2222332446819
651,18.2219246815639
651.5,18.2216166894311
652,18.221309272516
652.5,18.2210024349939
653,18.2206961809832
653.5,18.2203905145461
654,18.2200854396884
654.5,18.2197809603605
655,18.2194770804574
655.5,18.2191738038194
656,18.2188711342322
656.5,18.2185690754275
657,18.2182676310834
657.5,18.2179668048245
658,18.2176666002227
658.5,18.2173670207971
659,18.2170680700149
659.5,18.2167697512915
660,18.2164720679907
660.5,18.2161750234256
661,18.2158786208582
661.5,18.2155828635007
662,18.215287754515
662.5,18.2149932970138
663,18.2146994940603
663.5,18.2144063486691
664,18.2141138638062
664.5,18.2138220423896
665,18.2135308872896
665.5,18.2132404013289
666,18.2129505872833
666.5,18.2126614478821
667,18.212372985808
667.5,18.2120852036979
668,18.2117981041428
668.5,18.2115116896888
669,18.2112259628368
669.5,18.2109409260431
670,18.2106565817197
670.5,18.210372932235
671,18.2100899799133
671.5,18.209807727036
672,18.2095261758414
672.5,18.2092453285254
673,18.2089651872414
673.5,18.208685754101
674,18.2084070311741
674.5,18.2081290204894
675,18.2078517240345
675.5,18.2075751437564
676,18.2072992815619
676.5,18.2070241393176
677,18.2067497188505
677.5,18.2064760219482
678,18.2062030503591
678.5,18.205930805793
679,18.2056592899211
679.5,18.2053885043766
680,18.2051184507547
680.5,18.2048491306131
681,18.2045805454723
681.5,18.2043126968159
682,18.2040455860906
682.5,18.2037792147071
683,18.2035135840398
683.5,18.2032486954273
684,18.202984550173
684.5,18.2027211495449
685,18.2024584947761
685.5,18.2021965870651
686,18.2019354275762
686.5,18.2016750174397
687,18.2014153577518
687.5,18.2011564495755
688,18.2008982939407
688.5,18.2006408918441
689,18.20038424425
689.5,18.2001283520901
690,18.1998732162641
690.5,18.1996188376401
691,18.1993652170542
691.5,18.1991123553115
692,18.198860253186
692.5,18.1986089114211
693,18.1983583307294
693.5,18.1981085117936
694,18.1978594552661
694.5,18.1976111617697
695,18.197363631898
695.5,18.1971168662151
696,18.1968708652561
696.5,18.1966256295277
697,18.1963811595079
697.5,18.1961374556468
698,18.1958945183661
698.5,18.1956523480602
699,18.195410945096
699.5,18.1951703098129
700,18.1949304425237
700.5,18.1946913435144
701,18.1944530130442
701.5,18.1942154513465
702,18.1939786586285
702.5,18.1937426350714
703,18.1935073808313
703.5,18.1932728960388
704,18.1930391807992
704.5,18.1928062351933
705,18.1925740592771
705.5,18.1923426530823
706,18.1921120166165
706.5,18.191882149863
707,18.191653052782
707.5,18.1914247253096
708,18.191197167359
708.5,18.1909703788203
709,18.1907443595606
709.5,18.1905191094246
710,18.1902946282345
710.5,18.1900709157903
711,18.18984797187
711.5,18.1896257962299
712,18.1894043886048
712.5,18.1891837487081
713,18.188963876232
713.5,18.1887447708478
714,18.1885264322062
714.5,18.1883088599372
715,18.1880920536506
715.5,18.187876012936
716,18.1876607373633
716.5,18.1874462264824
717,18.1872324798238
717.5,18.1870194968987
718,18.1868072771992
718.5,18.1865958201984
719,18.1863851253506
719.5,18.1861751920918
720,18.1859660198393
720.5,18.1857576079924
721,18.1855499559325
721.5,18.1853430630231
722,18.1851369286101
722.5,18.184931552022
723,18.1847269325701
723.5,18.1845230695484
724,18.1843199622343
724.5,18.1841176098884
725,18.1839160117548
725.5,18.1837151670612
726,18.1835150750191
726.5,18.1833157348241
727,18.183117145656
727.5,18.1829193066789
728,18.1827222170413
728.5,18.1825258758767
729,18.1823302823031
729.5,18.1821354354237
730,18.1819413343271
730.5,18.181747978087
731,18.1815553657626
731.5,18.181363496399
732,18.181172369027
732.5,18.1809819826635
733,18.1807923363116
733.5,18.1806034289606
734,18.1804152595865
734.5,18.1802278271518
735,18.1800411306059
735.5,18.179855168885
736,18.1796699409127
736.5,18.1794854455996
737,18.1793016818439
737.5,18.1791186485313
738,18.1789363445354
738.5,18.1787547687173
739,18.1785739199265
739.5,18.1783937970005
740,18.1782143987652
740.5,18.1780357240349
741,18.1778577716124
741.5,18.1776805402895
742,18.1775040288467
742.5,18.1773282360537
743,18.1771531606692
743.5,18.1769788014412
744,18.1768051571075
744.5,18.176632226395
745,18.1764600080207
745.5,18.1762885006912
746,18.1761177031034
746.5,18.1759476139439
747,18.1757782318901
747.5,18.1756095556093
748,18.1754415837595
748.5,18.1752743149896
749,18.1751077479389
749.5,18.1749418812379
750,18.1747767135079
750.5,18.1746122433616
751,18.1744484694028
751.5,18.1742853902268
752,18.1741230044204
752.5,18.1739613105622
753,18.1738003072224
753.5,18.1736399929632
754,18.1734803663387
754.5,18.1733214258954
755,18.1731631701719
755.5,18.173005597699
756,18.1728487070003
756.5,18.172692496592
757,18.1725369649827
757.5,18.1723821106741
758,18.1722279321609
758.5,18.1720744279307
759,18.1719215964644
759.5,18.171769436236
760,18.1716179457132
760.5,18.1714671233569
761,18.1713169676218
761.5,18.1711674769563
762,18.1710186498025
762.5,18.1708704845966
763,18.1707229797688
763.5,18.1705761337433
764,18.1704299449387
764.5,18.1702844117679
765,18.1701395326383
765.5,18.1699953059518
766,18.1698517301049
766.5,18.1697088034889
767,18.16956652449
767.5,18.1694248914893
768,18.169283902863
768.5,18.1691435569823
769,18.1690038522138
769.5,18.1688647869193
770,18.1687263594562
770.5,18.1685885681772
771,18.1684514114307
771.5,18.1683148875609
772,18.1681789949077
772.5,18.168043731807
773,18.1679090965904
773.5,18.1677750875859
774,18.1676417031174
774.5,18.1675089415053
775,18.167376801066
775.5,18.1672452801127
776,18.1671143769547
776.5,18.1669840898982
777,18.1668544172459
777.5,18.1667253572973
778,18.1665969083488
778.5,18.1664690686937
779,18.1663418366221
779.5,18.1662152104215
780,18.1660891883763
780.5,18.1659637687684
781,18.1658389498767
781.5,18.1657147299778
782,18.1655911073456
782.5,18.1654680802516
783,18.165345646965
783.5,18.1652238057525
784,18.1651025548788
784.5,18.1649818926064
785,18.1648618171957
785.5,18.164742326905
786,18.1646234199909
786.5,18.164505094708
787,18.1643873493092
787.5,18.1642701820456
788,18.1641535911666
788.5,18.1640375749202
789,18.1639221315529
789.5,18.1638072593096
790,18.1636929564339
790.5,18.1635792211682
791,18.1634660517535
791.5,18.1633534464299
792,18.163241403436
792.5,18.1631299210098
793,18.163018997388
793.5,18.1629086308065
794,18.1627988195005
794.5,18.1626895617041
795,18.1625808556509
795.5,18.162472699574
796,18.1623650917054
796.5,18.1622580302772
797,18.1621515135204
797.5,18.162045539666
798,18.1619401069446
798.5,18.1618352135863
799,18.161730857821
799.5,18.1616270378787
800,18.1615237519889
800.5,18.1614209983812
801,18.1613187752852
801.5,18.1612170809304
802,18.1611159135466
802.5,18.1610152713636
803,18.1609151526115
803.5,18.1608155555204
804,18.1607164783211
804.5,18.1606179192444
805,18.1605198765218
805.5,18.1604223483849
806,18.1603253330663
806.5,18.1602288287986
807,18.1601328338155
807.5,18.1600373463511
808,18.1599423646402
808.5,18.1598478869184
809,18.1597539114223
809.5,18.1596604363889
810,18.1595674600566
810.5,18.1594749806644
811,18.1593829964524
811.5,18.1592915056617
812,18.1592005065346
812.5,18.1591099973143
813,18.1590199762454
813.5,18.1589304415736
814,18.1588413915459
814.5,18.1587528244105
815,18.1586647384169
815.5,18.1585771318163
816,18.158490002861
816.5,18.1584033498049
817,18.1583171709033
817.5,18.1582314644132
818,18.158146228593
818.5,18.1580614617029
819,18.1579771620047
819.5,18.1578933277618
820,18.1578099572396
820.5,18.1577270487048
821,18.1576446004265
821.5,18.1575626106752
822,18.1574810777235
822.5,18.1573999998459
823,18.1573193753187
823.5,18.1572392024204
824,18.1571594794315
824.5,18.1570802046345
825,18.1570013763139
825.5,18.1569229927565
826,18.1568450522512
826.5,18.1567675530891
827,18.1566904935635
827.5,18.15661387197
828,18.1565376866065
828.5,18.1564619357731
829,18.1563866177725
829.5,18.1563117309095
830,18.1562372734916
830.5,18.1561632438284
831,18.1560896402324
831.5,18.1560164610183
832,18.1559437045034
832.5,18.1558713690075
833,18.1557994528533
833.5,18.1557279543656
834,18.1556568718723
834.5,18.1555862037039
835,18.1555159481933
835.5,18.1554461036764
836,18.1553766684919
836.5,18.155307640981
837,18.155239019488
837.5,18.1551708023599
838,18.1551029879464
838.5,18.1550355746004
839,18.1549685606775
839.5,18.1549019445363
840,18.1548357245382
840.5,18.1547698990478
841,18.1547044664325
841.5,18.1546394250628
842,18.1545747733124
842.5,18.1545105095578
843,18.1544466321786
843.5,18.1543831395579
844,18.1543200300813
844.5,18.1542573021382
845,18.1541949541206
845.5,18.1541329844241
846,18.1540713914473
846.5,18.1540101735921
847,18.1539493292636
847.5,18.1538888568703
848,18.1538287548239
848.5,18.1537690215393
849,18.1537096554349
849.5,18.1536506549323
850,18.1535920184567
850.5,18.1535337444363
851,18.1534758313031
851.5,18.1534182774922
852,18.1533610814423
852.5,18.1533042415955
853,18.1532477563973
853.5,18.1531916242968
854,18.1531358437465
854.5,18.1530804132024
855,18.1530253311242
855.5,18.1529705959749
856,18.1529162062211
856.5,18.1528621603332
857,18.1528084567849
857.5,18.1527550940536
858,18.1527020706204
858.5,18.1526493849698
859,18.1525970355902
859.5,18.1525450209735
860,18.1524933396153
860.5,18.1524419900148
861,18.152390970675
861.5,18.1523402801026
862,18.1522899168079
862.5,18.1522398793051
863,18.1521901661118
863.5,18.1521407757498
864,18.1520917067444
864.5,18.1520429576246
865,18.1519945269233
865.5,18.1519464131771
866,18.1518986149267
866.5,18.1518511307161
867,18.1518039590935
867.5,18.1517570986108
868,18.1517105478238
868.5,18.1516643052921
869,18.151618369579
869.5,18.151572739252
870,18.1515274128823
870.5,18.1514823890448
871,18.1514376663185
871.5,18.1513932432864
872,18.1513491185351
872.5,18.1513052906553
873,18.1512617582417
873.5,18.1512185198926
874,18.1511755742106
874.5,18.1511329198021
875,18.1510905552773
875.5,18.1510484792506
876,18.1510066903402
876.5,18.1509651871683
877,18.150923968361
877.5,18.1508830325486
878,18.1508423783651
878.5,18.1508020044487
879,18.1507619094415
879.5,18.1507220919895
880,18.1506825507429
880.5,18.1506432843558
881,18.1506042914863
881.5,18.1505655707966
882,18.1505271209527
882.5,18.1504889406249
883,18.1504510284875
883.5,18.1504133832185
884,18.1503760035003
884.5,18.1503388880191
885,18.1503020354654
885.5,18.1502654445335
886,18.1502291139218
886.5,18.1501930423329
887,18.1501572284731
887.5,18.1501216710532
888,18.1500863687878
888.5,18.1500513203955
889,18.1500165245992
889.5,18.1499819801255
890,18.1499476857055
890.5,18.149913640074
891,18.1498798419701
891.5,18.1498462901368
892,18.1498129833213
892.5,18.1497799202748
893,18.1497470997526
893.5,18.149714520514
894,18.1496821813225
894.5,18.1496500809455
895,18.1496182181546
895.5,18.1495865917255
896,18.1495552004379
896.5,18.1495240430755
897,18.1494931184263
897.5,18.1494624252821
898,18.149431962439
898.5,18.1494017286969
899,18.1493717228602
899.5,18.1493419437369
900,18.1493123901393
900.5,18.1492830608839
901,18.1492539547909
901.5,18.1492250706849
902,18.1491964073944
902.5,18.1491679637521
903,18.1491397385945
903.5,18.1491117307623
904,18.1490839391005
904.5,18.1490563624577
905,18.1490289996869
905.5,18.149001849645
906,18.148974911193
906.5,18.1489481831959
907,18.1489216645227
907.5,18.1488953540466
908,18.1488692506448
908.5,18.1488433531984
909,18.1488176605925
909.5,18.1487921717166
910,18.1487668854637
910.5,18.1487418007313
911,18.1487169164206
911.5,18.148692231437
912,18.1486677446898
912.5,18.1486434550923
913,18.1486193615619
913.5,18.14859546302
914,18.1485717583919
914.5,18.148548246607
915,18.1485249265985
915.5,18.1485017973039
916,18.1484788576645
916.5,18.1484561066254
917,18.1484335431361
917.5,18.1484111661496
918,18.1483889746232
918.5,18.1483669675181
919,18.1483451437994
919.5,18.1483235024361
920,18.1483020424012
920.5,18.1482807626716
921,18.1482596622283
921.5,18.1482387400561
922,18.1482179951436
922.5,18.1481974264836
923,18.1481770330726
923.5,18.1481568139111
924,18.1481367680035
924.5,18.148116894358
925,18.1480971919869
925.5,18.1480776599062
926,18.1480582971359
926.5,18.1480391026997
927,18.1480200756254
927.5,18.1480012149446
928,18.1479825196926
928.5,18.1479639889087
929,18.1479456216361
929.5,18.1479274169216
930,18.1479093738162
930.5,18.1478914913743
931,18.1478737686545
931.5,18.147856204719
932,18.1478387986338
932.5,18.1478215494688
933,18.1478044562978
933.5,18.147787518198
934,18.1477707342509
934.5,18.1477541035413
935,18.1477376251581
935.5,18.1477212981937
936,18.1477051217446
936.5,18.1476890949106
937,18.1476732167957
937.5,18.1476574865073
938,18.1476419031567
938.5,18.1476264658588
939,18.1476111737323
939.5,18.1475960258996
940,18.1475810214868
940.5,18.1475661596236
941,18.1475514394435
941.5,18.1475368600836
942,18.1475224206848
942.5,18.1475081203914
943,18.1474939583516
943.5,18.1474799337172
944,18.1474660456435
944.5,18.1474522932896
945,18.1474386758181
945.5,18.1474251923953
946,18.147411842191
946.5,18.1473986243788
947,18.1473855381357
947.5,18.1473725826423
948,18.1473597570828
948.5,18.1473470606451
949,18.1473344925205
949.5,18.1473220519038
950,18.1473097379936
950.5,18.1472975499918
951,18.147285487104
951.5,18.147273548539
952,18.1472617335095
952.5,18.1472500412315
953,18.1472384709246
953.5,18.1472270218117
954,18.1472156931193
954.5,18.1472044840775
955,18.1471933939196
955.5,18.1471824218824
956,18.1471715672064
956.5,18.1471608291352
957,18.1471502069161
957.5,18.1471396997997
958,18.1471293070398
958.5,18.1471190278941
959,18.1471088616231
959.5,18.1470988074912
960,18.1470888647659
960.5,18.1470790327181
961,18.1470693106221
961.5,18.1470596977555
962,18.1470501933993
962.5,18.1470407968378
963,18.1470315073586
963.5,18.1470223242526
964,18.1470132468141
964.5,18.1470042743405
965,18.1469954061329
965.5,18.1469866414951
966,18.1469779797346
966.5,18.1469694201621
967,18.1469609620913
967.5,18.1469526048394
968,18.1469443477268
968.5,18.1469361900771
969,18.146928131217
969.5,18.1469201704764
970,18.1469123071887
970.5,18.1469045406902
971,18.1468968703204
971.5,18.1468892954221
972,18.1468818153412
972.5,18.1468744294266
973,18.1468671370307
973.5,18.1468599375086
974,18.1468528302188
974.5,18.1468458145229
975,18.1468388897856
975.5,18.1468320553745
976,18.1468253106605
976.5,18.1468186550175
977,18.1468120878225
977.5,18.1468056084556
978,18.1467992162999
978.5,18.1467929107414
979,18.1467866911693
979.5,18.1467805569758
980,18.1467745075562
980.5,18.1467685423085
981,18.1467626606341
981.5,18.1467568619371
982,18.1467511456245
982.5,18.1467455111067
983,18.1467399577965
983.5,18.1467344851101
984,18.1467290924664
984.5,18.1467237792874
985,18.1467185449977
985.5,18.1467133890251
986,18.1467083108003
986.5,18.1467033097568
987,18.1466983853309
987.5,18.1466935369619
988,18.1466887640919
988.5,18.146684066166
989,18.1466794426319
989.5,18.1466748929404
990,18.1466704165448
990.5,18.1466660129015
991,18.1466616814696
991.5,18.146657421711
992,18.1466532330904
992.5,18.1466491150754
993,18.146645067136
993.5,18.1466410887454
994,18.1466371793792
994.5,18.146633338516
995,18.146629565637
995.5,18.1466258602262
996,18.1466222217702
996.5,18.1466186497584
997,18.1466151436828
997.5,18.1466117030383
998,18.1466083273221
998.5,18.1466050160344
999,18.1466017686781
999.5,18.1465985847583
1000,18.1465954637833
1000.5,18.1465924052635
1001,18.1465894087125
1001.5,18.1465864736459
1002,18.1465835995824
1002.5,18.1465807860429
1003,18.1465780325513
1003.5,18.1465753386337
1004,18.1465727038189
1004.5,18.1465701276382
1005,18.1465676096257
1005.5,18.1465651493177
1006,18.1465627462533
1006.5,18.1465603999738
1007,18.1465581100234
1007.5,18.1465558759485
1008,18.146553697298
1008.5,18.1465515736235
1009,18.1465495044789
1009.5,18.1465474894207
1010,18.1465455280076
1010.5,18.1465436198009
1011,18.1465417643645
1011.5,18.1465399612644
1012,18.1465382100693
1012.5,18.1465365103502
1013,18.1465348616804
1013.5,18.1465332636356
1014,18.1465317157942
1014.5,18.1465302177365
1015,18.1465287690455
1015.5,18.1465273693064
1016,18.1465260181069
1016.5,18.1465247150367
1017,18.1465234596883
1017.5,18.1465222516561
1018,18.1465210905371
1018.5,18.1465199759304
1019,18.1465189074374
1019.5,18.146517884662
1020,18.14651690721
1020.5,18.1465159746899
1021,18.1465150867122
1021.5,18.1465142428895
1022,18.1465134428371
1022.5,18.146512686172
1023,18.1465119725137
1023.5,18.146511301484
1024,18.1465106727067
1024.5,18.1465100858079
1025,18.1465095404158
1025.5,18.1465090361608
1026,18.1465085726756
1026.5,18.1465081495949
1027,18.1465077665555
1027.5,18.1465074231966
1028,18.1465071191592
1028.5,18.1465068540867
1029,18.1465066276245
1029.5,18.1465064394201
1030,18.146506289123
1030.5,18.146506176385
1031,18.1465061008599
1031.5,18.1465060622034
1032,18.1465060600735
1032.5,18.1465060941302
1033,18.1465061640354
1033.5,18.1465062694531
1034,18.1465064100495
1034.5,18.1465065854926
1035,18.1465067954524
1035.5,18.1465070396012
1036,18.1465073176129
1036.5,18.1465076291637
1037,18.1465079739315
1037.5,18.1465083515964
1038,18.1465087618405
1038.5,18.1465092043475
1039,18.1465096788034
1039.5,18.1465101848959
1040,18.1465107223148
