Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM)
181.6521453857422,23.0,0.0,15.5,18.16,18.91,,18.91,-20.0
182.16035795211792,23.0,0.0,15.5,18.16,18.94,,18.94,-20.0
182.65226030349731,23.0,0.0,15.5,18.16,18.94,,18.94,-20.0
183.15803146362305,23.0,0.0,15.5,18.16,18.91,,18.91,-20.0
183.65815949440002,23.0,0.0,15.5,18.16,18.87,,18.87,-20.0
184.14801812171936,23.0,0.0,15.45,18.12,18.91,,18.91,-20.0
184.65746355056763,23.0,0.0,15.45,18.12,18.87,,18.87,-20.0
185.1498508453369,23.0,0.0,15.45,18.16,18.87,,18.87,-20.0
185.64760565757751,23.0,0.0,15.45,18.12,18.87,,18.87,-20.0
186.157705783844,23.0,0.0,15.45,18.12,18.87,,18.87,-20.0
186.64941787719727,23.0,0.0,15.45,18.12,18.87,,18.87,-20.0
187.15618658065796,23.0,0.0,15.45,18.12,18.87,,18.87,-20.0
187.6573691368103,23.0,0.0,15.45,18.12,18.83,,18.83,-20.0
188.15739822387695,23.0,0.0,15.45,18.09,18.87,,18.87,-20.0
188.67178535461426,23.0,0.0,15.41,18.09,18.83,,18.83,-20.0
189.1777856349945,23.0,0.0,15.41,18.09,18.83,,18.83,-20.0
189.65782284736633,23.0,0.0,15.41,18.09,18.83,,18.83,-20.0
190.17149758338928,23.0,0.0,15.41,18.05,18.8,,18.8,-20.0
190.672034740448,23.0,0.0,15.41,18.05,18.8,,18.8,-20.0
191.16795921325684,23.0,0.0,15.41,18.05,18.83,,18.83,-20.0
191.67426419258118,23.0,0.0,15.41,18.05,18.8,,18.8,-20.0
192.16596007347107,23.0,0.0,15.41,18.05,18.8,,18.8,-20.0
192.67495608329773,23.0,0.0,15.41,18.02,18.76,,18.76,-20.0
193.16549015045166,23.0,0.0,15.41,18.02,18.8,,18.8,-20.0
193.68942713737488,23.0,0.0,15.41,18.05,18.8,,18.8,-20.0
194.17461228370667,23.0,0.0,15.36,18.02,18.76,,18.76,-20.0
194.67441821098328,23.0,0.0,15.41,18.02,18.76,,18.76,-20.0
195.19057655334473,23.0,0.0,15.41,18.02,18.76,,18.76,-20.0
195.67818450927734,23.0,0.0,15.36,18.02,18.76,,18.76,-20.0
196.1903851032257,23.0,0.0,15.41,18.02,18.76,,18.76,-20.0
196.68937754631042,23.0,0.0,15.41,17.98,18.72,,18.72,-20.0
197.18961930274963,23.0,0.0,15.36,18.02,18.72,,18.72,-20.0
197.68910026550293,23.0,0.0,15.36,17.98,18.72,,18.72,-20.0
198.1908769607544,23.0,0.0,15.36,17.98,18.72,,18.72,-20.0
198.68658256530762,23.0,0.0,15.36,17.98,18.72,,18.72,-20.0
199.19088077545166,23.0,0.0,15.36,17.98,18.72,,18.72,-20.0
199.6826639175415,23.0,0.0,15.36,17.98,18.72,,18.72,-20.0
200.18624663352966,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
200.70685124397278,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
201.2085771560669,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
201.69876337051392,23.0,0.0,15.32,17.95,18.69,,18.69,-20.0
202.20611786842346,23.0,0.0,15.36,17.91,18.69,,18.69,-20.0
202.70765471458435,23.0,0.0,15.36,17.95,18.65,,18.65,-20.0
203.20535802841187,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
203.70811223983765,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
204.204487323761,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
204.70573616027832,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
205.199036359787,23.0,0.0,15.36,17.95,18.69,,18.69,-20.0
205.70565366744995,23.0,0.0,15.41,17.95,18.69,,18.69,-20.0
206.21271109580994,23.0,0.0,15.41,17.95,18.69,,18.69,-20.0
206.70384311676025,23.0,0.0,15.36,17.91,18.69,,18.69,-20.0
207.22490763664246,23.0,0.0,15.41,17.95,18.69,,18.69,-20.0
207.7076292037964,23.0,0.0,15.36,17.91,18.69,,18.69,-20.0
208.2198874950409,23.0,0.0,15.36,17.91,18.65,,18.65,-20.0
208.72427701950073,23.0,0.0,15.36,17.91,18.65,,18.65,-20.0
209.22490572929382,23.0,0.0,15.36,17.91,18.65,,18.65,-20.0
209.71560907363892,23.0,0.0,15.36,17.91,18.61,,18.61,-20.0
210.22114324569702,23.0,0.0,15.36,17.88,18.65,,18.65,-20.0
210.72521305084229,23.0,0.0,15.36,17.88,18.61,,18.61,-20.0
211.22387266159058,23.0,0.0,15.36,17.88,18.65,,18.65,-20.0
211.7360804080963,23.0,0.0,15.32,17.88,18.61,,18.61,-20.0
212.22214698791504,23.0,0.0,15.36,17.88,18.61,,18.61,-20.0
212.71684670448303,23.0,0.0,15.32,17.88,18.61,,18.61,-20.0
213.238942861557,23.0,0.0,15.32,17.88,18.58,,18.58,-20.0
213.73916125297546,23.0,0.0,15.32,17.88,18.58,,18.58,-20.0
214.22271394729614,23.0,0.0,15.32,17.88,18.58,,18.58,-20.0
214.73382425308228,23.0,0.0,15.32,17.84,18.58,,18.58,-20.0
215.23761653900146,23.0,0.0,15.27,17.88,18.58,,18.58,-20.0
215.73901271820068,23.0,0.0,15.27,17.84,18.54,,18.54,-20.0
216.24063277244568,23.0,0.0,15.27,17.84,18.58,,18.58,-20.0
216.73664712905884,23.0,0.0,15.27,17.84,18.58,,18.58,-20.0
217.23678851127625,23.0,0.0,15.27,17.84,18.54,,18.54,-20.0
217.74010491371155,23.0,0.0,15.23,17.84,18.54,,18.54,-20.0
218.2527871131897,23.0,0.0,15.27,17.84,18.54,,18.54,-20.0
218.7394995689392,23.0,0.0,15.23,17.84,18.54,,18.54,-20.0
219.23307704925537,23.0,0.0,15.27,17.84,18.5,,18.5,-20.0
219.7531864643097,23.0,0.0,15.23,17.84,18.54,,18.54,-20.0
220.2587592601776,23.0,0.0,15.23,17.81,18.5,,18.5,-20.0
220.75141859054565,23.0,0.0,15.27,17.81,18.5,,18.5,-20.0
221.25662088394165,23.0,0.0,15.23,17.81,18.5,,18.5,-20.0
221.7571084499359,23.0,0.0,15.18,17.81,18.5,,18.5,-20.0
222.25323796272278,23.0,0.0,15.23,17.81,18.5,,18.5,-20.0
222.75705075263977,23.0,0.0,15.23,17.77,18.46,,18.46,-20.0
223.24860334396362,23.0,0.0,15.18,17.77,18.46,,18.46,-20.0
223.7698757648468,23.0,0.0,15.23,17.77,18.5,,18.5,-20.0
224.26038527488708,23.0,0.0,15.23,17.77,18.46,,18.46,-20.0
224.75708174705505,23.0,0.0,15.23,17.77,18.5,,18.5,-20.0
225.26552867889404,23.0,0.0,15.18,17.74,18.46,,18.46,-20.0
225.76015186309814,23.0,0.0,15.18,17.74,18.43,,18.43,-20.0
226.26469373703003,23.0,0.0,15.18,17.74,18.43,,18.43,-20.0
226.76548981666565,23.0,0.0,15.18,17.74,18.43,,18.43,-20.0
227.25173473358154,23.0,0.0,15.18,17.74,18.43,,18.43,-20.0
227.7661271095276,23.0,0.0,15.18,17.74,18.43,,18.43,-20.0
228.27190709114075,23.0,0.0,15.18,17.74,18.43,,18.43,-20.0
228.7683470249176,23.0,0.0,15.14,17.74,18.43,,18.43,-20.0
229.26955199241638,23.0,0.0,15.14,17.74,18.43,,18.43,-20.0
229.77371621131897,23.0,0.0,15.18,17.7,18.39,,18.39,-20.0
230.2818992137909,23.0,0.0,15.14,17.74,18.43,,18.43,-20.0
230.77395486831665,23.0,0.0,15.14,17.7,18.43,,18.43,-20.0
231.28002190589905,23.0,0.0,15.14,17.7,18.39,,18.39,-20.0
231.78259348869324,23.0,0.0,15.14,17.7,18.39,,18.39,-20.0
232.28211498260498,23.0,0.0,15.14,17.7,18.39,,18.39,-20.0
232.78190302848816,23.0,0.0,15.14,17.7,18.39,,18.39,-20.0
233.2897608280182,23.0,0.0,15.14,17.7,18.39,,18.39,-20.0
233.79022097587585,23.0,0.0,15.09,17.7,18.39,,18.39,-20.0
234.28134870529175,23.0,0.0,15.09,17.67,18.39,,18.39,-20.0
234.78204083442688,23.0,0.0,15.14,17.67,18.39,,18.39,-20.0
235.28106236457825,23.0,0.0,15.14,17.67,18.39,,18.39,-20.0
235.7949619293213,23.0,0.0,15.09,17.67,18.35,,18.35,-20.0
236.28761959075928,23.0,0.0,15.09,17.63,18.35,,18.35,-20.0
236.7935276031494,23.0,0.0,15.09,17.63,18.35,,18.35,-20.0
237.29931592941284,23.0,0.0,15.09,17.67,18.35,,18.35,-20.0
237.78847074508667,23.0,0.0,15.09,17.63,18.35,,18.35,-20.0
238.2998332977295,23.0,0.0,15.09,17.63,18.32,,18.32,-20.0
238.80493068695068,23.0,0.0,15.09,17.63,18.35,,18.35,-20.0
239.29512357711792,23.0,0.0,15.09,17.63,18.32,,18.32,-20.0
239.7982897758484,23.0,0.0,15.09,17.63,18.32,,18.32,-20.0
240.29019284248352,23.0,0.0,15.09,17.6,18.32,,18.32,-20.0
240.790265083313,23.0,0.0,15.09,17.63,18.28,,18.28,-20.0
241.29876470565796,23.0,0.0,15.09,17.6,18.28,,18.28,-20.0
241.80676221847534,23.0,0.0,15.09,17.56,18.28,,18.28,-20.0
242.31145858764648,23.0,0.0,15.09,17.6,18.32,,18.32,-20.0
242.81600522994995,23.0,0.0,15.09,17.6,18.28,,18.28,-20.0
243.29875659942627,23.0,0.0,15.09,17.6,18.28,,18.28,-20.0
243.81269550323486,23.0,0.0,15.09,17.56,18.28,,18.28,-20.0
244.3157353401184,23.0,0.0,15.05,17.6,18.24,,18.24,-20.0
244.81039929389954,23.0,0.0,15.05,17.56,18.24,,18.24,-20.0
245.31502628326416,23.0,0.0,15.05,17.56,18.28,,18.28,-20.0
245.8155858516693,23.0,0.0,15.05,17.56,18.24,,18.24,-20.0
246.31326365470886,23.0,0.0,15.05,17.56,18.28,,18.28,-20.0
246.81555080413818,23.0,0.0,15.05,17.56,18.28,,18.28,-20.0
247.31101274490356,23.0,0.0,15.0,17.56,18.28,,18.28,-20.0
247.8133282661438,23.0,0.0,15.05,17.56,18.24,,18.24,-20.0
248.32289218902588,23.0,0.0,15.05,17.56,18.24,,18.24,-20.0
248.82784700393677,23.0,0.0,15.0,17.56,18.24,,18.24,-20.0
249.33180403709412,23.0,0.0,15.0,17.56,18.24,,18.24,-20.0
249.82524228096008,23.0,0.0,15.05,17.56,18.24,,18.24,-20.0
250.33170223236084,23.0,0.0,15.0,17.56,18.24,,18.24,-20.0
250.83157873153687,23.0,0.0,15.0,17.53,18.24,,18.24,-20.0
251.34112238883972,23.0,0.0,15.0,17.53,18.21,,18.21,-20.0
251.82768177986145,23.0,0.0,15.0,17.53,18.21,,18.21,-20.0
252.33135771751404,23.0,0.0,15.0,17.53,18.24,,18.24,-20.0
252.82776618003845,23.0,0.0,15.0,17.49,18.21,,18.21,-20.0
253.34549355506897,23.0,0.0,15.0,17.53,18.21,,18.21,-20.0
253.91374826431274,23.0,0.0,14.96,17.53,18.17,,18.17,-20.0
254.3401758670807,23.0,0.0,15.0,17.53,18.21,,18.21,-20.0
254.84643244743347,23.0,0.0,15.0,17.53,18.21,,18.21,-20.0
255.34755420684814,23.0,0.0,14.96,17.49,18.21,,18.21,-20.0
255.82959270477295,23.0,0.0,15.0,17.49,18.17,,18.17,-20.0
256.34266686439514,23.0,0.0,14.96,17.49,18.17,,18.17,-20.0
256.84823179244995,23.0,0.0,14.96,17.49,18.21,,18.21,-20.0
257.34825253486633,23.0,0.0,14.96,17.49,18.17,,18.17,-20.0
257.84461784362793,23.0,0.0,14.96,17.49,18.17,,18.17,-20.0
258.3464250564575,23.0,0.0,14.96,17.49,18.21,,18.21,-20.0
258.8429160118103,23.0,0.0,14.91,17.46,18.17,,18.17,-20.0
259.3470492362976,23.0,0.0,14.91,17.49,18.13,,18.13,-20.0
259.8475065231323,23.0,0.0,14.96,17.46,18.13,,18.13,-20.0
260.3611912727356,23.0,0.0,14.96,17.49,18.17,,18.17,-20.0
260.8479497432709,23.0,0.0,14.96,17.49,18.13,,18.13,-20.0
261.35625195503235,23.0,0.0,14.96,17.46,18.13,,18.13,-20.0
261.85967206954956,23.0,0.0,14.91,17.46,18.13,,18.13,-20.0
262.3642373085022,23.0,0.0,14.91,17.46,18.13,,18.13,-20.0
262.8585698604584,23.0,0.0,14.91,17.42,18.13,,18.13,-20.0
263.36010575294495,23.0,0.0,14.91,17.46,18.13,,18.13,-20.0
263.86290884017944,23.0,0.0,14.91,17.46,18.13,,18.13,-20.0
264.3560137748718,23.0,0.0,14.91,17.42,18.09,,18.09,-20.0
264.8628661632538,23.0,0.0,14.91,17.42,18.09,,18.09,-20.0
265.3786826133728,23.0,0.0,14.96,17.42,18.09,,18.09,-20.0
265.8648223876953,23.0,0.0,14.91,17.42,18.09,,18.09,-20.0
266.35849690437317,23.0,0.0,14.91,17.42,18.09,,18.09,-20.0
266.8806917667389,23.0,0.0,14.91,17.42,18.09,,18.09,-20.0
267.3593821525574,23.0,0.0,14.91,17.39,18.09,,18.09,-20.0
267.86342668533325,23.0,0.0,14.96,17.39,18.09,,18.09,-20.0
268.3791251182556,23.0,0.0,14.96,17.42,18.09,,18.09,-20.0
268.8818943500519,23.0,0.0,14.91,17.39,18.09,,18.09,-20.0
269.3653311729431,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
269.88029074668884,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
270.380845785141,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
270.890700340271,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
271.3793976306915,23.0,0.0,14.87,17.39,18.06,,18.06,-20.0
271.8811855316162,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
272.38112211227417,23.0,0.0,14.91,17.42,18.06,,18.06,-20.0
273.1264798641205,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
273.61470341682434,23.0,0.0,14.91,17.39,18.06,,18.06,-20.0
274.00513887405396,23.0,0.0,14.91,17.35,18.02,,18.02,-20.0
274.37937211990356,23.0,0.0,14.91,17.35,18.06,,18.06,-20.0
274.89090394973755,23.0,0.0,14.91,17.35,18.06,,18.06,-20.0
275.39518904685974,23.0,0.0,14.87,17.35,18.06,,18.06,-20.0
275.8812894821167,23.0,0.0,14.91,17.35,18.02,,18.02,-20.0
276.43502736091614,23.0,0.0,14.91,17.35,18.02,,18.02,-20.0
276.8911454677582,23.0,0.0,14.87,17.35,18.02,,18.02,-20.0
277.39395213127136,23.0,0.0,14.91,17.39,18.02,,18.02,-20.0
277.8975610733032,23.0,0.0,14.91,17.35,18.02,,18.02,-20.0
278.3960311412811,23.0,0.0,14.87,17.35,17.98,,17.98,-20.0
278.9056022167206,23.0,0.0,14.87,17.35,18.02,,18.02,-20.0
279.41241669654846,23.0,0.0,14.91,17.35,17.98,,17.98,-20.0
279.89783358573914,23.0,0.0,14.91,17.35,17.98,,17.98,-20.0
280.397301197052,23.0,0.0,14.87,17.32,17.98,,17.98,-20.0
280.9080538749695,23.0,0.0,14.87,17.32,17.98,,17.98,-20.0
281.5226700305939,23.0,0.0,14.87,17.32,17.98,,17.98,-20.0
281.8979024887085,23.0,0.0,14.87,17.32,17.95,,17.95,-20.0
282.4076976776123,23.0,0.0,14.83,17.32,17.95,,17.95,-20.0
282.9061977863312,23.0,0.0,14.83,17.32,17.98,,17.98,-20.0
283.4378535747528,23.0,0.0,14.83,17.32,17.95,,17.95,-20.0
283.914377450943,23.0,0.0,14.83,17.32,17.95,,17.95,-20.0
284.41994404792786,23.0,0.0,14.87,17.32,17.95,,17.95,-20.0
284.92562341690063,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
285.412878036499,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
285.92051911354065,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
286.4213457107544,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
286.9131600856781,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
287.4222366809845,23.0,0.0,14.87,17.28,17.95,,17.95,-20.0
287.9219238758087,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
288.4144139289856,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
288.91285276412964,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
289.4372022151947,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
289.9357695579529,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
290.4390766620636,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
290.93917083740234,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
291.42266941070557,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
291.9394197463989,23.0,0.0,14.83,17.28,17.91,,17.91,-20.0
292.4346206188202,23.0,0.0,14.78,17.25,17.91,,17.91,-20.0
292.937287569046,23.0,0.0,14.78,17.28,17.91,,17.91,-20.0
293.4392924308777,23.0,0.0,14.83,17.28,17.87,,17.87,-20.0
293.9306743144989,23.0,0.0,14.83,17.28,17.95,,17.95,-20.0
294.43117213249207,23.0,0.0,14.83,17.25,17.91,,17.91,-20.0
294.9328627586365,23.0,0.0,14.83,17.25,17.91,,17.91,-20.0
295.4569499492645,23.0,0.0,14.83,17.25,17.87,,17.87,-20.0
295.9497449398041,23.0,0.0,14.83,17.25,17.91,,17.91,-20.0
296.4541063308716,23.0,0.0,14.78,17.25,17.91,,17.91,-20.0
296.93909215927124,23.0,0.0,14.78,17.25,17.91,,17.91,-20.0
297.4389183521271,23.0,0.0,14.78,17.25,17.87,,17.87,-20.0
297.95928955078125,23.0,0.0,14.78,17.25,17.87,,17.87,-20.0
298.4476227760315,23.0,0.0,14.78,17.25,17.87,,17.87,-20.0
298.95774149894714,23.0,0.0,14.78,17.25,17.87,,17.87,-20.0
299.450656414032,23.0,0.0,14.78,17.25,17.87,,17.87,-20.0
299.9556221961975,23.0,0.0,14.74,17.25,17.87,,17.87,-20.0
300.44796800613403,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
300.9519681930542,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
301.4655497074127,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
301.9558401107788,23.0,0.0,14.78,17.25,17.87,,17.87,-20.0
302.45564222335815,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
303.07284021377563,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
304.7053940296173,23.0,0.0,14.74,17.21,17.83,,17.83,-20.0
305.11408281326294,23.0,0.0,14.74,17.21,17.87,,17.87,-20.0
305.58783173561096,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
306.1986207962036,23.0,0.0,14.78,17.21,17.83,,17.83,-20.0
306.593510389328,23.0,0.0,14.78,17.21,17.87,,17.87,-20.0
306.9891474246979,23.0,0.0,14.74,17.21,17.87,,17.87,-20.0
307.38126969337463,23.0,0.0,14.74,17.21,17.87,,17.87,-20.0
307.788959980011,23.0,0.0,14.74,17.18,17.87,,17.87,-20.0
308.1885962486267,23.0,0.0,14.74,17.21,17.83,,17.83,-20.0
308.5810799598694,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
308.98700881004333,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
309.3801462650299,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
309.7724404335022,23.0,0.0,14.74,17.21,17.83,,17.83,-20.0
310.2028057575226,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
310.630980014801,23.0,0.0,14.74,17.21,17.83,,17.83,-20.0
311.0206472873688,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
311.4879710674286,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
311.9892816543579,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
312.4842827320099,23.0,0.0,14.69,17.18,17.83,,17.83,-20.0
312.9868562221527,23.0,0.0,14.69,17.18,17.83,,17.83,-20.0
313.48754811286926,23.0,0.0,14.74,17.18,17.83,,17.83,-20.0
313.97744059562683,23.0,0.0,14.69,17.18,17.8,,17.8,-20.0
314.5043158531189,23.0,0.0,14.74,17.14,17.83,,17.83,-20.0
314.98839950561523,23.0,0.0,14.69,17.14,17.83,,17.83,-20.0
315.50093030929565,23.0,0.0,14.74,17.14,17.83,,17.83,-20.0
315.9944450855255,23.0,0.0,14.69,17.18,17.8,,17.8,-20.0
316.5036880970001,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
317.0063500404358,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
317.50566577911377,23.0,0.0,14.74,17.14,17.8,,17.8,-20.0
318.00326776504517,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
318.5049455165863,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
319.00388050079346,23.0,0.0,14.69,17.11,17.8,,17.8,-20.0
319.506272315979,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
320.01609206199646,23.0,0.0,14.65,17.14,17.8,,17.8,-20.0
320.51055002212524,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
321.0179522037506,23.0,0.0,14.69,17.11,17.8,,17.8,-20.0
321.523316860199,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
322.0053734779358,23.0,0.0,14.69,17.14,17.8,,17.8,-20.0
322.5202670097351,23.0,0.0,14.65,17.14,17.8,,17.8,-20.0
323.0225372314453,23.0,0.0,14.65,17.14,17.76,,17.76,-20.0
323.51587533950806,23.0,0.0,14.65,17.14,17.76,,17.76,-20.0
324.0210475921631,23.0,0.0,14.69,17.14,17.76,,17.76,-20.0
324.5145125389099,23.0,0.0,14.69,17.11,17.76,,17.76,-20.0
325.018515586853,23.0,0.0,14.69,17.11,17.76,,17.76,-20.0
325.52211451530457,23.0,0.0,14.65,17.11,17.76,,17.76,-20.0
326.0371799468994,23.0,0.0,14.65,17.14,17.76,,17.76,-20.0
326.5265657901764,23.0,0.0,14.65,17.11,17.76,,17.76,-20.0
327.0341169834137,23.0,0.0,14.69,17.11,17.76,,17.76,-20.0
327.5390250682831,23.0,0.0,14.69,17.14,17.76,,17.76,-20.0
328.0326232910156,23.0,0.0,14.65,17.11,17.76,,17.76,-20.0
328.5384829044342,23.0,0.0,14.65,17.07,17.76,,17.76,-20.0
329.02229022979736,23.0,0.0,14.65,17.11,17.76,,17.76,-20.0
329.5366015434265,23.0,0.0,14.65,17.07,17.76,,17.76,-20.0
330.0391352176666,23.0,0.0,14.65,17.11,17.76,,17.76,-20.0
330.5363595485687,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
331.0360469818115,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
331.54846382141113,23.0,0.0,14.65,17.07,17.76,,17.76,-20.0
332.03964138031006,23.0,0.0,14.65,17.11,17.76,,17.76,-20.0
332.5496063232422,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
333.038690328598,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
333.55028009414673,23.0,0.0,14.65,17.11,17.72,,17.72,-20.0
334.03757405281067,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
334.5514466762543,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
335.0386371612549,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
335.5518898963928,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
336.05080103874207,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
336.53922152519226,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
337.06467294692993,23.0,0.0,14.65,17.07,17.72,,17.72,-20.0
337.55565118789673,23.0,0.0,14.6,17.07,17.72,,17.72,-20.0
338.0631036758423,23.0,0.0,14.65,17.07,17.69,,17.69,-20.0
338.5545151233673,23.0,0.0,14.6,17.07,17.69,,17.69,-20.0
339.0639970302582,23.0,0.0,14.6,17.07,17.72,,17.72,-20.0
339.56320667266846,23.0,0.0,14.65,17.04,17.69,,17.69,-20.0
340.06349325180054,23.0,0.0,14.65,17.07,17.69,,17.69,-20.0
340.56409072875977,23.0,0.0,14.65,17.07,17.69,,17.69,-20.0
341.0708861351013,23.0,0.0,14.65,17.07,17.69,,17.69,-20.0
341.5620400905609,23.0,0.0,14.6,17.07,17.72,,17.72,-20.0
342.06889820098877,23.0,0.0,14.65,17.07,17.69,,17.69,-20.0
342.57601737976074,23.0,0.0,14.6,17.04,17.72,,17.72,-20.0
343.06351685523987,23.0,0.0,14.6,17.04,17.69,,17.69,-20.0
343.57048082351685,23.0,0.0,14.6,17.07,17.69,,17.69,-20.0
344.08026027679443,23.0,0.0,14.65,17.04,17.69,,17.69,-20.0
344.5715055465698,23.0,0.0,14.6,17.07,17.69,,17.69,-20.0
345.0790033340454,23.0,0.0,14.65,17.04,17.69,,17.69,-20.0
345.57183146476746,23.0,0.0,14.65,17.0,17.69,,17.69,-20.0
346.0793511867523,23.0,0.0,14.65,17.04,17.69,,17.69,-20.0
346.58155632019043,23.0,0.0,14.6,17.04,17.65,,17.65,-20.0
347.0781919956207,23.0,0.0,14.65,17.0,17.65,,17.65,-20.0
347.580447435379,23.0,0.0,14.6,17.04,17.69,,17.69,-20.0
348.09293246269226,23.0,0.0,14.6,17.0,17.69,,17.69,-20.0
348.583477973938,23.0,0.0,14.6,17.04,17.69,,17.69,-20.0
349.0862309932709,23.0,0.0,14.65,17.0,17.65,,17.65,-20.0
349.5804693698883,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
350.0783019065857,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
350.5920066833496,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
351.0957884788513,23.0,0.0,14.6,17.04,17.69,,17.69,-20.0
351.58013939857483,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
352.09470224380493,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
352.5961549282074,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
353.09127926826477,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
353.59568071365356,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
354.09614539146423,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
354.5898275375366,23.0,0.0,14.6,17.0,17.61,,17.61,-20.0
355.2050383090973,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
355.70493817329407,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
356.10292506217957,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
356.5970513820648,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
357.1117115020752,23.0,0.0,14.6,17.0,17.61,,17.61,-20.0
357.67689847946167,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
358.1160047054291,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
358.596462726593,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
359.10990142822266,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
359.6178526878357,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
360.10592818260193,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
360.61204957962036,23.0,0.0,14.6,17.0,17.61,,17.61,-20.0
361.11230206489563,23.0,0.0,14.6,17.0,17.65,,17.65,-20.0
361.6059911251068,23.0,0.0,14.56,17.0,17.65,,17.65,-20.0
362.1273066997528,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
362.60944986343384,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
363.1215674877167,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
363.63186144828796,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
364.1222472190857,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
364.62710642814636,23.0,0.0,14.56,17.0,17.61,,17.61,-20.0
