time,signal1,signal2
520,28,28.0526143339545
520.5,28,28.0517517625819
521,28,28.0508880330573
521.5,28,28.0500232619266
522,28,28.0491575650002
522.5,28,28.0482910573445
523,28,28.0474238532732
523.5,28,28.0465560663396
524,28,28.0456878093282
524.5,28,28.044819194247
525,28,28.0439503323196
525.5,28,28.0430813339772
526,28,28.0422123088522
526.5,28,28.0413433657696
527,28,28.0404746127408
527.5,28,28.0396061569561
528,28,28.038738104778
528.5,28,28.0378705617345
529,28,28.0370036325123
529.5,28,28.0361374209508
530,28,28.0352720300353
530.5,28,28.0344075618913
531,28,28.0335441177785
531.5,28,28.0326817980847
532,28,28.0318207023201
532.5,28,28.0309609291123
533,28,28.0301025762003
533.5,28,28.0292457404294
534,28,28.0283905177463
534.5,28,28.0275370031942
535,28,28.0266852909074
535.5,28,28.0258354741074
536,28,28.0249876450979
536.5,28,28.0241418952605
537,28,28.0232983150505
537.5,28,28.0224569939928
538,28,28.0216180206779
538.5,28,28.0207814827584
539,28,28.0199474669446
539.5,28,28.0191160590017
540,28,28.0182873437461
540.5,28,28.0174614050419
541,28,28.0166383257984
541.5,28,28.0158181879665
542,28,28.015001072536
542.5,28,28.0141870595333
543,28,28.0133762280183
543.5,28,28.0125686560821
544,28,28.0117644208448
544.5,28,28.0109635984535
545,28,28.0101662640797
545.5,28,28.0093724919178
546,28,28.0085823551834
546.5,28,28.0077959261114
547,28,28.0070132759544
547.5,28,28.0062344749818
548,28,28.0054595924779
548.5,28,28.0046886967412
549,28,28.0039218550833
549.5,28,28.003159133828
550,28,28.0024005983103
550.5,28,28.0016463128763
551,28,28.000896340882
551.5,28,28.0001507446937
552,28,27.9994095856869
552.5,28,27.9986729242468
553,28,27.9979408197681
553.5,28,27.9972133306547
554,28,27.9964905143205
554.5,28,27.9957724271894
555,28,27.9950591246957
555.5,28,27.994350661285
556,28,27.9936470904143
556.5,28,27.9929484645534
557,28,27.9922548351853
557.5,28,27.9915662528075
558,28,27.9908827669332
558.5,28,27.990204426092
559,28,27.9895312778321
559.5,28,27.9888633687209
560,28,27.988200744347
560.5,28,27.9875434493219
561,28,27.9868915272814
561.5,28,27.9862450208881
562,28,27.9856039718326
562.5,28,27.9849684208362
563,28,27.9843384076528
563.5,28,27.9837139710712
564,28,27.9830951489174
564.5,28,27.9824819780575
565,28,27.9818744943996
565.5,28,27.9812727328969
566,28,27.9806767275505
566.5,28,27.980086511412
567,28,27.9795021165868
567.5,28,27.9789235742366
568,28,27.9783509145831
568.5,28,27.977784166911
569,28,27.9772233595712
569.5,28,27.9766685199844
570,28,27.9761196746443
570.5,28,27.9755768491216
571,28,27.9750400680673
571.5,28,27.9745093552166
572,28,27.9739847333928
572.5,28,27.9734662245108
573,28,27.9729538495817
573.5,28,27.9724476287164
574,28,27.97194758113
574.5,28,27.9714537251457
575,28,27.9709660781997
575.5,28,27.9704846568448
576,28,27.9700094767555
576.5,28,27.9695405527321
577,28,27.9690778987057
577.5,28,27.9686215277425
578,28,27.9681714520485
578.5,28,27.9677276829747
579,28,27.9672902310216
579.5,28,27.9668591058444
580,28,27.9664343162578
580.5,28,27.9660158702411
581,28,27.9656037749434
581.5,28,27.9651980366889
582,28,27.964798660982
582.5,28,27.9644056525124
583,28,27.9640190151611
583.5,28,27.963638752005
584,28,27.9632648653234
584.5,28,27.9628973566025
585,28,27.9625362265418
585.5,28,27.9621814750591
586,28,27.9618331012971
586.5,28,27.961491103628
587,28,27.9611554796604
587.5,28,27.9608262262445
588,28,27.960503339478
588.5,28,27.9601868147125
589,28,27.9598766465593
589.5,28,27.959572828895
590,28,27.9592753548685
590.5,28,27.9589842169061
591,28,27.9586994067187
591.5,28,27.9584209153071
592,28,27.9581487329688
592.5,28,27.9578828493043
593,28,27.957623253223
593.5,28,27.9573699329503
594,28,27.9571228760331
594.5,28,27.9568820693471
595,28,27.9566474991027
595.5,28,27.9564191508517
596,28,27.956197009494
596.5,28,27.9559810592838
597,28,27.9557712838366
597.5,28,27.9555676661355
598,28,27.9553701885381
598.5,28,27.9551788327832
599,28,27.9549935799971
599.5,28,27.9548144107008
600,28,27.9546413048168
600.5,28,27.9544742416753
601,28,27.9543132000216
601.5,28,27.9541581580227
602,28,27.954009093274
602.5,28,27.9538659828066
603,28,27.9537288030936
603.5,28,27.9535975300575
604,28,27.9534721390767
604.5,28,27.9533526049928
605,28,27.9532389021174
605.5,28,27.9531310042389
606,28,27.9530288846297
606.5,28,27.9529325160531
607,28,27.9528418707702
607.5,28,27.952756920547
608,28,27.9526776366614
608.5,28,27.9526039899103
609,28,27.9525359506163
609.5,28,27.9524734886352
610,28,27.9524165733627
610.5,28,27.9523651737415
611,28,27.9523192582683
611.5,28,27.9522787950011
612,28,27.952243751566
612.5,28,27.9522140951642
613,28,27.9521897925794
613.5,28,27.9521708101842
614,28,27.9521571139481
614.5,28,27.9521486694434
615,28,27.9521454418533
615.5,28,27.9521473959782
616,28,27.9521544962431
616.5,28,27.9521667067044
617,28,27.9521839910572
617.5,28,27.952206312642
618,28,27.9522336344519
618.5,28,27.9522659191394
619,28,27.9523031290238
619.5,28,27.9523452260974
620,28,27.9523921720335
620.5,28,27.9524439281923
621,28,27.9525004556287
621.5,28,27.9525617150985
622,28,27.9526276670659
622.5,28,27.95269827171
623,28,27.9527734889319
623.5,28,27.9528532783613
624,28,27.9529375993637
624.5,28,27.953026411047
625,28,27.9531196722682
625.5,28,27.9532173416405
626,28,27.9533193775398
626.5,28,27.9534257381115
627,28,27.9535363812774
627.5,28,27.953651264742
628,28,27.9537703459997
628.5,28,27.9538935823411
629,28,27.9540209308597
629.5,28,27.9541523484586
630,28,27.9542877918569
630.5,28,27.9544272175966
631,28,27.9545705820485
631.5,28,27.9547178414196
632,28,27.9548689517588
632.5,28,27.9550238689636
633,28,27.9551825487867
633.5,28,27.9553449468421
634,28,27.9555110186118
634.5,28,27.9556807194518
635,28,27.9558540045985
635.5,28,27.956030829175
636,28,27.9562111481975
636.5,28,27.9563949165811
637,28,27.9565820891465
637.5,28,27.9567726206257
638,28,27.9569664656681
638.5,28,27.9571635788469
639,28,27.957363914665
639.5,28,27.9575674275608
640,28,27.9577740719145
640.5,28,27.9579838020538
641,28,27.9581965722596
641.5,28,27.9584123367723
642,28,27.9586310497976
642.5,28,27.9588526655116
643,28,27.9590771380674
643.5,28,27.9593044216003
644,28,27.9595344702336
644.5,28,27.9597672380841
645,28,27.960002679268
645.5,28,27.960240747906
646,28,27.9604813981291
646.5,28,27.9607245840841
647,28,27.9609702599387
647.5,28,27.9612183798873
648,28,27.9614688981558
648.5,28,27.9617217690076
649,28,27.9619769467481
649.5,28,27.9622343857304
650,28,27.9624940403603
650.5,28,27.9627558651014
651,28,27.9630198144803
651.5,28,27.9632858430915
652,28,27.9635539056022
652.5,28,27.9638239567578
653,28,27.9640959513862
653.5,28,27.964369844403
654,28,27.9646455908162
654.5,28,27.964923145731
655,28,27.9652024643542
655.5,28,27.9654835019996
656,28,27.9657662140917
656.5,28,27.966050556171
657,28,27.9663364838981
657.5,28,27.9666239530584
658,28,27.9669129195664
658.5,28,27.9672033394702
659,28,27.9674951689557
659.5,28,27.9677883643509
660,28,27.9680828821303
660.5,28,27.968378678919
661,28,27.9686757114966
661.5,28,27.9689739368018
662,28,27.9692733119358
662.5,28,27.969573794167
663,28,27.9698753409343
663.5,28,27.9701779098515
664,28,27.9704814587108
664.5,28,27.9707859454868
665,28,27.9710913283401
665.5,28,27.971397565621
666,28,27.9717046158735
666.5,28,27.9720124378384
667,28,27.9723209904571
667.5,28,27.972630232875
668,28,27.9729401244452
668.5,28,27.9732506247316
669,28,27.9735616935123
669.5,28,27.9738732907831
670,28,27.9741853767605
670.5,28,27.9744979118851
671,28,27.9748108568246
671.5,28,27.9751241724769
672,28,27.9754378199734
672.5,28,27.9757517606816
673,28,27.9760659562083
673.5,28,27.9763803684025
674,28,27.9766949593581
674.5,28,27.977009691417
675,28,27.9773245271715
675.5,28,27.977639429467
676,28,27.977954361405
676.5,28,27.9782692863455
677,28,27.9785841679093
677.5,28,27.9788989699809
678,28,27.9792136567107
678.5,28,27.9795281925177
679,28,27.9798425420912
679.5,28,27.9801566703939
680,28,27.9804705426635
680.5,28,27.9807841244155
681,28,27.9810973814446
681.5,28,27.9814102798275
682,28,27.9817227859246
682.5,28,27.9820348663821
683,28,27.982346488134
683.5,28,27.9826576184036
684,28,27.9829682247062
684.5,28,27.9832782748499
685,28,27.9835877369383
685.5,28,27.9838965793714
686,28,27.9842047708479
686.5,28,27.9845122803665
687,28,27.9848190772273
687.5,28,27.9851251310339
688,28,27.9854304116941
688.5,28,27.9857348894222
689,28,27.9860385347395
689.5,28,27.9863413184763
690,28,27.9866432117728
690.5,28,27.9869441860806
691,28,27.9872442131635
691.5,28,27.9875432650993
692,28,27.9878413142801
692.5,28,27.988138333414
693,28,27.9884342955258
693.5,28,27.9887291739581
694,28,27.989022942372
694.5,28,27.9893155747482
695,28,27.9896070453877
695.5,28,27.9898973289127
696,28,27.9901864002673
696.5,28,27.990474234718
697,28,27.9907608078545
697.5,28,27.9910460955906
698,28,27.9913300741642
698.5,28,27.9916127201383
699,28,27.991894010401
699.5,28,27.9921739221665
700,28,27.992452432975
700.5,28,27.9927295206936
701,28,27.9930051635157
701.5,28,27.9932793399624
702,28,27.9935520288818
702.5,28,27.9938232094498
703,28,27.9940928611696
703.5,28,27.9943609638728
704,28,27.9946274977182
704.5,28,27.9948924431929
705,28,27.9951557811119
705.5,28,27.9954174926176
706,28,27.9956775591806
706.5,28,27.9959359625988
707,28,27.9961926849976
707.5,28,27.9964477088296
708,28,27.9967010168742
708.5,28,27.9969525922379
709,28,27.997202418353
709.5,28,27.9974504789781
710,28,27.9976967581975
710.5,28,27.9979412404204
711,28,27.9981839103808
711.5,28,27.9984247531369
712,28,27.9986637540707
712.5,28,27.9989008988869
713,28,27.9991361736131
713.5,28,27.9993695645984
714,28,27.9996010585134
714.5,28,27.9998306423486
715,28,28.0000583034148
715.5,28,28.0002840293413
716,28,28.0005078080758
716.5,28,28.0007296278829
717,28,28.000949477344
717.5,28,28.0011673453557
718,28,28.0013832211293
718.5,28,28.0015970941896
719,28,28.001808954374
719.5,28,28.0020187918315
720,28,28.0022265970216
720.5,28,28.0024323607131
721,28,28.0026360739832
721.5,28,28.0028377282161
722,28,28.0030373151022
722.5,28,28.0032348266364
723,28,28.0034302551172
723.5,28,28.0036235931455
724,28,28.0038148336231
724.5,28,28.0040039697513
725,28,28.00419099503
725.5,28,28.0043759032559
726,28,28.0045586885213
726.5,28,28.0047393452126
727,28,28.004917868009
727.5,28,28.0050942518808
728,28,28.0052684920883
728.5,28,28.0054405841797
729,28,28.00561052399
729.5,28,28.0057783076396
730,28,28.005943931532
730.5,28,28.006107392353
731,28,28.0062686870684
731.5,28,28.0064278129228
732,28,28.0065847674379
732.5,28,28.0067395484104
733,28,28.0068921539107
733.5,28,28.0070425822812
734,28,28.0071908321339
734.5,28,28.0073369023497
735,28,28.0074807920754
735.5,28,28.0076225007228
736,28,28.0077620279667
736.5,28,28.0078993737424
737,28,28.0080345382448
737.5,28,28.0081675219258
738,28,28.0082983254926
738.5,28,28.0084269499059
739,28,28.0085533963779
739.5,28,28.0086776663703
740,28,28.0087997615922
740.5,28,28.0089196839983
741,28,28.0090374357871
741.5,28,28.0091530193983
742,28,28.0092664375113
742.5,28,28.009377693043
743,28,28.0094867891456
743.5,28,28.0095937292046
744,28,28.0096985168368
744.5,28,28.0098011558883
745,28,28.009901650432
745.5,28,28.0100000047659
746,28,28.0100962234107
746.5,28,28.0101903111078
747,28,28.0102822728169
747.5,28,28.0103721137142
748,28,28.0104598391902
748.5,28,28.0105454548469
749,28,28.0106289664965
749.5,28,28.0107103801584
750,28,28.0107897020577
750.5,28,28.0108669386223
751,28,28.0109420964811
751.5,28,28.0110151824617
752,28,28.011086203588
752.5,28,28.0111551670782
753,28,28.011222080342
753.5,28,28.0112869509792
754,28,28.0113497867766
754.5,28,28.0114105957061
755,28,28.0114693859226
755.5,28,28.0115261657611
756,28,28.0115809437351
756.5,28,28.0116337285337
757,28,28.0116845290199
757.5,28,28.0117333542276
758,28,28.0117802133598
758.5,28,28.0118251157863
759,28,28.0118680710409
759.5,28,28.0119090888195
760,28,28.0119481789778
760.5,28,28.0119853515285
761,28,28.0120206166396
761.5,28,28.0120539846316
762,28,28.0120854659753
762.5,28,28.0121150712896
763,28,28.0121428113389
763.5,28,28.0121686970311
764,28,28.0121927394149
764.5,28,28.0122149496777
765,28,28.0122353391433
765.5,28,28.0122539192692
766,28,28.0122707016448
766.5,28,28.0122856979886
767,28,28.0122989201462
767.5,28,28.0123103800878
768,28,28.0123200899057
768.5,28,28.0123280618124
769,28,28.012334308138
769.5,28,28.0123388413278
770,28,28.0123416739401
770.5,28,28.0123428186441
771,28,28.0123422882171
771.5,28,28.0123400955426
772,28,28.0123362536078
772.5,28,28.0123307755014
773,28,28.0123236744112
773.5,28,28.0123149636219
774,28,28.0123046565127
774.5,28,28.0122927665551
775,28,28.0122793073108
775.5,28,28.0122642924289
776,28,28.0122477356443
776.5,28,28.0122296507749
777,28,28.0122100517197
777.5,28,28.0121889524564
778,28,28.012166367039
778.5,28,28.012142309596
779,28,28.0121167943278
779.5,28,28.0120898355046
780,28,28.0120614474641
780.5,28,28.0120316446096
781,28,28.0120004414075
781.5,28,28.0119678523851
782,28,28.0119338921286
782.5,28,28.011898575281
783,28,28.0118619165396
783.5,28,28.0118239306541
784,28,28.0117846324245
784.5,28,28.0117440366988
785,28,28.0117021583711
785.5,28,28.011659012379
786,28,28.0116146137022
786.5,28,28.0115689773598
787,28,28.0115221184086
787.5,28,28.0114740519409
788,28,28.0114247930824
788.5,28,28.0113743569901
789,28,28.0113227588504
789.5,28,28.0112700138771
790,28,28.0112161373091
790.5,28,28.0111611444088
791,28,28.0111050504598
791.5,28,28.011047870765
792,28,28.0109896206447
792.5,28,28.0109303154345
793,28,28.0108699704836
793.5,28,28.0108086011525
794,28,28.0107462228116
794.5,28,28.0106828508387
795,28,28.0106185006174
795.5,28,28.0105531875355
796,28,28.0104869269825
796.5,28,28.0104197343483
797,28,28.0103516250211
797.5,28,28.0102826143855
798,28,28.0102127178209
798.5,28,28.0101419506997
799,28,28.0100703283853
799.5,28,28.0099978662304
800,28,28.0099245795754
800.5,28,28.0098504837465
801,28,28.0097755940539
801.5,28,28.0096999257903
802,28,28.0096234942291
802.5,28,28.0095463146227
803,28,28.0094684022009
803.5,28,28.0093897721688
804,28,28.0093104397061
804.5,28,28.0092304199646
805,28,28.0091497280668
805.5,28,28.0090683791045
806,28,28.0089863881373
806.5,28,28.0089037701905
807,28,28.0088205402542
807.5,28,28.0087367132813
808,28,28.0086523041862
808.5,28,28.0085673278432
809,28,28.008481799085
809.5,28,28.0083957327014
810,28,28.0083091434377
810.5,28,28.0082220459932
811,28,28.0081344550198
811.5,28,28.0080463851208
812,28,28.0079578508493
812.5,28,28.0078688667068
813,28,28.0077794471419
813.5,28,28.0076896065491
814,28,28.0075993592672
814.5,28,28.0075087195782
815,28,28.0074177017059
815.5,28,28.0073263198146
816,28,28.007234588008
816.5,28,28.0071425203276
817,28,28.0070501307521
817.5,28,28.0069574331954
818,28,28.0068644415059
818.5,28,28.0067711694655
819,28,28.0066776307877
819.5,28,28.0065838391171
820,28,28.0064898080282
820.5,28,28.006395551024
821,28,28.0063010815351
821.5,28,28.0062064129185
822,28,28.0061115584567
822.5,28,28.0060165313566
823,28,28.0059213447482
823.5,28,28.005826011684
824,28,28.005730545138
824.5,28,28.005634958004
825,28,28.0055392630958
825.5,28,28.005443473145
826,28,28.0053476008013
826.5,28,28.0052516586305
827,28,28.0051556591142
827.5,28,28.005059614649
828,28,28.0049635375451
828.5,28,28.0048674400261
829,28,28.0047713342275
829.5,28,28.0046752321967
830,28,28.0045791458912
830.5,28,28.0044830871787
831,28,28.0043870678359
831.5,28,28.0042910995479
832,28,28.0041951939071
832.5,28,28.0040993624133
833,28,28.004003616472
833.5,28,28.0039079673944
834,28,28.0038124263966
834.5,28,28.0037170045987
835,28,28.0036217130246
835.5,28,28.0035265626009
836,28,28.0034315641565
836.5,28,28.0033367284222
837,28,28.00324206603
837.5,28,28.0031475875123
838,28,28.0030533033016
838.5,28,28.0029592237301
839,28,28.002865359029
839.5,28,28.002771719328
840,28,28.0026783146548
840.5,28,28.0025851549348
841,28,28.0024922499905
841.5,28,28.0023996095414
842,28,28.0023072432029
842.5,28,28.0022151604866
843,28,28.0021233707997
843.5,28,28.0020318834443
844,28,28.0019407076175
844.5,28,28.001849852411
845,28,28.0017593268103
845.5,28,28.0016691396952
846,28,28.0015792998388
846.5,28,28.0014898159075
847,28,28.0014006964607
847.5,28,28.0013119499508
848,28,28.0012235847225
848.5,28,28.0011356090129
849,28,28.0010480309512
849.5,28,28.0009608585587
850,28,28.0008740997482
850.5,28,28.0007877623243
851,28,28.0007018539828
851.5,28,28.0006163823112
852,28,28.0005313547879
852.5,28,28.0004467787825
853,28,28.0003626615555
853.5,28,28.0002790102585
854,28,28.0001958319339
854.5,28,28.0001131335147
855,28,28.000030921825
855.5,28,27.9999492035794
856,28,27.9998679853834
856.5,28,27.9997872737332
857,28,27.9997070750158
857.5,28,27.9996273955089
858,28,27.999548241381
858.5,28,27.9994696186916
859,28,27.9993915333912
859.5,28,27.9993139913211
860,28,27.999236998214
860.5,28,27.9991605596936
861,28,27.9990846812752
861.5,28,27.9990093683654
862,28,27.9989346262624
862.5,28,27.9988604601562
863,28,27.9987868751289
863.5,28,27.9987138761544
864,28,27.9986414680994
864.5,28,27.9985696557225
865,28,27.9984984436755
865.5,28,27.998427836503
866,28,27.9983578386425
866.5,28,27.9982884544255
867,28,27.9982196880765
867.5,28,27.9981515437146
868,28,27.9980840253526
868.5,28,27.998017136898
869,28,27.9979508821533
869.5,28,27.9978852648159
870,28,27.9978202884786
870.5,28,27.9977559566302
871,28,27.9976922726554
871.5,28,27.9976292398355
872,28,27.9975668613485
872.5,28,27.9975051402697
873,28,27.9974440795719
873.5,28,27.997383682126
874,28,27.9973239507011
874.5,28,27.9972648879651
875,28,27.9972064964852
875.5,28,27.9971487787281
876,28,27.9970917370605
876.5,28,27.9970353737498
877,28,27.9969796909641
877.5,28,27.9969246907731
878,28,27.9968703751483
878.5,28,27.9968167459636
879,28,27.9967638049956
879.5,28,27.9967115539244
880,28,27.9966599943338
880.5,28,27.9966091277122
881,28,27.9965589554525
881.5,28,27.9965094788532
882,28,27.9964606991189
882.5,28,27.9964126173603
883,28,27.9963652345953
883.5,28,27.9963185517495
884,28,27.9962725696564
884.5,28,27.9962272890583
885,28,27.9961827106069
885.5,28,27.9961388348635
886,28,27.9960956623
886.5,28,27.9960531932995
887,28,27.9960114281565
887.5,28,27.9959703670779
888,28,27.9959300101833
888.5,28,27.9958903575061
889,28,27.9958514089936
889.5,28,27.9958131645078
890,28,27.9957756238264
890.5,28,27.9957387866427
891,28,27.995702652567
891.5,28,27.9956672211269
892,28,27.9956324917679
892.5,28,27.9955984638542
893,28,27.9955651366693
893.5,28,27.9955325094169
894,28,27.995500581221
894.5,28,27.9954693511274
895,28,27.9954388181036
895.5,28,27.9954089810401
896,28,27.9953798387506
896.5,28,27.9953513899733
897,28,27.9953236333709
897.5,28,27.9952965675318
898,28,27.9952701909707
898.5,28,27.9952445021292
899,28,27.9952194993767
899.5,28,27.9951951810109
900,28,27.995171545259
900.5,28,27.9951485902775
901,28,27.9951263141541
901.5,28,27.9951047149075
902,28,27.9950837904886
902.5,28,27.9950635387811
903,28,27.9950439576024
903.5,28,27.9950250447041
904,28,27.9950067977729
904.5,28,27.9949892144313
905,28,27.9949722922385
905.5,28,27.9949560286909
906,28,27.994940421223
906.5,28,27.9949254672083
907,28,27.9949111639599
907.5,28,27.994897508731
908,28,27.9948844987162
908.5,28,27.9948721310521
909,28,27.9948604028176
909.5,28,27.9948493110355
910,28,27.9948388526726
910.5,28,27.9948290246405
911,28,27.994819823797
911.5,28,27.994811246946
912,28,27.994803290839
912.5,28,27.9947959521755
913,28,27.9947892276038
913.5,28,27.994783113722
914,28,27.9947776070785
914.5,28,27.9947727041728
915,28,27.9947684014566
915.5,28,27.9947646953342
916,28,27.9947615821633
916.5,28,27.9947590582563
917,28,27.9947571198802
917.5,28,27.9947557632582
918,28,27.99475498457
918.5,28,27.9947547799528
919,28,27.9947551455017
919.5,28,27.9947560772711
920,28,27.9947575712751
920.5,28,27.994759623488
921,28,27.9947622298457
921.5,28,27.994765386246
922,28,27.9947690885496
922.5,28,27.9947733325806
923,28,27.9947781141279
923.5,28,27.9947834289449
924,28,27.9947892727514
924.5,28,27.9947956412337
925,28,27.9948025300454
925.5,28,27.9948099348085
926,28,27.9948178511137
926.5,28,27.9948262745215
927,28,27.9948352005629
927.5,28,27.9948446247402
928,28,27.9948545425273
928.5,28,27.9948649493712
929,28,27.9948758406921
929.5,28,27.9948872118845
930,28,27.9948990583179
930.5,28,27.9949113753373
931,28,27.9949241582642
931.5,28,27.9949374023975
932,28,27.9949511030136
932.5,28,27.9949652553677
933,28,27.9949798546945
933.5,28,27.9949948962084
934,28,27.9950103751049
934.5,28,27.995026286561
935,28,27.9950426257358
935.5,28,27.9950593877713
936,28,27.9950765677934
936.5,28,27.995094160912
937,28,27.9951121622225
937.5,28,27.9951305668056
938,28,27.9951493697289
938.5,28,27.9951685660468
939,28,27.9951881508016
939.5,28,27.9952081190243
940,28,27.9952284657351
940.5,28,27.9952491859438
941,28,27.9952702746511
941.5,28,27.9952917268487
942,28,27.9953135375204
942.5,28,27.9953357016424
943,28,27.9953582141842
943.5,28,27.9953810701092
944,28,27.9954042643753
944.5,28,27.9954277919355
945,28,27.9954516477388
945.5,28,27.9954758267306
946,28,27.9955003238533
946.5,28,27.9955251340472
947,28,27.9955502522508
947.5,28,27.9955756734016
948,28,27.9956013924368
948.5,28,27.9956274042938
949,28,27.9956537039107
949.5,28,27.9956802862271
950,28,27.9957071461847
950.5,28,27.9957342787277
951,28,27.9957616788035
951.5,28,27.9957893413634
952,28,27.9958172613631
952.5,28,27.995845433763
953,28,27.9958738535294
953.5,28,27.9959025156344
954,28,27.9959314150568
954.5,28,27.9959605467828
955,28,27.9959899058062
955.5,28,27.9960194871291
956,28,27.9960492857625
956.5,28,27.9960792967268
957,28,27.9961095150524
957.5,28,27.99613993578
958,28,27.9961705539613
958.5,28,27.9962013646596
959,28,27.9962323629502
959.5,28,27.9962635439207
960,28,27.9962949026719
960.5,28,27.9963264343181
961,28,27.9963581339876
961.5,28,27.9963899968231
962,28,27.9964220179824
962.5,28,27.9964541926385
963,28,27.9964865159806
963.5,28,27.9965189832141
964,28,27.9965515895613
964.5,28,27.9965843302618
965,28,27.9966172005728
965.5,28,27.99665019577
966,28,27.9966833111473
966.5,28,27.9967165420179
967,28,27.9967498837146
967.5,28,27.9967833315898
968,28,27.9968168810164
968.5,28,27.996850527388
969,28,27.9968842661193
969.5,28,27.9969180926466
970,28,27.9969520024281
970.5,28,27.9969859909443
971,28,27.9970200536983
971.5,28,27.9970541862164
972,28,27.9970883840485
972.5,28,27.9971226427679
973,28,27.9971569579725
973.5,28,27.9971913252845
974,28,27.997225740351
974.5,28,27.9972601988444
975,28,27.9972946964626
975.5,28,27.9973292289295
976,28,27.9973637919951
976.5,28,27.9973983814361
977,28,27.9974329930558
977.5,28,27.997467622685
978,28,27.9975022661818
978.5,28,27.9975369194322
979,28,27.9975715783501
979.5,28,27.9976062388779
980,28,27.9976408969867
980.5,28,27.9976755486764
981,28,27.9977101899763
981.5,28,27.9977448169448
982,28,27.9977794256705
982.5,28,27.9978140122717
983,28,27.9978485728969
983.5,28,27.9978831037254
984,28,27.9979176009669
984.5,28,27.9979520608621
985,28,27.9979864796831
985.5,28,27.9980208537333
986,28,27.9980551793476
986.5,28,27.998089452893
987,28,27.9981236707683
987.5,28,27.9981578294048
988,28,27.998191925266
988.5,28,27.9982259548482
989,28,27.9982599146805
989.5,28,27.9982938013251
990,28,27.9983276113772
990.5,28,27.9983613414655
991,28,27.9983949882521
991.5,28,27.9984285484329
992,28,27.9984620187377
992.5,28,27.99849539593
993,28,27.9985286768077
993.5,28,27.9985618582029
994,28,27.9985949369821
994.5,28,27.9986279100462
995,28,27.998660774331
995.5,28,27.9986935268068
996,28,27.9987261644791
996.5,28,27.9987586843881
997,28,27.9987910836094
997.5,28,27.9988233592534
998,28,27.9988555084662
998.5,28,27.9988875284291
999,28,27.9989194163589
999.5,28,27.9989511695078
1000,28,27.9989827851638
1000.5,28,27.9990142606506
1001,28,27.9990455933275
1001.5,28,27.9990767805898
1002,28,27.9991078198685
1002.5,28,27.9991387086306
1003,28,27.9991694443791
1003.5,28,27.9992000246529
1004,28,27.999230447027
1004.5,28,27.9992607091126
1005,28,27.9992908085567
1005.5,28,27.9993207430428
1006,28,27.9993505102902
1006.5,28,27.9993801080546
1007,28,27.9994095341277
1007.5,28,27.9994387863376
1008,28,27.9994678625482
1008.5,28,27.9994967606599
1009,28,27.9995254786092
1009.5,28,27.9995540143686
1010,28,27.9995823659468
1010.5,28,27.9996105313887
1011,28,27.9996385087752
1011.5,28,27.9996662962232
1012,28,27.9996938918858
1012.5,28,27.9997212939519
1013,28,27.9997485006465
1013.5,28,27.9997755102304
1014,28,27.9998023210001
1014.5,28,27.9998289312882
1015,28,27.9998553394629
1015.5,28,27.9998815439281
1016,28,27.9999075431231
1016.5,28,27.9999333355231
1017,28,27.9999589196385
1017.5,28,27.9999842940151
1018,28,28.0000094572343
1018.5,28,28.0000344079123
1019,28,28.0000591447009
1019.5,28,28.0000836662864
1020,28,28.0001079713906
1020.5,28,28.0001320587699
1021,28,28.0001559272153
1021.5,28,28.0001795755528
1022,28,28.0002030026426
1022.5,28,28.0002262073797
1023,28,28.000249188693
1023.5,28,28.0002719455459
1024,28,28.0002944769358
1024.5,28,28.000316781894
1025,28,28.0003388594856
1025.5,28,28.0003607088095
1026,28,28.000382328998
1026.5,28,28.000403719217
1027,28,28.0004248786656
1027.5,28,28.0004458065759
1028,28,28.0004665022132
1028.5,28,28.0004869648755
1029,28,28.0005071938936
