time,sortie
477.5,30.0116621181718
478,30.0116351339337
478.5,30.0116082007069
479,30.0115813185475
479.5,30.0115544875094
480,30.0115277076438
480.5,30.0115009789997
481,30.0114743016239
481.5,30.0114476755606
482,30.0114211008519
482.5,30.0113945775378
483,30.0113681056561
483.5,30.0113416852421
484,30.0113153163293
484.5,30.0112889989492
485,30.0112627331308
485.5,30.0112365189015
486,30.0112103562864
486.5,30.0111842453088
487,30.01115818599
487.5,30.0111321783494
488,30.0111062224045
488.5,30.0110803181708
489,30.0110544656623
489.5,30.0110286648908
490,30.0110029158666
490.5,30.0109772185982
491,30.0109515730923
491.5,30.0109259793539
492,30.0109004373864
492.5,30.0108749471915
493,30.0108495087693
493.5,30.0108241221183
494,30.0107987872354
494.5,30.010773504116
495,30.0107482727539
495.5,30.0107230931414
496,30.0106979652694
496.5,30.0106728891273
497,30.010647864703
497.5,30.0106228919831
498,30.0105979709527
498.5,30.0105731015957
499,30.0105482838944
499.5,30.01052351783
500,30.0104988033823
500.5,30.0104741405297
501,30.0104495292495
501.5,30.0104249695177
502,30.0104004613091
502.5,30.0103760045973
503,30.0103515993545
503.5,30.0103272455521
504,30.0103029431601
504.5,30.0102786921474
505,30.0102544924818
505.5,30.0102303441299
506,30.0102062470576
506.5,30.0101822012292
507,30.0101582066084
507.5,30.0101342631576
508,30.0101103708384
508.5,30.0100865296112
509,30.0100627394355
509.5,30.0100390002698
510,30.0100153120719
510.5,30.0099916747984
511,30.009968088405
511.5,30.0099445528465
512,30.0099210680771
512.5,30.0098976340498
513,30.0098742507167
513.5,30.0098509180295
514,30.0098276359386
514.5,30.0098044043938
515,30.0097812233441
515.5,30.0097580927377
516,30.009735012522
516.5,30.0097119826437
517,30.0096890030486
517.5,30.0096660736821
518,30.0096431944885
518.5,30.0096203654116
519,30.0095975863945
519.5,30.0095748573796
520,30.0095521783086
520.5,30.0095295491225
521,30.0095069697618
521.5,30.0094844401663
522,30.0094619602751
522.5,30.0094395300267
523,30.0094171493591
523.5,30.0093948182097
524,30.0093725365153
524.5,30.009350304212
525,30.0093281212356
525.5,30.009305987521
526,30.009283903003
526.5,30.0092618676156
527,30.0092398812923
527.5,30.009217943966
528,30.0091960555695
528.5,30.0091742160347
529,30.0091524252931
529.5,30.0091306832759
530,30.0091089899138
530.5,30.0090873451368
531,30.0090657488748
531.5,30.0090442010572
532,30.0090227016127
532.5,30.0090012504699
533,30.0089798475569
533.5,30.0089584928013
534,30.0089371861305
534.5,30.0089159274713
535,30.0088947167503
535.5,30.0088735538937
536,30.0088524388273
536.5,30.0088313714766
537,30.0088103517666
537.5,30.0087893796223
538,30.008768454968
538.5,30.0087475777279
539,30.0087267478259
539.5,30.0087059651855
540,30.0086852297298
540.5,30.008664541382
541,30.0086439000645
541.5,30.0086233056999
542,30.0086027582101
542.5,30.0085822575172
543,30.0085618035425
543.5,30.0085413962076
544,30.0085210354334
544.5,30.0085007211408
545,30.0084804532505
545.5,30.0084602316828
546,30.0084400563579
546.5,30.0084199271958
547,30.0083998441162
547.5,30.0083798070386
548,30.0083598158824
548.5,30.0083398705668
549,30.0083199710107
549.5,30.0083001171328
550,30.0082803088518
550.5,30.0082605460862
551,30.0082408287541
551.5,30.0082211567738
552,30.0082015300631
552.5,30.0081819485398
553,30.0081624121216
553.5,30.008142920726
554,30.0081234742703
554.5,30.0081040726719
555,30.0080847158478
555.5,30.008065403715
556,30.0080461361904
556.5,30.0080269131907
557,30.0080077346325
557.5,30.0079886004325
558,30.0079695105071
558.5,30.0079504647725
559,30.0079314631451
559.5,30.0079125055409
560,30.0078935918761
560.5,30.0078747220666
561,30.0078558960284
561.5,30.0078371136773
562,30.0078183749291
562.5,30.0077996796994
563,30.0077810279039
563.5,30.0077624194582
564,30.0077438542778
564.5,30.0077253322781
565,30.0077068533746
565.5,30.0076884174827
566,30.0076700245177
566.5,30.0076516743948
567,30.0076333670294
567.5,30.0076151023366
568,30.0075968802317
568.5,30.0075787006299
569,30.0075605634461
569.5,30.0075424685957
570,30.0075244159937
570.5,30.0075064055552
571,30.0074884371952
571.5,30.0074705108289
572,30.0074526263713
572.5,30.0074347837374
573,30.0074169828424
573.5,30.0073992236012
574,30.0073815059291
574.5,30.0073638297409
575,30.0073461949519
575.5,30.007328601477
576,30.0073110492315
576.5,30.0072935381304
577,30.0072760680889
577.5,30.0072586390222
578,30.0072412508454
578.5,30.0072239034738
579,30.0072065968226
579.5,30.0071893308071
580,30.0071721053426
580.5,30.0071549203444
581,30.0071377757279
581.5,30.0071206714086
582,30.0071036073019
582.5,30.0070865833233
583,30.0070695993883
583.5,30.0070526554126
584,30.0070357513117
584.5,30.0070188870015
585,30.0070020623976
585.5,30.0069852774158
586,30.0069685319721
586.5,30.0069518259822
587,30.0069351593622
587.5,30.0069185320282
588,30.0069019438961
588.5,30.0068853948823
589,30.0068688849028
589.5,30.0068524138741
590,30.0068359817125
590.5,30.0068195883344
591,30.0068032336563
591.5,30.0067869175948
592,30.0067706400666
592.5,30.0067544009884
593,30.0067382002771
593.5,30.0067220378495
594,30.0067059136225
594.5,30.0066898275133
595,30.0066737794391
595.5,30.0066577693169
596,30.0066417970642
596.5,30.0066258625983
597,30.0066099658367
597.5,30.006594106697
598,30.0065782850969
598.5,30.0065625009541
599,30.0065467541865
599.5,30.0065310447121
600,30.0065153724488
600.5,30.0064997373148
601,30.0064841392284
601.5,30.0064685781079
602,30.0064530538718
602.5,30.0064375664385
603,30.0064221157267
603.5,30.0064067016551
604,30.0063913241427
604.5,30.0063759831083
605,30.006360678471
605.5,30.00634541015
606,30.0063301780646
606.5,30.006314982134
607,30.0062998222779
607.5,30.0062846984158
608,30.0062696104673
608.5,30.0062545583525
609,30.006239541991
609.5,30.0062245613031
610,30.0062096162089
610.5,30.0061947066286
611,30.0061798324826
611.5,30.0061649936914
612,30.0061501901757
612.5,30.0061354218562
613,30.0061206886538
613.5,30.0061059904894
614,30.0060913272841
614.5,30.0060766989591
615,30.0060621054358
615.5,30.0060475466356
616,30.0060330224801
616.5,30.006018532891
617,30.0060040777902
617.5,30.0059896570995
618,30.0059752707411
618.5,30.005960918637
619,30.0059466007098
619.5,30.0059323168818
620,30.0059180670755
620.5,30.0059038512137
621,30.0058896692192
621.5,30.0058755210149
622,30.005861406524
622.5,30.0058473256696
623,30.0058332783751
623.5,30.0058192645639
624,30.0058052841597
624.5,30.0057913370861
625,30.005777423267
