temps_s,temperature_C
352.555,42.08
353.057,42.12
353.559,42.12
354.061,42.12
354.561,42.15
355.063,42.15
355.565,42.15
356.067,42.15
356.568,42.15
357.069,42.15
357.571,42.15
358.073,42.12
358.574,42.15
359.075,42.15
359.577,42.15
360.079,42.15
360.580,42.12
361.081,42.15
361.583,42.15
362.085,42.15
362.586,42.15
363.088,42.15
363.589,42.19
364.091,42.19
364.593,42.22
365.094,42.22
365.595,42.19
366.097,42.22
366.599,42.22
367.100,42.26
367.602,42.22
368.103,42.22
368.605,42.22
369.106,42.22
369.608,42.22
370.109,42.22
370.611,42.22
371.112,42.22
371.614,42.22
372.115,42.22
372.617,42.22
373.118,42.22
373.620,42.22
374.122,42.22
374.623,42.19
375.124,42.19
375.626,42.19
376.128,42.19
376.629,42.19
377.130,42.19
377.632,42.19
378.134,42.19
378.636,42.19
379.136,42.19
379.638,42.19
380.140,42.19
380.642,42.22
381.142,42.22
381.644,42.22
382.146,42.26
382.648,42.22
383.149,42.26
383.650,42.26
384.152,42.26
384.654,42.26
385.155,42.29
385.656,42.26
386.158,42.26
386.660,42.26
387.161,42.26
387.663,42.26
388.164,42.26
388.666,42.29
389.167,42.29
389.669,42.29
390.170,42.29
390.672,42.29
391.173,42.29
391.675,42.29
392.176,42.29
392.678,42.29
393.180,42.29
393.681,42.29
394.183,42.29
394.684,42.29
395.186,42.29
395.687,42.29
396.189,42.29
396.690,42.29
397.192,42.29
397.693,42.29
398.195,42.33
398.697,42.33
399.198,42.36
399.699,42.33
400.201,42.36
400.703,42.36
401.204,42.36
401.705,42.36
402.207,42.36
402.709,42.36
403.210,42.36
403.711,42.36
404.213,42.36
404.715,42.36
405.217,42.36
405.717,42.36
406.219,42.36
406.721,42.40
407.223,42.36
407.723,42.40
408.225,42.40
408.727,42.40
409.229,42.43
409.730,42.40
410.231,42.43
410.733,42.40
411.235,42.43
411.736,42.43
412.237,42.43
412.739,42.43
413.241,42.43
413.742,42.43
414.243,42.43
414.745,42.47
415.247,42.47
415.748,42.47
416.250,42.50
416.751,42.50
417.253,42.50
417.754,42.54
418.256,42.50
418.757,42.50
419.259,42.50
419.761,42.50
420.262,42.50
420.763,42.47
421.265,42.47
421.767,42.47
422.268,42.47
422.770,42.43
423.271,42.47
423.773,42.43
424.274,42.43
424.776,42.43
425.277,42.43
425.779,42.43
426.280,42.47
426.782,42.47
427.284,42.47
427.785,42.47
428.286,42.47
428.788,42.47
429.290,42.50
429.791,42.50
430.292,42.50
430.794,42.50
431.296,42.47
431.797,42.50
432.298,42.50
432.800,42.50
433.302,42.50
433.803,42.50
434.304,42.50
434.806,42.50
435.308,42.50
435.810,42.50
436.310,42.50
436.812,42.50
437.314,42.50
437.816,42.50
438.316,42.50
438.818,42.50
439.320,42.50
439.822,42.50
440.322,42.50
440.824,42.50
441.326,42.50
441.828,42.50
442.328,42.50
442.830,42.54
443.332,42.54
443.834,42.54
444.335,42.54
444.836,42.54
445.338,42.54
445.840,42.57
446.341,42.57
446.842,42.57
447.344,42.57
447.846,42.61
448.348,42.57
448.849,42.61
449.350,42.61
449.852,42.71
450.354,42.57
450.855,42.57
451.356,42.61
451.858,42.61
452.360,42.61
452.861,42.57
453.362,42.61
453.864,42.61
454.366,42.61
454.867,42.61
455.369,42.61
455.870,42.61
456.372,42.61
456.873,42.61
457.375,42.61
457.876,42.64
458.378,42.61
458.879,42.64
459.381,42.61
459.882,42.64
460.384,42.61
460.885,42.61
461.387,42.57
461.889,42.57
462.390,42.57
462.891,42.57
463.393,42.57
463.895,42.61
464.396,42.61
464.897,42.57
465.399,42.57
465.901,42.57
466.402,42.57
466.903,42.57
467.405,42.57
467.907,42.61
468.409,42.61
468.909,42.61
469.411,42.61
469.913,42.61
470.415,42.61
470.915,42.61
471.417,42.61
471.919,42.61
472.421,42.61
472.921,42.57
473.423,42.57
473.925,42.57
474.427,42.57
474.929,42.57
475.429,42.57
475.931,42.57
476.433,42.57
476.935,42.57
477.435,42.57
477.937,42.57
478.439,42.57
478.941,42.61
479.441,42.61
479.943,42.61
480.445,42.61
480.947,42.64
481.448,42.61
481.949,42.64
482.451,42.64
482.953,42.64
483.454,42.64
483.955,42.64
484.457,42.64
484.959,42.64
485.460,42.64
485.961,42.68
486.463,42.68
486.965,42.64
487.466,42.64
487.968,42.68
488.469,42.64
488.971,42.64
489.472,42.64
489.974,42.68
490.475,42.68
490.977,42.68
491.478,42.68
491.980,42.78
492.481,42.71
492.983,42.71
493.484,42.71
493.986,42.71
494.488,42.71
494.989,42.71
495.490,42.71
495.992,42.71
496.494,42.68
496.995,42.71
497.496,42.71
497.998,42.71
498.500,42.71
499.001,42.71
499.502,42.71
500.004,42.71
500.506,42.71
501.008,42.71
501.508,42.71
502.010,42.71
502.512,42.71
503.014,42.68
503.514,42.71
504.016,42.71
504.518,42.71
505.020,42.71
505.521,42.71
506.022,42.71
506.524,42.71
507.026,42.71
507.528,42.71
508.028,42.71
508.530,42.71
509.032,42.71
509.534,42.71
510.034,42.71
510.536,42.71
511.038,42.71
511.540,42.71
512.040,42.71
512.542,42.71
513.044,42.71
513.546,42.71
514.047,42.68
514.548,42.75
515.050,42.64
515.552,42.64
516.053,42.64
516.554,42.64
517.056,42.64
517.558,42.68
518.059,42.68
518.560,42.68
519.062,42.68
519.564,42.68
520.065,42.68
520.566,42.68
521.068,42.68
521.570,42.68
522.071,42.68
522.573,42.68
523.074,42.68
523.576,42.71
524.077,42.71
524.579,42.71
525.080,42.68
525.582,42.68
526.083,42.68
526.585,42.68
527.086,42.68
527.588,42.68
528.089,42.68
528.591,42.68
529.093,42.68
529.594,42.68
530.095,42.68
530.597,42.68
531.099,42.68
531.600,42.68
532.101,42.71
532.603,42.71
533.105,42.71
533.606,42.71
534.108,42.71
534.609,42.75
535.111,42.75
535.612,42.75
536.114,42.75
536.615,42.75
537.117,42.75
537.619,42.71
538.120,42.71
538.621,42.71
539.123,42.71
539.625,42.71
540.126,42.75
540.627,42.75
541.129,42.75
541.631,42.75
542.132,42.75
542.633,42.75
543.135,42.78
543.637,42.75
544.139,42.75
544.639,42.75
545.141,42.75
545.643,42.75
546.145,42.78
546.645,42.78
547.147,42.78
547.649,42.78
548.151,42.78
548.651,42.78
549.153,42.78
549.655,42.78
550.157,42.78
550.658,42.78
551.159,42.78
551.661,42.82
552.163,42.78
552.664,42.78
553.165,42.78
553.667,42.78
554.169,42.82
554.670,42.82
555.171,42.82
555.673,42.78
556.175,42.78
556.676,42.78
557.178,42.78
557.679,42.82
558.181,42.78
558.682,42.82
559.184,42.78
559.685,42.82
560.187,42.78
560.689,42.78
561.190,42.82
561.691,42.82
562.193,42.82
562.695,42.78
563.196,42.82
563.698,42.82
564.199,42.82
564.701,42.82
565.202,42.82
565.704,42.82
566.205,42.85
566.707,42.82
567.208,42.82
567.710,42.85
568.211,42.85
568.713,42.85
569.214,42.85
569.716,42.85
570.217,42.82
570.719,42.82
571.220,42.82
571.722,42.82
572.224,42.82
572.725,42.82
573.226,42.82
573.728,42.82
574.230,42.82
574.731,42.82
575.232,42.78
575.734,42.82
576.236,42.82
576.737,42.82
577.238,42.82
577.740,42.82
578.242,42.82
578.744,42.82
579.244,42.82
579.746,42.82
580.248,42.82
580.750,42.82
581.250,42.82
581.752,42.82
582.254,42.82
582.756,42.82
583.256,42.85
583.758,42.85
584.260,42.85
584.762,42.85
585.262,42.85
585.764,42.82
586.266,42.82
586.768,42.82
587.269,42.82
587.770,42.78
588.272,42.82
588.774,42.82
589.276,42.82
589.776,42.82
590.278,42.82
590.780,42.82
591.282,42.82
591.782,42.85
592.284,42.82
592.786,42.85
593.288,42.85
593.788,42.85
594.290,42.85
594.792,42.85
595.294,42.85
595.795,42.85
596.296,42.85
596.798,42.89
597.300,42.92
597.801,42.92
598.302,42.92
598.804,42.92
599.306,42.92
599.807,42.96
600.308,42.92
600.810,42.92
601.312,42.92
601.813,42.92
