temps_s,temperature_C
199.589,32.42
200.091,32.42
200.593,32.45
201.095,32.45
201.595,32.45
202.097,32.48
202.599,32.48
203.101,32.48
203.601,32.48
204.103,32.48
204.605,32.48
205.107,32.48
205.607,32.48
206.109,32.51
206.611,32.51
207.113,32.51
207.613,32.51
208.115,32.55
208.617,32.55
209.119,32.55
209.619,32.55
210.121,32.55
210.623,32.55
211.125,32.55
211.625,32.55
212.127,32.58
212.629,32.58
213.131,32.58
213.631,32.58
214.133,32.58
214.635,32.58
215.137,32.61
215.637,32.61
216.139,32.61
216.641,32.58
217.143,32.61
217.643,32.58
218.145,32.61
218.647,32.61
219.149,32.61
219.649,32.61
220.151,32.64
220.653,32.64
221.155,32.64
221.655,32.64
222.157,32.64
222.659,32.68
223.161,32.68
223.661,32.68
224.163,32.68
224.665,32.68
225.167,32.64
225.667,32.68
226.169,32.68
226.671,32.68
227.173,32.68
227.673,32.68
228.175,32.68
228.677,32.71
229.179,32.71
229.679,32.71
230.181,32.71
230.683,32.71
231.185,32.71
231.687,32.71
232.187,32.74
232.689,32.74
233.191,32.74
233.693,32.74
234.193,32.74
234.695,32.74
235.197,32.74
235.699,32.74
236.199,32.74
236.701,32.74
237.203,32.77
237.705,32.77
238.205,32.74
238.707,32.77
239.209,32.77
239.711,32.77
240.211,32.77
240.713,32.77
241.215,32.77
241.717,32.81
242.217,32.77
242.719,32.77
243.221,32.77
243.723,32.77
244.223,32.77
244.725,32.77
245.227,32.81
245.729,32.81
246.229,32.81
246.731,32.81
247.233,32.81
247.735,32.81
248.235,32.81
248.737,32.84
249.239,32.84
249.741,32.84
250.241,32.84
250.743,32.84
251.245,32.84
251.747,32.84
252.247,32.87
252.749,32.87
253.251,32.87
253.753,32.87
254.253,32.87
254.755,32.90
255.257,32.90
255.759,32.90
256.259,32.90
256.761,32.90
257.263,32.90
257.765,32.90
258.265,32.94
258.767,32.94
259.269,32.94
259.771,32.94
260.273,32.97
260.773,32.97
261.275,32.97
261.777,32.97
262.279,32.97
262.779,32.97
263.281,32.97
263.783,32.97
264.285,32.97
264.785,33.00
265.287,33.00
265.789,33.00
266.291,33.00
266.791,33.00
267.293,33.00
267.795,33.00
268.297,33.00
268.797,33.00
269.299,33.00
269.801,33.00
270.303,33.00
270.803,33.00
271.305,33.00
271.807,33.00
272.309,33.00
272.809,33.00
273.311,33.03
273.813,33.00
274.315,33.03
274.815,33.03
275.317,33.03
275.819,33.03
276.321,33.03
276.821,33.03
277.323,33.03
277.825,33.06
278.327,33.06
278.827,33.06
279.329,33.06
279.831,33.06
280.333,33.06
280.833,33.06
281.335,33.06
281.837,33.06
282.339,33.06
282.839,33.06
283.341,33.10
283.843,33.10
284.345,33.10
284.845,33.10
285.347,33.10
285.849,33.10
286.351,33.13
286.851,33.13
287.353,33.13
287.855,33.13
288.357,33.13
288.857,33.13
289.359,33.13
289.861,33.13
290.363,33.13
290.863,33.13
291.365,33.13
291.867,33.16
292.369,33.16
292.871,33.16
293.371,33.16
293.873,33.16
294.375,33.16
294.877,33.16
295.377,33.19
295.879,33.19
296.381,33.19
296.883,33.19
297.383,33.19
297.885,33.19
298.387,33.19
298.889,33.19
299.389,33.19
299.891,33.23
300.393,33.23
300.895,33.23
301.395,33.23
301.897,33.23
302.399,33.23
302.901,33.26
303.401,33.23
303.903,33.26
304.405,33.26
304.907,33.26
305.407,33.23
305.909,33.26
306.411,33.23
306.913,33.26
307.413,33.23
307.915,33.26
308.417,33.23
308.919,33.36
309.420,33.26
309.921,33.26
310.423,33.26
310.925,33.29
311.426,33.29
311.927,33.29
312.429,33.29
312.931,33.29
313.432,33.32
313.933,33.32
314.435,33.32
314.937,33.32
315.438,33.32
315.939,33.32
316.441,33.32
316.943,33.32
317.444,33.32
317.945,33.32
318.447,33.36
318.949,33.36
319.450,33.36
319.951,33.36
320.453,33.36
320.955,33.36
321.457,33.36
321.958,33.36
322.459,33.36
322.961,33.36
323.463,33.36
323.964,33.36
324.465,33.36
324.967,33.39
325.469,33.39
325.970,33.39
326.471,33.39
326.973,33.39
327.475,33.36
327.976,33.36
328.477,33.36
328.979,33.36
329.481,33.36
329.982,33.36
330.483,33.36
330.985,33.39
331.487,33.36
331.988,33.36
332.489,33.36
332.991,33.36
333.493,33.36
333.994,33.39
334.495,33.39
334.997,33.36
335.499,33.39
336.000,33.39
336.501,33.39
337.003,33.39
337.505,33.39
338.006,33.39
338.507,33.39
339.009,33.39
339.511,33.39
340.012,33.39
340.514,33.39
341.015,33.42
341.517,33.42
342.018,33.42
342.520,33.42
343.021,33.42
343.523,33.42
344.024,33.42
344.526,33.42
345.027,33.42
345.529,33.42
346.030,33.42
346.532,33.42
347.033,33.42
347.535,33.42
348.036,33.42
348.538,33.42
349.039,33.42
349.541,33.42
350.042,33.42
350.544,33.42
351.045,33.42
351.547,33.42
352.049,33.42
352.550,33.42
353.051,33.42
353.553,33.45
354.055,33.45
354.556,33.45
355.057,33.45
355.559,33.45
356.061,33.45
356.562,33.45
357.063,33.45
357.565,33.45
358.067,33.49
358.568,33.49
359.069,33.49
359.571,33.49
360.073,33.49
360.574,33.49
361.075,33.49
361.577,33.49
362.079,33.49
362.580,33.52
363.082,33.52
363.583,33.52
364.085,33.52
364.586,33.52
365.088,33.55
365.589,33.52
366.091,33.52
366.592,33.52
367.094,33.52
367.595,33.52
368.097,33.55
368.598,33.55
369.100,33.55
369.601,33.55
370.103,33.55
370.604,33.55
371.106,33.58
371.607,33.58
372.109,33.58
372.610,33.58
373.112,33.58
373.613,33.58
374.115,33.58
374.616,33.58
375.118,33.58
375.619,33.58
376.121,33.58
376.622,33.58
377.124,33.58
377.625,33.58
378.127,33.58
378.628,33.58
379.130,33.58
379.632,33.55
380.133,33.55
380.634,33.58
381.136,33.55
381.638,33.55
382.139,33.55
382.641,33.55
383.142,33.55
383.644,33.55
384.145,33.55
384.647,33.55
385.148,33.55
385.650,33.58
386.151,33.58
386.653,33.58
387.154,33.58
387.656,33.58
388.157,33.58
388.659,33.58
389.160,33.62
389.662,33.62
390.163,33.62
390.665,33.62
391.166,33.62
391.668,33.62
392.170,33.62
392.671,33.62
393.172,33.58
393.674,33.58
394.176,33.58
394.677,33.58
395.178,33.62
395.680,33.58
396.182,33.62
396.683,33.62
397.184,33.62
397.686,33.58
398.188,33.58
398.689,33.62
399.190,33.62
399.692,33.58
400.194,33.58
400.695,33.58
401.196,33.58
401.698,33.58
402.200,33.58
402.701,33.58
403.202,33.58
403.704,33.58
404.206,33.58
404.707,33.58
405.208,33.58
405.710,33.58
406.212,33.58
406.713,33.58
407.214,33.58
407.716,33.58
408.218,33.58
408.720,33.62
409.220,33.62
409.722,33.62
410.224,33.62
410.726,33.62
411.226,33.62
411.728,33.58
412.230,33.58
412.732,33.58
413.233,33.58
413.734,33.62
414.236,33.58
414.738,33.62
415.239,33.58
415.740,33.62
416.242,33.62
416.744,33.62
417.245,33.62
417.746,33.62
418.248,33.62
418.750,33.65
419.251,33.62
419.752,33.65
420.254,33.65
420.756,33.65
421.257,33.65
421.758,33.65
422.260,33.65
422.762,33.65
423.264,33.65
423.764,33.65
424.266,33.75
424.768,33.65
425.270,33.68
425.770,33.65
426.272,33.68
426.774,33.65
427.276,33.68
427.776,33.68
428.278,33.68
428.780,33.68
429.282,33.68
429.782,33.68
430.284,33.72
430.786,33.68
431.288,33.72
431.788,33.72
432.290,33.68
432.792,33.68
433.294,33.68
433.794,33.68
434.296,33.68
434.798,33.68
435.300,33.68
435.800,33.68
436.302,33.72
436.804,33.72
437.306,33.72
437.806,33.72
438.308,33.72
438.810,33.72
439.312,33.72
439.812,33.75
440.314,33.72
440.816,33.72
441.318,33.72
441.820,33.72
442.320,33.72
442.822,33.75
443.324,33.72
443.826,33.72
444.326,33.75
444.828,33.75
445.330,33.75
445.832,33.75
446.332,33.75
446.834,33.75
447.336,33.75
447.838,33.72
448.338,33.72
448.840,33.72
449.342,33.72
449.844,33.75
450.344,33.72
450.846,33.72
451.348,33.72
451.850,33.72
452.351,33.72
452.852,33.72
453.354,33.72
453.856,33.72
454.357,33.72
454.858,33.72
455.360,33.72
455.862,33.72
