Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.2396256923675537,30,0.0,28.79,27.52,27.3,,27.3,0.0,2.28,2.17,2.13
1.6146059036254883,30,0.0,28.79,27.52,27.3,,27.3,0.0,2.28,2.17,2.13
1.9743821620941162,30,0.0,28.79,27.52,27.3,,27.3,0.0,2.28,2.17,2.13
2.334650993347168,30,0.0,28.79,27.52,27.3,,27.3,0.0,2.28,2.17,2.13
2.705153465270996,30,0.0,28.74,27.52,27.3,,27.3,0.0,2.27,2.17,2.13
3.066560983657837,30,0.0,28.7,27.52,27.3,,27.3,0.0,2.27,2.17,2.13
3.42895245552063,30,0.0,28.61,27.52,27.3,,27.3,0.0,2.26,2.17,2.13
3.789600133895874,30,0.0,28.56,27.52,27.3,,27.3,0.0,2.25,2.17,2.13
4.147636413574219,30,0.0,28.47,27.52,27.3,,27.3,0.0,2.24,2.17,2.13
4.504617214202881,30,0.0,28.43,27.52,27.3,,27.3,0.0,2.24,2.17,2.13
4.8623576164245605,30,0.0,28.34,27.52,27.3,,27.3,0.0,2.23,2.17,2.13
5.2348432540893555,30,0.0,28.25,27.52,27.3,,27.3,0.0,2.22,2.17,2.13
5.5968177318573,30,0.0,28.21,27.52,27.3,,27.3,0.0,2.21,2.17,2.13
5.970461368560791,30,0.0,28.12,27.52,27.3,,27.3,0.0,2.2,2.17,2.13
6.327460765838623,30,0.0,28.07,27.52,27.3,,27.3,0.0,2.2,2.17,2.13
6.687821865081787,30,0.0,28.03,27.49,27.3,,27.3,0.0,2.19,2.16,2.13
7.044579744338989,30,0.0,27.94,27.49,27.3,,27.3,0.0,2.18,2.16,2.13
7.401040315628052,30,0.0,27.89,27.49,27.3,,27.3,0.0,2.18,2.16,2.13
7.761512517929077,30,0.0,27.85,27.49,27.3,,27.3,0.0,2.17,2.16,2.13
8.117999792098999,30,0.0,27.8,27.49,27.33,,27.33,0.0,2.17,2.16,2.13
8.477847576141357,30,0.0,27.71,27.45,27.33,,27.33,0.0,2.16,2.16,2.13
8.835646390914917,30,0.0,27.67,27.45,27.33,,27.33,0.0,2.16,2.16,2.13
9.193661212921143,30,0.0,27.62,27.45,27.33,,27.33,0.0,2.15,2.16,2.13
9.552151918411255,30,0.0,27.58,27.45,27.33,,27.33,0.0,2.15,2.15,2.13
9.912747859954834,30,0.0,27.53,27.42,27.33,,27.33,0.0,2.14,2.15,2.13
10.2800874710083,30,0.0,27.49,27.42,27.33,,27.33,0.0,2.14,2.15,2.13
10.685342073440552,30,0.0,27.45,27.42,27.33,,27.33,0.0,2.13,2.15,2.13
11.046872615814209,30,0.0,27.4,27.39,27.33,,27.33,0.0,2.13,2.15,2.13
11.421760320663452,30,0.0,27.36,27.39,27.3,,27.3,0.0,2.13,2.15,2.13
12.106181383132935,30,0.0,26.82,27.58,27.72,,27.72,-10.0,2.06,2.17,2.18
12.462662696838379,30,0.0,26.77,27.55,27.68,,27.68,-10.0,2.06,2.17,2.18
12.82366681098938,30,0.0,26.77,27.52,27.68,,27.68,-10.0,2.06,2.17,2.18
13.183318376541138,30,0.0,26.73,27.49,27.65,,27.65,-10.0,2.05,2.16,2.17
13.540484428405762,30,0.0,26.64,27.49,27.65,,27.65,-10.0,2.04,2.16,2.17
13.899074792861938,30,0.0,26.6,27.45,27.65,,27.65,-10.0,2.04,2.16,2.17
14.271633386611938,30,0.0,26.51,27.42,27.61,,27.61,-10.0,2.03,2.15,2.17
14.644975423812866,30,0.0,26.42,27.39,27.61,,27.61,-10.0,2.02,2.15,2.17
15.001760482788086,30,0.0,26.33,27.36,27.58,,27.58,-10.0,2.01,2.14,2.17
15.412189245223999,30,0.0,26.28,27.32,27.58,,27.58,-10.0,2.0,2.14,2.17
15.771531581878662,30,0.0,26.19,27.32,27.54,,27.54,-10.0,1.99,2.14,2.16
16.12975239753723,30,0.0,26.1,27.29,27.54,,27.54,-10.0,1.98,2.13,2.16
16.50153946876526,30,0.0,26.01,27.26,27.54,,27.54,-10.0,1.97,2.13,2.16
16.86278009414673,30,0.0,25.92,27.23,27.51,,27.51,-10.0,1.96,2.12,2.16
17.23458456993103,30,0.0,25.88,27.2,27.51,,27.51,-10.0,1.96,2.12,2.16
17.596946239471436,30,0.0,25.79,27.2,27.51,,27.51,-10.0,1.95,2.12,2.16
17.97031259536743,30,0.0,25.74,27.16,27.47,,27.47,-10.0,1.95,2.11,2.15
18.344624519348145,30,0.0,25.66,27.13,27.47,,27.47,-10.0,1.94,2.11,2.15
18.705540895462036,30,0.0,25.57,27.1,27.47,,27.47,-10.0,1.93,2.1,2.15
19.080878019332886,30,0.0,25.52,27.07,27.44,,27.44,-10.0,1.92,2.1,2.15
19.439168691635132,30,0.0,25.48,27.07,27.44,,27.44,-10.0,1.92,2.1,2.15
19.79922080039978,30,0.0,25.39,27.03,27.44,,27.44,-10.0,1.91,2.09,2.15
20.171958684921265,30,0.0,25.34,27.0,27.44,,27.44,-10.0,1.9,2.09,2.15
20.532374382019043,30,0.0,25.3,26.97,27.4,,27.4,-10.0,1.9,2.08,2.14
20.89477252960205,30,0.0,25.25,26.94,27.4,,27.4,-10.0,1.89,2.08,2.14
21.270092725753784,30,0.0,25.16,26.91,27.4,,27.4,-10.0,1.88,2.08,2.14
21.630158185958862,30,0.0,25.12,26.91,27.37,,27.37,-10.0,1.88,2.07,2.14
21.988221168518066,30,0.0,25.07,26.87,27.37,,27.37,-10.0,1.87,2.07,2.14
22.36157727241516,30,0.0,25.03,26.84,27.37,,27.37,-10.0,1.87,2.06,2.14
22.73664665222168,30,0.0,24.98,26.81,27.33,,27.33,-10.0,1.86,2.06,2.13
23.093934774398804,30,0.0,24.94,26.81,27.33,,27.33,-10.0,1.86,2.06,2.13
23.45368504524231,30,0.0,24.89,26.78,27.33,,27.33,-10.0,1.85,2.05,2.13
23.810018062591553,30,0.0,24.85,26.74,27.3,,27.3,-10.0,1.85,2.05,2.13
24.16851305961609,30,0.0,24.81,26.71,27.3,,27.3,-10.0,1.84,2.04,2.13
24.528164863586426,30,0.0,24.76,26.68,27.26,,27.26,-10.0,1.84,2.04,2.12
24.883477449417114,30,0.0,24.72,26.68,27.26,,27.26,-10.0,1.83,2.04,2.12
25.242050170898438,30,0.0,24.67,26.65,27.26,,27.26,-10.0,1.83,2.03,2.12
25.598968505859375,30,0.0,24.63,26.61,27.23,,27.23,-10.0,1.82,2.03,2.12
25.959359407424927,30,0.0,24.58,26.58,27.23,,27.23,-10.0,1.82,2.02,2.12
26.315893411636353,30,0.0,24.54,26.55,27.19,,27.19,-10.0,1.81,2.02,2.12
26.67632007598877,30,0.0,24.49,26.52,27.19,,27.19,-10.0,1.81,2.02,2.11
27.031801223754883,30,0.0,24.45,26.52,27.19,,27.19,-10.0,1.8,2.01,2.11
27.39095640182495,30,0.0,24.45,26.49,27.16,,27.16,-10.0,1.8,2.01,2.11
27.749312162399292,30,0.0,24.4,26.45,27.16,,27.16,-10.0,1.8,2.0,2.11
28.109517335891724,30,0.0,24.36,26.42,27.13,,27.13,-10.0,1.79,2.0,2.1
28.468760013580322,30,0.0,24.31,26.42,27.13,,27.13,-10.0,1.79,1.99,2.1
28.828890800476074,30,0.0,24.27,26.39,27.09,,27.09,-10.0,1.78,1.99,2.1
29.188437938690186,30,0.0,24.27,26.36,27.09,,27.09,-10.0,1.78,1.99,2.1
29.547653436660767,30,0.0,24.22,26.32,27.09,,27.09,-10.0,1.78,1.98,2.1
29.90776753425598,30,0.0,24.18,26.29,27.06,,27.06,-10.0,1.77,1.98,2.09
30.280708074569702,30,0.0,24.13,26.26,27.06,,27.06,-10.0,1.77,1.97,2.09
30.638601541519165,30,0.0,24.13,26.26,27.02,,27.02,-10.0,1.77,1.97,2.09
30.998044967651367,30,0.0,24.09,26.23,27.02,,27.02,-10.0,1.76,1.97,2.08
31.35754680633545,30,0.0,24.04,26.19,26.99,,26.99,-10.0,1.76,1.96,2.08
31.717467784881592,30,0.0,24.0,26.16,26.99,,26.99,-10.0,1.76,1.96,2.08
32.080684185028076,30,0.0,24.0,26.16,26.95,,26.95,-10.0,1.75,1.96,2.08
32.437541007995605,30,0.0,23.95,26.13,26.92,,26.92,-10.0,1.75,1.96,2.07
32.79865121841431,30,0.0,23.91,26.1,26.92,,26.92,-10.0,1.74,1.95,2.07
33.15599060058594,30,0.0,23.91,26.06,26.92,,26.92,-10.0,1.74,1.95,2.07
33.51722693443298,30,0.0,23.87,26.03,26.88,,26.88,-10.0,1.74,1.94,2.07
33.87875533103943,30,0.0,23.82,26.03,26.85,,26.85,-10.0,1.74,1.94,2.06
34.236939430236816,30,0.0,23.82,26.0,26.85,,26.85,-10.0,1.74,1.94,2.06
34.60991311073303,30,0.0,23.78,25.97,26.81,,26.81,-10.0,1.73,1.93,2.06
34.96593189239502,30,0.0,23.73,25.93,26.81,,26.81,-10.0,1.73,1.93,2.06
35.313854932785034,30,0.0,23.73,25.93,26.78,,26.78,-10.0,1.73,1.93,2.05
35.71558475494385,30,0.0,23.69,25.9,26.78,,26.78,-10.0,1.72,1.92,2.05
36.07428026199341,30,0.0,23.69,25.87,26.74,,26.74,-10.0,1.72,1.92,2.05
36.43190836906433,30,0.0,23.64,25.87,26.74,,26.74,-10.0,1.72,1.92,2.05
36.7906711101532,30,0.0,23.6,25.84,26.71,,26.71,-10.0,1.71,1.91,2.04
37.150596141815186,30,0.0,23.6,25.81,26.71,,26.71,-10.0,1.71,1.91,2.04
37.50723719596863,30,0.0,23.55,25.77,26.67,,26.67,-10.0,1.71,1.9,2.04
