Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.301482915878296,30,0.0,26.86,27.07,27.47,,27.47,-20.0,2.07,2.1,2.15
1.6925292015075684,30,0.0,26.82,27.07,27.47,,27.47,-20.0,2.06,2.1,2.15
2.0536677837371826,30,0.0,26.82,27.07,27.44,,27.44,-20.0,2.06,2.1,2.15
2.5297422409057617,30,0.0,26.73,27.03,27.44,,27.44,-20.0,2.05,2.1,2.15
3.039410352706909,30,0.0,26.64,27.03,27.4,,27.4,-20.0,2.04,2.09,2.14
3.544586181640625,30,0.0,26.55,27.03,27.4,,27.4,-20.0,2.03,2.09,2.14
4.033987283706665,30,0.0,26.42,27.03,27.4,,27.4,-20.0,2.02,2.09,2.14
4.535180568695068,30,0.0,26.28,27.0,27.37,,27.37,-20.0,2.0,2.09,2.14
5.047640800476074,30,0.0,26.15,27.0,27.37,,27.37,-20.0,1.98,2.09,2.14
5.5463480949401855,30,0.0,25.97,27.0,27.37,,27.37,-20.0,1.97,2.08,2.14
6.046631574630737,30,0.0,25.83,26.97,27.33,,27.33,-20.0,1.96,2.08,2.13
6.544945955276489,30,0.0,25.7,26.97,27.33,,27.33,-20.0,1.94,2.08,2.13
7.04577374458313,30,0.0,25.57,26.94,27.33,,27.33,-20.0,1.93,2.08,2.13
7.548581838607788,30,0.0,25.43,26.94,27.3,,27.3,-20.0,1.91,2.08,2.13
8.050308227539062,30,0.0,25.3,26.91,27.3,,27.3,-20.0,1.9,2.07,2.13
8.547508478164673,30,0.0,25.16,26.91,27.3,,27.3,-20.0,1.88,2.07,2.13
9.057040691375732,30,0.0,25.07,26.87,27.3,,27.3,-20.0,1.87,2.07,2.13
9.552178144454956,30,0.0,24.94,26.84,27.26,,27.26,-20.0,1.86,2.06,2.12
10.051690101623535,30,0.0,24.85,26.84,27.26,,27.26,-20.0,1.85,2.06,2.12
10.554252624511719,30,0.0,24.72,26.81,27.26,,27.26,-20.0,1.83,2.06,2.12
11.05549931526184,30,0.0,24.63,26.78,27.26,,27.26,-20.0,1.82,2.05,2.12
11.556382179260254,30,0.0,24.54,26.74,27.23,,27.23,-20.0,1.81,2.05,2.12
12.055756330490112,30,0.0,24.45,26.74,27.23,,27.23,-20.0,1.8,2.05,2.12
12.566487312316895,30,0.0,24.36,26.71,27.23,,27.23,-20.0,1.79,2.04,2.12
13.06839394569397,30,0.0,24.27,26.68,27.19,,27.19,-20.0,1.78,2.04,2.11
13.565645217895508,30,0.0,24.18,26.65,27.19,,27.19,-20.0,1.77,2.03,2.11
14.06851053237915,30,0.0,24.09,26.61,27.16,,27.16,-20.0,1.76,2.03,2.11
14.564377784729004,30,0.0,24.0,26.58,27.16,,27.16,-20.0,1.75,2.02,2.11
15.06663966178894,30,0.0,23.91,26.55,27.16,,27.16,-20.0,1.74,2.02,2.11
15.564512014389038,30,0.0,23.82,26.52,27.13,,27.13,-20.0,1.74,2.01,2.1
16.079745769500732,30,0.0,23.78,26.52,27.13,,27.13,-20.0,1.73,2.01,2.1
16.578223705291748,30,0.0,23.69,26.49,27.09,,27.09,-20.0,1.72,2.01,2.1
