Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.3112969398498535,30,0.0,18.14,17.81,17.39,,17.39,-20.0,1.12,0.74,0.78
1.672053337097168,30,0.0,18.18,17.81,17.42,,17.42,-20.0,1.12,0.74,0.78
2.030177593231201,30,0.0,18.18,17.84,17.46,,17.46,-20.0,1.12,0.74,0.78
2.5293803215026855,30,0.0,18.18,17.88,17.46,,17.46,-20.0,1.12,0.75,0.78
3.0429112911224365,30,0.0,18.14,17.88,17.46,,17.46,-20.0,1.11,0.75,0.78
3.542905807495117,30,0.0,18.09,17.91,17.5,,17.5,-20.0,1.11,0.75,0.79
4.043071031570435,30,0.0,18.0,17.91,17.5,,17.5,-20.0,1.1,0.75,0.79
4.5431067943573,30,0.0,17.91,17.95,17.54,,17.54,-20.0,1.09,0.76,0.79
5.040816068649292,30,0.0,17.82,17.95,17.54,,17.54,-20.0,1.08,0.76,0.79
5.538865566253662,30,0.0,17.73,17.98,17.54,,17.54,-20.0,1.08,0.76,0.79
6.040990829467773,30,0.0,17.64,18.02,17.57,,17.57,-20.0,1.07,0.76,0.8
6.5384416580200195,30,0.0,17.56,18.02,17.57,,17.57,-20.0,1.06,0.77,0.8
7.05331015586853,30,0.0,17.51,18.02,17.61,,17.61,-20.0,1.05,0.77,0.8
7.550607204437256,30,0.0,17.42,18.05,17.61,,17.61,-20.0,1.04,0.77,0.8
8.050312280654907,30,0.0,17.33,18.05,17.65,,17.65,-20.0,1.03,0.77,0.81
8.54733681678772,30,0.0,17.24,18.09,17.65,,17.65,-20.0,1.02,0.78,0.81
9.045617580413818,30,0.0,17.2,18.09,17.69,,17.69,-20.0,1.01,0.78,0.81
9.55804967880249,30,0.0,17.11,18.09,17.69,,17.69,-20.0,1.01,0.78,0.81
10.059425115585327,30,0.0,17.06,18.12,17.72,,17.72,-20.0,1.0,0.78,0.81
10.55572509765625,30,0.0,17.02,18.12,17.72,,17.72,-20.0,0.99,0.78,0.82
11.058230638504028,30,0.0,16.93,18.12,17.72,,17.72,-20.0,0.99,0.78,0.82
11.557627201080322,30,0.0,16.88,18.12,17.76,,17.76,-20.0,0.98,0.78,0.82
12.054135799407959,30,0.0,16.84,18.12,17.76,,17.76,-20.0,0.97,0.78,0.82
12.567759990692139,30,0.0,16.79,18.12,17.8,,17.8,-20.0,0.97,0.78,0.83
13.062824964523315,30,0.0,16.75,18.12,17.8,,17.8,-20.0,0.96,0.78,0.83
13.561749458312988,30,0.0,16.71,18.16,17.83,,17.83,-20.0,0.96,0.79,0.83
14.06058669090271,30,0.0,16.66,18.16,17.83,,17.83,-20.0,0.95,0.78,0.83
14.562005519866943,30,0.0,16.62,18.16,17.87,,17.87,-20.0,0.95,0.78,0.84
15.062680959701538,30,0.0,16.57,18.16,17.87,,17.87,-20.0,0.94,0.79,0.84
15.57679796218872,30,0.0,16.53,18.16,17.87,,17.87,-20.0,0.94,0.79,0.84
16.075528860092163,30,0.0,16.48,18.16,17.91,,17.91,-20.0,0.93,0.79,0.84
16.57173466682434,30,0.0,16.44,18.16,17.91,,17.91,-20.0,0.93,0.78,0.84
17.06975769996643,30,0.0,16.44,18.12,17.95,,17.95,-20.0,0.93,0.78,0.85
17.56959629058838,30,0.0,16.39,18.12,17.95,,17.95,-20.0,0.92,0.78,0.85
18.069912433624268,30,0.0,16.35,18.12,17.95,,17.95,-20.0,0.92,0.78,0.85
18.58564329147339,30,0.0,16.3,18.12,17.98,,17.98,-20.0,0.91,0.78,0.85
19.08400797843933,30,0.0,16.3,18.12,17.98,,17.98,-20.0,0.91,0.78,0.85
19.58272099494934,30,0.0,16.26,18.12,18.02,,18.02,-20.0,0.91,0.78,0.85
20.085765838623047,30,0.0,16.21,18.12,18.02,,18.02,-20.0,0.9,0.78,0.86
20.58253812789917,30,0.0,16.21,18.12,18.02,,18.02,-20.0,0.9,0.78,0.86
21.081196308135986,30,0.0,16.17,18.12,18.06,,18.06,-20.0,0.9,0.78,0.86
21.57961893081665,30,0.0,16.12,18.12,18.06,,18.06,-20.0,0.9,0.78,0.86
22.085091590881348,30,0.0,16.12,18.12,18.06,,18.06,-20.0,0.89,0.78,0.86
22.595513105392456,30,0.0,16.08,18.09,18.09,,18.09,-20.0,0.89,0.78,0.86
23.095549821853638,30,0.0,16.08,18.09,18.09,,18.09,-20.0,0.89,0.78,0.87
23.5963716506958,30,0.0,16.03,18.09,18.09,,18.09,-20.0,0.88,0.78,0.87
24.092265844345093,30,0.0,16.03,18.09,18.09,,18.09,-20.0,0.88,0.78,0.87
24.593121767044067,30,0.0,15.99,18.09,18.13,,18.13,-20.0,0.88,0.78,0.87
25.089542388916016,30,0.0,15.99,18.09,18.13,,18.13,-20.0,0.88,0.78,0.87
25.590376138687134,30,0.0,15.94,18.05,18.13,,18.13,-20.0,0.87,0.78,0.87
26.106431245803833,30,0.0,15.94,18.05,18.17,,18.17,-20.0,0.87,0.77,0.87
26.608009815216064,30,0.0,15.9,18.05,18.17,,18.17,-20.0,0.87,0.77,0.87
27.10522437095642,30,0.0,15.9,18.05,18.17,,18.17,-20.0,0.87,0.77,0.87
27.603519916534424,30,0.0,15.85,18.05,18.17,,18.17,-20.0,0.87,0.77,0.87
28.10134744644165,30,0.0,15.85,18.02,18.21,,18.21,-20.0,0.87,0.77,0.88
28.60077142715454,30,0.0,15.85,18.02,18.21,,18.21,-20.0,0.87,0.77,0.88
29.09994101524353,30,0.0,15.81,18.02,18.21,,18.21,-20.0,0.86,0.77,0.88
29.61243486404419,30,0.0,15.81,18.02,18.21,,18.21,-20.0,0.86,0.77,0.88
30.11105513572693,30,0.0,15.77,18.02,18.21,,18.21,-20.0,0.86,0.77,0.88
30.607945203781128,30,0.0,15.77,18.02,18.21,,18.21,-20.0,0.86,0.77,0.88
31.105570316314697,30,0.0,15.77,17.98,18.24,,18.24,-20.0,0.86,0.76,0.88
31.61978840827942,30,0.0,15.72,17.98,18.24,,18.24,-20.0,0.86,0.76,0.88
32.120439291000366,30,0.0,15.72,17.98,18.24,,18.24,-20.0,0.85,0.76,0.88
32.61844038963318,30,0.0,15.72,17.98,18.24,,18.24,-20.0,0.85,0.76,0.88
33.11543416976929,30,0.0,15.68,17.98,18.24,,18.24,-20.0,0.85,0.76,0.88
33.6144540309906,30,0.0,15.68,17.98,18.28,,18.28,-20.0,0.85,0.76,0.88
34.12647891044617,30,0.0,15.68,17.95,18.28,,18.28,-20.0,0.85,0.76,0.89
34.6277437210083,30,0.0,15.63,17.95,18.28,,18.28,-20.0,0.84,0.76,0.89
35.12586450576782,30,0.0,15.63,17.95,18.28,,18.28,-20.0,0.84,0.76,0.89
35.627506732940674,30,0.0,15.63,17.95,18.28,,18.28,-20.0,0.84,0.76,0.89
36.14202380180359,30,0.0,15.63,17.95,18.28,,18.28,-20.0,0.84,0.76,0.89
36.62562108039856,30,0.0,15.59,17.91,18.28,,18.28,-20.0,0.84,0.75,0.89
