Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.3048222064971924,30,0.0,36.62,36.34,36.17,,36.17,-30.0,3.13,3.5,3.37
1.6608800888061523,30,0.0,36.53,36.28,36.14,,36.14,-30.0,3.12,3.5,3.37
2.037043333053589,30,0.0,36.4,36.25,36.14,,36.14,-30.0,3.11,3.49,3.37
2.536573886871338,30,0.0,36.26,36.22,36.1,,36.1,-30.0,3.09,3.49,3.37
3.0339224338531494,30,0.0,36.08,36.15,36.1,,36.1,-30.0,3.07,3.48,3.37
3.5355939865112305,30,0.0,35.86,36.12,36.1,,36.1,-30.0,3.05,3.48,3.37
4.032423496246338,30,0.0,35.64,36.05,36.1,,36.1,-30.0,3.03,3.47,3.37
4.534969091415405,30,0.0,35.41,36.02,36.1,,36.1,-30.0,3.0,3.46,3.37
5.049747705459595,30,0.0,35.14,35.99,36.07,,36.07,-30.0,2.97,3.46,3.37
5.544795513153076,30,0.0,34.87,35.92,36.07,,36.07,-30.0,2.94,3.45,3.36
6.04555606842041,30,0.0,34.65,35.86,36.07,,36.07,-30.0,2.92,3.44,3.36
6.543559312820435,30,0.0,34.38,35.83,36.03,,36.03,-30.0,2.89,3.43,3.36
7.044367551803589,30,0.0,34.16,35.76,36.03,,36.03,-30.0,2.86,3.42,3.36
7.542686700820923,30,0.0,33.89,35.7,36.0,,36.0,-30.0,2.83,3.41,3.35
8.05518627166748,30,0.0,33.67,35.63,36.0,,36.0,-30.0,2.81,3.4,3.35
8.557698011398315,30,0.0,33.44,35.6,35.96,,35.96,-30.0,2.79,3.39,3.35
9.056531190872192,30,0.0,33.22,35.54,35.96,,35.96,-30.0,2.76,3.38,3.35
9.557449340820312,30,0.0,32.99,35.47,35.93,,35.93,-30.0,2.74,3.38,3.34
10.05503249168396,30,0.0,32.77,35.41,35.89,,35.89,-30.0,2.71,3.37,3.34
10.552908658981323,30,0.0,32.59,35.34,35.89,,35.89,-30.0,2.69,3.36,3.34
