temps_s,temperature_C
199.590,29.94
200.092,29.96
200.594,29.96
201.096,29.96
201.596,29.96
202.098,29.96
202.600,29.98
203.102,29.98
203.602,29.98
204.104,29.98
204.606,29.98
205.108,29.98
205.608,30.00
206.110,30.00
206.612,30.03
207.114,30.03
207.614,30.03
208.116,30.03
208.618,30.03
209.120,30.05
209.620,30.05
210.122,30.05
210.624,30.05
211.126,30.07
211.626,30.07
212.128,30.07
212.630,30.09
213.132,30.09
213.632,30.09
214.134,30.12
214.636,30.12
215.138,30.12
215.638,30.14
216.140,30.12
216.642,30.14
217.144,30.14
217.644,30.14
218.146,30.14
218.648,30.14
219.150,30.16
219.651,30.16
220.152,30.16
220.654,30.16
221.156,30.16
221.657,30.18
222.158,30.18
222.660,30.18
223.162,30.18
223.663,30.18
224.164,30.18
224.666,30.21
225.168,30.21
225.669,30.23
226.170,30.23
226.672,30.23
227.174,30.23
227.676,30.23
228.176,30.25
228.678,30.25
229.180,30.25
229.682,30.25
230.182,30.25
230.684,30.28
231.186,30.28
231.688,30.28
232.189,30.28
232.690,30.28
233.192,30.30
233.694,30.30
234.195,30.30
234.696,30.30
235.198,30.32
235.700,30.32
236.201,30.32
236.702,30.34
237.204,30.34
237.706,30.34
238.207,30.34
238.708,30.37
239.210,30.34
239.712,30.37
240.213,30.37
240.714,30.37
241.216,30.37
241.718,30.39
242.219,30.39
242.720,30.39
243.222,30.39
243.724,30.39
244.225,30.41
244.726,30.41
245.228,30.41
245.730,30.43
246.231,30.46
246.732,30.43
247.234,30.43
247.736,30.43
248.237,30.46
248.738,30.46
249.240,30.43
249.742,30.46
250.243,30.46
250.745,30.46
251.246,30.46
251.748,30.48
252.249,30.46
252.751,30.48
253.252,30.48
253.754,30.50
254.255,30.50
254.757,30.50
255.258,30.50
255.760,30.50
256.261,30.52
256.763,30.52
257.264,30.52
257.766,30.52
258.268,30.55
258.769,30.55
259.270,30.55
259.772,30.55
260.274,30.55
260.775,30.57
261.276,30.57
261.778,30.57
262.280,30.57
262.781,30.57
263.283,30.59
263.784,30.59
264.286,30.59
264.787,30.57
265.289,30.59
265.790,30.61
266.292,30.61
266.793,30.61
267.295,30.61
267.796,30.61
268.298,30.64
268.799,30.64
269.301,30.66
269.802,30.66
270.304,30.66
270.805,30.66
271.307,30.68
271.808,30.68
272.310,30.68
272.811,30.68
273.313,30.68
273.814,30.68
274.316,30.68
274.817,30.68
275.319,30.68
275.820,30.71
276.322,30.71
276.823,30.71
277.325,30.71
277.827,30.71
278.328,30.71
278.829,30.73
279.331,30.73
279.833,30.73
280.334,30.73
280.835,30.73
281.337,30.73
281.839,30.75
282.340,30.73
282.841,30.73
283.343,30.75
283.845,30.75
284.346,30.75
284.847,30.75
285.349,30.75
285.851,30.77
286.353,30.77
286.853,30.82
287.355,30.77
287.857,30.77
288.359,30.77
288.860,30.77
289.361,30.77
289.863,30.80
290.365,30.80
290.866,30.80
291.367,30.80
291.869,30.80
292.371,30.80
292.872,30.82
293.373,30.84
293.875,30.82
294.377,30.82
294.878,30.82
295.379,30.82
295.881,30.82
296.383,30.82
296.884,30.84
297.385,30.84
297.887,30.84
298.389,30.84
298.891,30.84
299.391,30.84
299.893,30.86
300.395,30.86
300.897,30.84
