Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),R1,R,R3
139.05453491210938,30,0.0,26.24,24.6,24.01,,24.01,10.0,9242.21,10180.62,10421.93
139.55588293075562,30,0.0,26.24,24.63,24.05,,24.05,10.0,9242.21,10165.69,10421.93
140.05512475967407,30,0.0,26.24,24.63,24.05,,24.05,10.0,9242.21,10165.69,10406.55
140.57068729400635,30,0.0,26.28,24.63,24.05,,24.05,10.0,9223.01,10165.69,10406.55
141.0512866973877,30,0.0,26.28,24.67,24.05,,24.05,10.0,9223.01,10150.79,10391.19
141.55101084709167,30,0.0,26.28,24.67,24.08,,24.08,10.0,9223.01,10150.79,10391.19
142.06417727470398,30,0.0,26.28,24.67,24.08,,24.08,10.0,9223.01,10150.79,10391.19
142.56088304519653,30,0.0,26.28,24.7,24.12,,24.12,10.0,9223.01,10135.92,10375.86
143.057963848114,30,0.0,26.33,24.7,24.12,,24.12,10.0,9203.86,10135.92,10375.86
143.55935978889465,30,0.0,26.33,24.7,24.12,,24.12,10.0,9203.86,10135.92,10375.86
144.05742502212524,30,0.0,26.33,24.73,24.15,,24.15,10.0,9203.86,10121.08,10360.56
144.57184743881226,30,0.0,26.33,24.73,24.15,,24.15,10.0,9203.86,10121.08,10360.56
145.06713390350342,30,0.0,26.37,24.73,24.15,,24.15,10.0,9184.76,10121.08,10360.56
145.56303334236145,30,0.0,26.37,24.73,24.19,,24.19,10.0,9184.76,10121.08,10360.56
146.0774507522583,30,0.0,26.37,24.76,24.19,,24.19,10.0,9184.76,10106.26,10345.29
146.5795509815216,30,0.0,26.37,24.76,24.19,,24.19,10.0,9184.76,10106.26,10345.29
147.07674264907837,30,0.0,26.37,24.76,24.19,,24.19,10.0,9184.76,10106.26,10345.29
147.57522177696228,30,0.0,26.42,24.8,24.22,,24.22,10.0,9184.76,10091.47,10330.05
148.0755455493927,30,0.0,26.42,24.8,24.22,,24.22,10.0,9165.7,10091.47,10330.05
148.57354545593262,30,0.0,26.42,24.8,24.22,,24.22,10.0,9165.7,10091.47,10330.05
149.08556461334229,30,0.0,26.42,24.83,24.26,,24.26,10.0,9165.7,10076.71,10314.83
149.58396553993225,30,0.0,26.42,24.83,24.26,,24.26,10.0,9165.7,10076.71,10314.83
150.08273220062256,30,0.0,26.46,24.83,24.26,,24.26,10.0,9165.7,10076.71,10314.83
150.58122420310974,30,0.0,26.46,24.86,24.29,,24.29,10.0,9165.7,10061.98,10299.65
151.08283495903015,30,0.0,26.46,24.86,24.29,,24.29,10.0,9146.7,10061.98,10299.65
151.57880210876465,30,0.0,26.46,24.86,24.29,,24.29,10.0,9146.7,10061.98,10299.65
152.14272594451904,30,0.0,26.46,24.86,24.33,,24.33,10.0,9146.7,10061.98,10284.5
152.64055180549622,30,0.0,26.46,24.89,24.33,,24.33,10.0,9146.7,10047.28,10284.5
153.107435464859,30,0.0,26.46,24.89,24.33,,24.33,10.0,9146.7,10047.28,10284.5
153.59269189834595,30,0.0,26.51,24.89,24.36,,24.36,10.0,9127.74,10047.28,10284.5
154.09125638008118,30,0.0,26.51,24.93,24.36,,24.36,10.0,9127.74,10047.28,10269.37
154.593425989151,30,0.0,26.51,24.93,24.36,,24.36,10.0,9127.74,10032.6,10269.37
155.0888216495514,30,0.0,26.51,24.93,24.36,,24.36,10.0,9127.74,10032.6,10269.37
155.59952044487,30,0.0,26.51,24.93,24.4,,24.4,10.0,9127.74,10032.6,10254.27
156.09956789016724,30,0.0,26.55,24.96,24.4,,24.4,10.0,9127.74,10017.95,10254.27
156.59951901435852,30,0.0,26.55,24.96,24.4,,24.4,10.0,9108.84,10017.95,10254.27
157.10152435302734,30,0.0,26.55,24.96,24.43,,24.43,10.0,9108.84,10017.95,10239.2
157.59637999534607,30,0.0,26.55,24.99,24.43,,24.43,10.0,9108.84,10017.95,10239.2
158.09508609771729,30,0.0,26.55,24.99,24.43,,24.43,10.0,9108.84,10003.33,10239.2
158.61186385154724,30,0.0,26.55,24.99,24.43,,24.43,10.0,9108.84,10003.33,10239.2
159.11061334609985,30,0.0,26.55,24.99,24.47,,24.47,10.0,9108.84,10003.33,10224.16
159.61094546318054,30,0.0,26.6,25.03,24.47,,24.47,10.0,9089.98,9988.73,10224.16
160.1091845035553,30,0.0,26.6,25.03,24.47,,24.47,10.0,9089.98,9988.73,10224.16
160.60852456092834,30,0.0,26.6,25.03,24.5,,24.5,10.0,9089.98,9988.73,10209.15
161.11354446411133,30,0.0,26.6,25.06,24.5,,24.5,10.0,9089.98,9988.73,10209.15
161.60618472099304,30,0.0,26.6,25.06,24.5,,24.5,10.0,9089.98,9974.16,10209.15
162.12175679206848,30,0.0,26.6,25.06,24.5,,24.5,10.0,9089.98,9974.16,10209.15
162.61637473106384,30,0.0,26.64,25.06,24.54,,24.54,10.0,9089.98,9974.16,10194.17
163.11472582817078,30,0.0,26.64,25.06,24.54,,24.54,10.0,9071.17,9974.16,10194.17
163.61152005195618,30,0.0,26.64,25.09,24.54,,24.54,10.0,9071.17,9959.62,10194.17
164.11503767967224,30,0.0,26.64,25.09,24.54,,24.54,10.0,9071.17,9959.62,10179.22
164.62831807136536,30,0.0,26.64,25.09,24.57,,24.57,10.0,9071.17,9959.62,10179.22
165.1270203590393,30,0.0,26.64,25.09,24.57,,24.57,10.0,9071.17,9945.11,10179.22
165.62910318374634,30,0.0,26.68,25.12,24.57,,24.57,10.0,9052.4,9945.11,10179.22
166.12743735313416,30,0.0,26.68,25.12,24.61,,24.61,10.0,9052.4,9945.11,10164.29
166.62318444252014,30,0.0,26.68,25.12,24.61,,24.61,10.0,9052.4,9945.11,10164.29
167.11924958229065,30,0.0,26.68,25.16,24.61,,24.61,10.0,9052.4,9930.62,10164.29
167.63152360916138,30,0.0,26.68,25.16,24.64,,24.64,10.0,9052.4,9930.62,10149.39
168.12979888916016,30,0.0,26.73,25.16,24.64,,24.64,10.0,9052.4,9930.62,10149.39
168.62834358215332,30,0.0,26.73,25.16,24.64,,24.64,10.0,9033.69,9930.62,10149.39
169.14443635940552,30,0.0,26.73,25.19,24.64,,24.64,10.0,9033.69,9930.62,10149.39
169.64569902420044,30,0.0,26.73,25.19,24.68,,24.68,10.0,9033.69,9916.16,10134.53
170.12750124931335,30,0.0,26.73,25.19,24.68,,24.68,10.0,9033.69,9916.16,10134.53
170.64052319526672,30,0.0,26.73,25.19,24.68,,24.68,10.0,9015.02,9916.16,10134.53
171.14252614974976,30,0.0,26.77,25.19,24.71,,24.71,10.0,9015.02,9901.73,10119.68
171.64295434951782,30,0.0,26.77,25.22,24.71,,24.71,10.0,9015.02,9901.73,10119.68
172.14187955856323,30,0.0,26.77,25.22,24.71,,24.71,10.0,9015.02,9901.73,10119.68
172.70437932014465,30,0.0,26.77,25.22,24.71,,24.71,10.0,9015.02,9901.73,10119.68
173.1983733177185,30,0.0,26.82,25.22,24.75,,24.75,10.0,9015.02,9901.73,10104.87
173.68285036087036,30,0.0,26.82,25.25,24.75,,24.75,10.0,8996.41,9887.32,10104.87
174.16315507888794,30,0.0,26.82,25.25,24.75,,24.75,10.0,8996.41,9887.32,10104.87
174.64521312713623,30,0.0,26.82,25.25,24.75,,24.75,10.0,8996.41,9887.32,10104.87
175.14337611198425,30,0.0,26.82,25.29,24.78,,24.78,10.0,8996.41,9887.32,10090.08
175.6456139087677,30,0.0,26.82,25.29,24.78,,24.78,10.0,8977.83,9872.95,10090.08
176.15406703948975,30,0.0,26.82,25.29,24.78,,24.78,10.0,8977.83,9872.95,10090.08
176.65266299247742,30,0.0,26.86,25.29,24.78,,24.78,10.0,8977.83,9872.95,10090.08
177.15063405036926,30,0.0,26.86,25.29,24.82,,24.82,10.0,8977.83,9872.95,10075.33
177.64925169944763,30,0.0,26.86,25.32,24.82,,24.82,10.0,8977.83,9858.59,10075.33
178.16084671020508,30,0.0,26.86,25.32,24.82,,24.82,10.0,8977.83,9858.59,10075.33
178.66178917884827,30,0.0,26.86,25.32,24.82,,24.82,10.0,8977.83,9858.59,10075.33
179.16055512428284,30,0.0,26.86,25.32,24.85,,24.85,10.0,8977.83,9858.59,10060.6
179.65853548049927,30,0.0,26.86,25.35,24.85,,24.85,10.0,8977.83,9844.27,10060.6
180.15623497962952,30,0.0,26.91,25.35,24.85,,24.85,10.0,8959.31,9844.27,10060.6
180.6562476158142,30,0.0,26.91,25.35,24.89,,24.89,10.0,8959.31,9844.27,10060.6
181.16931319236755,30,0.0,26.91,25.38,24.89,,24.89,10.0,8959.31,9829.97,10045.89
181.6662209033966,30,0.0,26.91,25.38,24.89,,24.89,10.0,8959.31,9829.97,10045.89
182.16470289230347,30,0.0,26.91,25.38,24.89,,24.89,10.0,8959.31,9829.97,10045.89
182.66176104545593,30,0.0,26.91,25.38,24.89,,24.89,10.0,8959.31,9829.97,10045.89
183.17730116844177,30,0.0,26.95,25.42,24.93,,24.93,10.0,8940.83,9815.7,10031.22
183.67330145835876,30,0.0,26.95,25.42,24.93,,24.93,10.0,8940.83,9815.7,10031.22
184.1728024482727,30,0.0,26.95,25.42,24.93,,24.93,10.0,8940.83,9815.7,10031.22
184.67470622062683,30,0.0,26.95,25.42,24.93,,24.93,10.0,8940.83,9815.7,10031.22
185.1762626171112,30,0.0,26.95,25.42,24.93,,24.93,10.0,8940.83,9801.45,10031.22
185.6730227470398,30,0.0,26.95,25.45,24.96,,24.96,10.0,8940.83,9815.7,10016.57
186.174542427063,30,0.0,26.95,25.45,24.96,,24.96,10.0,8940.83,9801.45,10016.57
186.67195987701416,30,0.0,26.95,25.45,24.96,,24.96,10.0,8940.83,9801.45,10016.57
187.17462539672852,30,0.0,26.95,25.45,24.96,,24.96,10.0,8940.83,9801.45,10016.57
187.68712329864502,30,0.0,26.95,25.45,25.0,,25.0,10.0,8940.83,9801.45,10001.95
188.1882095336914,30,0.0,26.95,25.48,25.0,,25.0,10.0,8922.4,9787.23,10001.95
188.68495869636536,30,0.0,26.95,25.48,25.0,,25.0,10.0,8922.4,9787.23,10001.95
189.17903065681458,30,0.0,27.0,25.48,25.0,,25.0,10.0,8922.4,9787.23,10001.95
189.68007636070251,30,0.0,27.0,25.48,25.03,,25.03,10.0,8922.4,9787.23,9987.36
190.1952784061432,30,0.0,27.0,25.48,25.03,,25.03,10.0,8922.4,9787.23,9987.36
190.72740983963013,30,0.0,27.0,25.51,25.03,,25.03,10.0,8922.4,9773.04,9987.36
191.23515844345093,30,0.0,27.0,25.51,25.03,,25.03,10.0,8922.4,9773.04,9987.36
191.73494863510132,30,0.0,27.04,25.51,25.07,,25.07,10.0,8922.4,9773.04,9972.79
192.21949744224548,30,0.0,27.04,25.51,25.07,,25.07,10.0,8904.02,9773.04,9972.79
192.70320296287537,30,0.0,27.04,25.55,25.07,,25.07,10.0,8904.02,9758.87,9972.79
193.203932762146,30,0.0,27.04,25.55,25.07,,25.07,10.0,8904.02,9758.87,9972.79
193.70048236846924,30,0.0,27.04,25.55,25.1,,25.1,10.0,8904.02,9758.87,9972.79
194.19849371910095,30,0.0,27.04,25.55,25.1,,25.1,10.0,8904.02,9758.87,9958.26
194.69749641418457,30,0.0,27.09,25.55,25.1,,25.1,10.0,8885.68,9758.87,9958.26
195.19720721244812,30,0.0,27.09,25.58,25.1,,25.1,10.0,8885.68,9744.73,9958.26
195.69647812843323,30,0.0,27.09,25.58,25.1,,25.1,10.0,8885.68,9744.73,9958.26
196.19892001152039,30,0.0,27.09,25.58,25.14,,25.14,10.0,8885.68,9744.73,9943.75
196.7003116607666,30,0.0,27.09,25.58,25.14,,25.14,10.0,8885.68,9744.73,9943.75
197.19823265075684,30,0.0,27.09,25.58,25.14,,25.14,10.0,8885.68,9744.73,9943.75
197.7123303413391,30,0.0,27.13,25.61,25.17,,25.17,10.0,8867.39,9730.61,9943.75
198.20988202095032,30,0.0,27.13,25.61,25.17,,25.17,10.0,8867.39,9730.61,9929.26
198.7089605331421,30,0.0,27.13,25.61,25.17,,25.17,10.0,8867.39,9730.61,9929.26
199.21132469177246,30,0.0,27.13,25.64,25.17,,25.17,10.0,8867.39,9730.61,9929.26
199.71860361099243,30,0.0,27.13,25.64,25.17,,25.17,10.0,8867.39,9716.52,9929.26
200.21861839294434,30,0.0,27.13,25.64,25.17,,25.17,10.0,8867.39,9716.52,9929.26
200.72025656700134,30,0.0,27.13,25.64,25.21,,25.21,10.0,8849.15,9716.52,9914.81
201.36321783065796,30,0.0,27.18,25.64,25.21,,25.21,10.0,8849.15,9716.52,9914.81
201.92738842964172,30,0.0,27.18,25.68,25.21,,25.21,10.0,8849.15,9702.46,9914.81
202.42229628562927,30,0.0,27.18,25.68,25.21,,25.21,10.0,8849.15,9702.46,9914.81
202.9564323425293,30,0.0,27.18,25.68,25.24,,25.24,10.0,8849.15,9702.46,9900.37
203.43844556808472,30,0.0,27.18,25.68,25.24,,25.24,10.0,8849.15,9702.46,9900.37
203.92102527618408,30,0.0,27.18,25.68,25.24,,25.24,10.0,8849.15,9702.46,9900.37
204.42178010940552,30,0.0,27.18,25.71,25.24,,25.24,10.0,8849.15,9702.46,9900.37
204.91887974739075,30,0.0,27.18,25.71,25.24,,25.24,10.0,8830.95,9688.42,9900.37
205.434011220932,30,0.0,27.22,25.71,25.28,,25.28,10.0,8830.95,9688.42,9885.97
205.9818093776703,30,0.0,27.22,25.71,25.28,,25.28,10.0,8830.95,9688.42,9885.97
206.48284721374512,30,0.0,27.22,25.74,25.28,,25.28,10.0,8830.95,9688.42,9885.97
206.9698371887207,30,0.0,27.22,25.74,25.28,,25.28,10.0,8830.95,9674.41,9885.97
207.46512866020203,30,0.0,27.22,25.74,25.28,,25.28,10.0,8830.95,9674.41,9885.97
207.94796562194824,30,0.0,27.22,25.74,25.31,,25.31,10.0,8830.95,9674.41,9871.6
208.4286663532257,30,0.0,27.22,25.74,25.31,,25.31,10.0,8830.95,9674.41,9871.6
208.91099905967712,30,0.0,27.22,25.74,25.31,,25.31,10.0,8830.95,9674.41,9871.6
209.39445543289185,30,0.0,27.27,25.74,25.31,,25.31,10.0,8812.79,9660.42,9871.6
209.89201402664185,30,0.0,27.27,25.77,25.31,,25.31,10.0,8812.79,9660.42,9871.6
210.40403938293457,30,0.0,27.27,25.77,25.35,,25.35,10.0,8812.79,9660.42,9857.25
210.90102744102478,30,0.0,27.27,25.77,25.35,,25.35,10.0,8812.79,9660.42,9857.25
211.3989098072052,30,0.0,27.27,25.77,25.35,,25.35,10.0,8812.79,9660.42,9857.25
211.912850856781,30,0.0,27.27,25.77,25.35,,25.35,10.0,8812.79,9660.42,9857.25
212.41348958015442,30,0.0,27.27,25.81,25.38,,25.38,10.0,8812.79,9646.46,9857.25
212.91245937347412,30,0.0,27.27,25.81,25.38,,25.38,10.0,8812.79,9646.46,9842.92
213.4437701702118,30,0.0,27.27,25.81,25.38,,25.38,10.0,8812.79,9646.46,9842.92
213.93948459625244,30,0.0,27.27,25.81,25.38,,25.38,10.0,8812.79,9646.46,9842.92
214.45611143112183,30,0.0,27.27,25.81,25.38,,25.38,10.0,8794.69,9646.46,9842.92
214.9418637752533,30,0.0,27.31,25.84,25.38,,25.38,10.0,8794.69,9632.52,9828.63
215.44418716430664,30,0.0,27.31,25.84,25.42,,25.42,10.0,8794.69,9632.52,9828.63
215.94564485549927,30,0.0,27.31,25.84,25.42,,25.42,10.0,8794.69,9632.52,9828.63
216.59474658966064,30,0.0,27.31,25.84,25.42,,25.42,10.0,8794.69,9632.52,9828.63
217.10742259025574,30,0.0,27.31,25.84,25.42,,25.42,10.0,8794.69,9632.52,9828.63
217.5919599533081,30,0.0,27.31,25.87,25.42,,25.42,10.0,8794.69,9618.61,9828.63
218.08982586860657,30,0.0,27.31,25.87,25.45,,25.45,10.0,8794.69,9618.61,9814.35
218.61919832229614,30,0.0,27.31,25.87,25.45,,25.45,10.0,8794.69,9618.61,9814.35
219.1497573852539,30,0.0,27.31,25.87,25.45,,25.45,10.0,8794.69,9618.61,9814.35
219.64944434165955,30,0.0,27.31,25.87,25.45,,25.45,10.0,8794.69,9618.61,9814.35
220.19663333892822,30,0.0,27.36,25.9,25.45,,25.45,10.0,8794.69,9604.73,9814.35
220.6932134628296,30,0.0,27.36,25.9,25.45,,25.45,10.0,8794.69,9604.73,9814.35
221.20848894119263,30,0.0,27.36,25.9,25.49,,25.49,10.0,8776.62,9604.73,9800.11
221.70555090904236,30,0.0,27.36,25.9,25.49,,25.49,10.0,8776.62,9604.73,9800.11
222.21777391433716,30,0.0,27.36,25.9,25.49,,25.49,10.0,8776.62,9604.73,9800.11
222.71763563156128,30,0.0,27.36,25.9,25.49,,25.49,10.0,8776.62,9604.73,9800.11
223.21659922599792,30,0.0,27.36,25.93,25.49,,25.49,10.0,8776.62,9604.73,9800.11
223.77748775482178,30,0.0,27.36,25.93,25.49,,25.49,10.0,8776.62,9590.87,9800.11
224.34044814109802,30,0.0,27.36,25.93,25.52,,25.52,10.0,8776.62,9590.87,9785.89
224.8859612941742,30,0.0,27.4,25.93,25.52,,25.52,10.0,8758.61,9590.87,9785.89
225.41673684120178,30,0.0,27.4,25.93,25.52,,25.52,10.0,8758.61,9590.87,9785.89
225.94799304008484,30,0.0,27.4,25.93,25.52,,25.52,10.0,8758.61,9590.87,9785.89
226.47968292236328,30,0.0,27.4,25.97,25.52,,25.52,10.0,8758.61,9577.04,9785.89
227.02829313278198,30,0.0,27.4,25.97,25.56,,25.56,10.0,8758.61,9577.04,9771.7
227.54163551330566,30,0.0,27.4,25.97,25.56,,25.56,10.0,8758.61,9577.04,9771.7
228.08853721618652,30,0.0,27.4,25.97,25.56,,25.56,10.0,8758.61,9577.04,9771.7
228.62209224700928,30,0.0,27.4,25.97,25.56,,25.56,10.0,8758.61,9577.04,9771.7
229.15120244026184,30,0.0,27.4,25.97,25.56,,25.56,10.0,8758.61,9577.04,9771.7
229.66784358024597,30,0.0,27.45,25.97,25.56,,25.56,10.0,8740.63,9563.23,9771.7
230.20322108268738,30,0.0,27.45,26.0,25.59,,25.59,10.0,8740.63,9563.23,9757.54
230.7192964553833,30,0.0,27.45,26.0,25.59,,25.59,10.0,8740.63,9563.23,9757.54
231.25078439712524,30,0.0,27.45,26.0,25.59,,25.59,10.0,8740.63,9563.23,9757.54
231.77778792381287,30,0.0,27.45,26.0,25.59,,25.59,10.0,8740.63,9563.23,9757.54
232.2950475215912,30,0.0,27.45,26.0,25.59,,25.59,10.0,8740.63,9563.23,9757.54
232.79253387451172,30,0.0,27.45,26.0,25.59,,25.59,10.0,8740.63,9563.23,9757.54
233.29482197761536,30,0.0,27.45,26.03,25.63,,25.63,10.0,8740.63,9549.44,9743.4
233.81241822242737,30,0.0,27.49,26.03,25.63,,25.63,10.0,8722.71,9549.44,9743.4
234.3298316001892,30,0.0,27.49,26.03,25.63,,25.63,10.0,8722.71,9549.44,9743.4
234.85438442230225,30,0.0,27.49,26.03,25.63,,25.63,10.0,8722.71,9549.44,9743.4
235.3696780204773,30,0.0,27.49,26.03,25.63,,25.63,10.0,8722.71,9549.44,9743.4
235.90410351753235,30,0.0,27.49,26.03,25.63,,25.63,10.0,8722.71,9549.44,9743.4
236.43395948410034,30,0.0,27.49,26.03,25.66,,25.66,10.0,8722.71,9535.68,9729.29
236.96388292312622,30,0.0,27.49,26.06,25.66,,25.66,10.0,8722.71,9549.44,9729.29
237.47797989845276,30,0.0,27.49,26.06,25.66,,25.66,10.0,8722.71,9535.68,9729.29
238.0105218887329,30,0.0,27.53,26.06,25.66,,25.66,10.0,8704.83,9535.68,9729.29
238.54604077339172,30,0.0,27.53,26.06,25.66,,25.66,10.0,8704.83,9535.68,9729.29
239.09182596206665,30,0.0,27.53,26.06,25.66,,25.66,10.0,8704.83,9535.68,9729.29
239.60223817825317,30,0.0,27.53,26.06,25.7,,25.7,10.0,8704.83,9535.68,9729.29
240.13165640830994,30,0.0,27.53,26.06,25.7,,25.7,10.0,8704.83,9535.68,9715.2
240.66373991966248,30,0.0,27.53,26.1,25.7,,25.7,10.0,8704.83,9535.68,9715.2
241.21776700019836,30,0.0,27.53,26.1,25.7,,25.7,10.0,8704.83,9521.95,9715.2
241.76595330238342,30,0.0,27.53,26.1,25.7,,25.7,10.0,8704.83,9521.95,9715.2
242.27618956565857,30,0.0,27.53,26.1,25.7,,25.7,10.0,8704.83,9521.95,9715.2
242.77999687194824,30,0.0,27.53,26.1,25.7,,25.7,10.0,8704.83,9521.95,9701.14
243.2942657470703,30,0.0,27.58,26.1,25.73,,25.73,10.0,8704.83,9521.95,9701.14
243.7954523563385,30,0.0,27.58,26.13,25.73,,25.73,10.0,8704.83,9508.24,9701.14
244.3082184791565,30,0.0,27.58,26.13,25.73,,25.73,10.0,8686.99,9508.24,9701.14
244.80890369415283,30,0.0,27.58,26.13,25.73,,25.73,10.0,8686.99,9508.24,9701.14
245.3213505744934,30,0.0,27.58,26.13,25.73,,25.73,10.0,8686.99,9508.24,9701.14
245.86527156829834,30,0.0,27.58,26.13,25.73,,25.73,10.0,8686.99,9508.24,9701.14
246.38097071647644,30,0.0,27.58,26.13,25.77,,25.77,10.0,8686.99,9508.24,9701.14
246.89743661880493,30,0.0,27.58,26.13,25.77,,25.77,10.0,8686.99,9508.24,9687.1
247.42867493629456,30,0.0,27.58,26.13,25.77,,25.77,10.0,8686.99,9508.24,9687.1
247.9629201889038,30,0.0,27.58,26.16,25.77,,25.77,10.0,8686.99,9494.56,9687.1
248.50917434692383,30,0.0,27.58,26.16,25.77,,25.77,10.0,8686.99,9494.56,9687.1
249.03728222846985,30,0.0,27.58,26.16,25.77,,25.77,10.0,8686.99,9494.56,9687.1
249.53804755210876,30,0.0,27.58,26.16,25.77,,25.77,10.0,8686.99,9494.56,9687.1
250.05302739143372,30,0.0,27.58,26.16,25.77,,25.77,10.0,8686.99,9494.56,9687.1
250.61379551887512,30,0.0,27.62,26.16,25.8,,25.8,10.0,8669.2,9494.56,9673.09
251.1617350578308,30,0.0,27.58,26.16,25.8,,25.8,10.0,8669.2,9494.56,9673.09
251.69411253929138,30,0.0,27.62,26.19,25.8,,25.8,10.0,8669.2,9494.56,9673.09
252.2126202583313,30,0.0,27.62,26.19,25.8,,25.8,10.0,8669.2,9480.9,9673.09
252.72862434387207,30,0.0,27.62,26.19,25.8,,25.8,10.0,8669.2,9480.9,9673.09
253.25395011901855,30,0.0,27.62,26.19,25.8,,25.8,10.0,8669.2,9480.9,9673.09
253.7820644378662,30,0.0,27.62,26.19,25.8,,25.8,10.0,8669.2,9480.9,9673.09
254.30161881446838,30,0.0,27.62,26.19,25.8,,25.8,10.0,8669.2,9480.9,9673.09
254.82974219322205,30,0.0,27.62,26.19,25.84,,25.84,10.0,8669.2,9480.9,9659.11
255.36206316947937,30,0.0,27.62,26.19,25.84,,25.84,10.0,8669.2,9480.9,9659.11
255.86565732955933,30,0.0,27.62,26.23,25.84,,25.84,10.0,8669.2,9480.9,9659.11
256.3750822544098,30,0.0,27.62,26.23,25.84,,25.84,10.0,8651.45,9467.26,9659.11
256.93622946739197,30,0.0,27.67,26.23,25.84,,25.84,10.0,8651.45,9467.26,9659.11
257.43447399139404,30,0.0,27.67,26.23,25.84,,25.84,10.0,8651.45,9467.26,9659.11
257.9435291290283,30,0.0,27.67,26.23,25.84,,25.84,10.0,8651.45,9467.26,9659.11
258.5338830947876,30,0.0,27.67,26.23,25.87,,25.87,10.0,8651.45,9467.26,9645.15
259.0655436515808,30,0.0,27.67,26.23,25.87,,25.87,10.0,8651.45,9467.26,9645.15
259.5949444770813,30,0.0,27.67,26.26,25.87,,25.87,10.0,8651.45,9453.65,9645.15
260.12865567207336,30,0.0,27.67,26.23,25.87,,25.87,10.0,8651.45,9453.65,9645.15
260.6540822982788,30,0.0,27.67,26.26,25.87,,25.87,10.0,8651.45,9453.65,9645.15
261.2042372226715,30,0.0,27.71,26.26,25.87,,25.87,10.0,8651.45,9453.65,9645.15
261.7189016342163,30,0.0,27.71,26.26,25.87,,25.87,10.0,8633.74,9453.65,9645.15
262.29624128341675,30,0.0,27.71,26.26,25.91,,25.91,10.0,8633.74,9453.65,9631.21
262.8688678741455,30,0.0,27.71,26.26,25.91,,25.91,10.0,8633.74,9453.65,9631.21
263.3977780342102,30,0.0,27.71,26.26,25.91,,25.91,10.0,8633.74,9440.07,9631.21
263.9321258068085,30,0.0,27.71,26.29,25.91,,25.91,10.0,8633.74,9440.07,9631.21
264.48152327537537,30,0.0,27.71,26.29,25.91,,25.91,10.0,8633.74,9440.07,9631.21
265.0144419670105,30,0.0,27.71,26.29,25.91,,25.91,10.0,8633.74,9440.07,9631.21
265.56039357185364,30,0.0,27.71,26.29,25.91,,25.91,10.0,8633.74,9440.07,9631.21
266.0923492908478,30,0.0,27.71,26.29,25.94,,25.94,10.0,8616.08,9440.07,9617.31
266.66933369636536,30,0.0,27.76,26.29,25.94,,25.94,10.0,8616.08,9440.07,9617.31
267.1838493347168,30,0.0,27.76,26.29,25.94,,25.94,10.0,8616.08,9440.07,9617.31
267.655056476593,30,0.0,27.76,26.32,25.94,,25.94,10.0,8616.08,9440.07,9617.31
268.146609544754,30,0.0,27.76,26.32,25.94,,25.94,10.0,8616.08,9426.51,9617.31
268.62124705314636,30,0.0,27.76,26.32,25.94,,25.94,10.0,8616.08,9426.51,9617.31
269.1003544330597,30,0.0,27.76,26.32,25.94,,25.94,10.0,8616.08,9426.51,9617.31
269.59144377708435,30,0.0,27.76,26.32,25.98,,25.98,10.0,8616.08,9426.51,9603.42
270.06806802749634,30,0.0,27.76,26.32,25.98,,25.98,10.0,8616.08,9426.51,9603.42
270.55853295326233,30,0.0,27.76,26.32,25.98,,25.98,10.0,8616.08,9426.51,9603.42
271.03158950805664,30,0.0,27.76,26.32,25.98,,25.98,10.0,8598.47,9426.51,9603.42
271.5213680267334,30,0.0,27.8,26.32,25.98,,25.98,10.0,8598.47,9412.97,9603.42
271.99286437034607,30,0.0,27.8,26.36,25.98,,25.98,10.0,8598.47,9412.97,9603.42
272.4745533466339,30,0.0,27.8,26.36,26.01,,26.01,10.0,8598.47,9412.97,9603.42
272.9444091320038,30,0.0,27.8,26.36,26.01,,26.01,10.0,8598.47,9412.97,9589.57
273.45745849609375,30,0.0,27.8,26.36,26.01,,26.01,10.0,8598.47,9412.97,9589.57
273.92633724212646,30,0.0,27.8,26.36,26.01,,26.01,10.0,8598.47,9412.97,9589.57
274.39590716362,30,0.0,27.8,26.36,26.01,,26.01,10.0,8598.47,9412.97,9589.57
274.8781280517578,30,0.0,27.8,26.36,26.01,,26.01,10.0,8598.47,9412.97,9589.57
275.3451917171478,30,0.0,27.8,26.39,26.01,,26.01,10.0,8598.47,9412.97,9589.57
275.8308997154236,30,0.0,27.8,26.39,26.01,,26.01,10.0,8598.47,9412.97,9589.57
276.302875995636,30,0.0,27.8,26.39,26.01,,26.01,10.0,8598.47,9399.46,9575.74
276.7911765575409,30,0.0,27.8,26.39,26.05,,26.05,10.0,8598.47,9399.46,9575.74
277.27659130096436,30,0.0,27.8,26.39,26.05,,26.05,10.0,8598.47,9399.46,9575.74
277.7449109554291,30,0.0,27.8,26.39,26.05,,26.05,10.0,8598.47,9399.46,9575.74
278.2603905200958,30,0.0,27.8,26.39,26.05,,26.05,10.0,8598.47,9399.46,9575.74
278.76714277267456,30,0.0,27.8,26.39,26.05,,26.05,10.0,8598.47,9399.46,9575.74
279.23709082603455,30,0.0,27.8,26.42,26.05,,26.05,10.0,8598.47,9385.97,9575.74
279.72142601013184,30,0.0,27.85,26.42,26.05,,26.05,10.0,8598.47,9385.97,9561.93
280.20804834365845,30,0.0,27.85,26.42,26.08,,26.08,10.0,8580.89,9385.97,9561.93
