Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),R1,R,R3
130.53126502037048,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
131.02870297431946,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
131.5278720855713,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
132.04342341423035,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
132.52879858016968,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
133.04654002189636,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8928.72,9068.18
133.5451967716217,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
134.0438632965088,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
134.5422921180725,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8916.06,9068.18
135.0412473678589,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8916.06,9068.18
135.53985500335693,20.0,0.0,28.88,27.58,27.37,,27.37,10.0,8188.38,8928.72,9068.18
136.05159974098206,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
136.55298399925232,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9068.18
137.0503261089325,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
137.55159974098206,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
138.0472662448883,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
138.54700684547424,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9068.18
139.04581451416016,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
139.56178832054138,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
140.06385016441345,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
140.5625033378601,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
141.06670784950256,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
141.56497597694397,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
142.06737899780273,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9068.18
142.56571507453918,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
143.0624556541443,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
143.575119972229,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
144.07435274124146,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9068.18
144.5861132144928,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9068.18
145.06786632537842,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9068.18
145.5675082206726,20.0,0.0,28.88,27.55,27.37,,27.37,10.0,8188.38,8928.72,9081.1
146.06684255599976,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
146.57895588874817,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
147.0946159362793,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
147.58260703086853,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
148.079176902771,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
148.57903504371643,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
149.07894825935364,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
149.57518482208252,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
150.08967399597168,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
150.5848684310913,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
151.08596634864807,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
151.58511400222778,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
152.08837008476257,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
152.58910202980042,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
153.08689332008362,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
153.58823132514954,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
154.10154175758362,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
154.60018491744995,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
155.10374855995178,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
155.60203409194946,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
156.13929152488708,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
156.619300365448,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
157.10129857063293,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
157.59921860694885,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
158.09943675994873,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
158.61132049560547,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
159.1084749698639,20.0,0.0,28.88,27.55,27.33,,27.33,10.0,8188.38,8928.72,9081.1
159.60858488082886,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
160.1062867641449,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
160.60754489898682,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
161.12444424629211,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
161.64173102378845,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
162.12626934051514,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
162.64061760902405,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
163.13788151741028,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
163.62179589271545,20.0,0.0,28.83,27.55,27.33,,27.33,10.0,8205.0,8928.72,9081.1
164.17036151885986,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
164.6687092781067,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
165.1831042766571,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
165.68445587158203,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
166.19897651672363,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
166.72932052612305,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
167.24452710151672,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
167.74278903007507,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
168.2589728832245,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
168.80396580696106,20.0,0.0,28.83,27.55,27.37,,27.37,10.0,8205.0,8928.72,9068.18
169.32163071632385,20.0,0.0,28.79,27.55,27.37,,27.37,10.0,8221.65,8928.72,9068.18
169.83531141281128,20.0,0.0,28.79,27.52,27.37,,27.37,10.0,8221.65,8941.39,9068.18
170.3348605632782,20.0,0.0,28.79,27.52,27.37,,27.37,10.0,8221.65,8941.39,9068.18
170.83478426933289,20.0,0.0,28.79,27.55,27.33,,27.33,10.0,8221.65,8941.39,9068.18
171.3333010673523,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8928.72,9081.1
171.8630928993225,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
172.3914635181427,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
172.92363500595093,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
173.4537754058838,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
173.98658657073975,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
174.55946564674377,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
175.09467434883118,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
175.5799744129181,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
176.07486033439636,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
176.59226989746094,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
177.09470868110657,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
177.5954873561859,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8928.72,9081.1
178.08521485328674,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
178.60173201560974,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
179.06943488121033,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
179.57003116607666,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
180.10011911392212,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
180.56891059875488,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
181.06899285316467,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
181.55266571044922,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
182.0506453514099,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
182.55015897750854,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
183.0497214794159,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
183.5555305480957,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
184.05293941497803,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
184.53818368911743,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
185.09781050682068,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
185.62872862815857,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
186.12782096862793,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
186.61293625831604,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
187.16010308265686,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
187.72191333770752,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
188.23700976371765,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
188.72207713127136,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
189.22174453735352,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
189.70543122291565,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
190.2029345035553,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
190.70466589927673,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
191.25305604934692,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
191.7679786682129,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
192.26246237754822,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
192.7780396938324,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
193.2619972229004,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
193.7471160888672,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
194.23248863220215,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
194.71368956565857,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
195.20186567306519,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
195.7180516719818,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
196.201153755188,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
196.71567368507385,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
197.19847679138184,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
197.66611194610596,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
198.14981031417847,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
198.616126537323,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
199.10212469100952,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
199.5869402885437,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
200.08562088012695,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
200.5872986316681,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
201.0871820449829,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
201.5894284248352,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
202.1017084121704,20.0,0.0,28.83,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
202.60233306884766,20.0,0.0,28.83,27.52,27.3,,27.3,10.0,8205.0,8941.39,9081.1
203.0849633216858,20.0,0.0,28.83,27.52,27.33,,27.33,10.0,8205.0,8941.39,9094.04
203.58350372314453,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
204.08427119255066,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
204.58163213729858,20.0,0.0,28.83,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
205.08020091056824,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
205.65616297721863,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
206.14176511764526,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
206.6461844444275,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
207.16286611557007,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9081.1
207.6967432498932,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
208.18041276931763,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9094.04
208.66640043258667,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
209.16430521011353,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
209.66209864616394,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
210.14610075950623,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
210.63069319725037,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
211.1605508327484,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
211.6893858909607,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
212.1917827129364,20.0,0.0,28.79,27.52,27.33,,27.33,10.0,8221.65,8941.39,9081.1
212.67252397537231,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
213.20557284355164,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
213.68860459327698,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
214.1887505054474,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
214.67372965812683,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
215.15799164772034,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
215.63874292373657,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
216.1205677986145,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
216.6038830280304,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
217.0881073474884,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
217.58200311660767,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
218.05551934242249,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
218.55382084846497,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
219.03636837005615,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
219.52380633354187,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
220.0019519329071,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
220.51453042030334,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
220.98131322860718,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
221.5586075782776,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
222.04404258728027,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
222.5314610004425,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
223.0291771888733,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
223.49607872962952,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8954.09,9094.04
223.9803740978241,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
224.46303915977478,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
224.94924902915955,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8954.09,9094.04
225.4296429157257,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
225.9139528274536,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
226.37999939918518,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
226.84983730316162,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
227.31595730781555,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
227.78573632240295,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
228.30150985717773,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
228.79918146133423,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
229.30056262016296,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
229.79881238937378,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8941.39,9094.04
230.29864192008972,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
230.79513454437256,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
231.2935254573822,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8941.39,9094.04
231.80866956710815,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
232.29034066200256,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
232.7920482158661,20.0,0.0,28.79,27.52,27.3,,27.3,10.0,8221.65,8954.09,9094.04
233.3102343082428,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
233.80948638916016,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
234.30383348464966,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
234.80199480056763,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
235.315105676651,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
235.81509232521057,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
236.31670999526978,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
236.81666827201843,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
237.3156599998474,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9081.1
237.81785130500793,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
238.31719207763672,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
238.81371665000916,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
239.31440687179565,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
239.82887434959412,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
240.32685375213623,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
240.8244822025299,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
241.31854343414307,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
241.82387781143188,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
242.3160183429718,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
242.8353316783905,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
243.3379030227661,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
243.83904814720154,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
244.35457706451416,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
244.8378336429596,20.0,0.0,28.79,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
245.38476705551147,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8221.65,8954.09,9094.04
245.86922597885132,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
246.33720064163208,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
246.83679223060608,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
247.3421061038971,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
247.84847116470337,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
248.3506875038147,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
248.85251832008362,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
249.35426020622253,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
249.85044193267822,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
250.3487627506256,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
250.8512098789215,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
251.35231351852417,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
251.85100841522217,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
252.35033988952637,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
252.86498355865479,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
253.36401677131653,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
253.86242961883545,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
254.36218404769897,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
254.86378455162048,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
255.3643536567688,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
255.860365152359,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
256.3616487979889,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
256.87486720085144,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
257.37196707725525,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
257.8687496185303,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
258.36727714538574,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
258.8671553134918,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
259.38067078590393,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
259.88073801994324,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
260.3780870437622,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
260.87787103652954,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
261.3763053417206,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
261.87671756744385,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
262.3765058517456,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
262.87692427635193,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
263.38919949531555,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
263.8880579471588,20.0,0.0,28.74,27.49,27.3,,27.3,10.0,8238.34,8954.09,9094.04
