Temps (s),Consigne (°C),Erreur (°C),Thermistance 1 - T1 (°C),Thermistance 2 - T2 (°C),Thermistance 3 - T3 (°C),T4',Thermistance 3 estimée - T3_moy (°C),Commande (PWM),Voltage T1 (V),Voltage T2 (V),Voltage T3 (V)
1.315195083618164,30,0.0,32.82,30.24,30.21,,30.21,30.0,2.72,2.58,2.54
1.6690149307250977,30,0.0,32.68,30.24,30.21,,30.21,30.0,2.7,2.58,2.54
2.0291411876678467,30,0.0,32.55,30.24,30.17,,30.17,30.0,2.69,2.58,2.53
2.5289158821105957,30,0.0,32.46,30.28,30.17,,30.17,30.0,2.68,2.59,2.53
3.042309284210205,30,0.0,32.41,30.28,30.17,,30.17,30.0,2.67,2.59,2.53
3.542726993560791,30,0.0,32.46,30.28,30.17,,30.17,30.0,2.68,2.59,2.53
4.049766540527344,30,0.0,32.5,30.31,30.17,,30.17,30.0,2.68,2.59,2.53
4.54367470741272,30,0.0,32.59,30.31,30.14,,30.14,30.0,2.69,2.59,2.53
5.046921730041504,30,0.0,32.73,30.31,30.14,,30.14,30.0,2.71,2.59,2.53
5.548436641693115,30,0.0,32.86,30.31,30.14,,30.14,30.0,2.72,2.59,2.53
6.046709299087524,30,0.0,32.95,30.31,30.14,,30.14,30.0,2.73,2.59,2.53
6.545394420623779,30,0.0,33.08,30.31,30.14,,30.14,30.0,2.75,2.59,2.53
7.044719934463501,30,0.0,33.22,30.31,30.14,,30.14,30.0,2.76,2.59,2.53
7.545042037963867,30,0.0,33.35,30.34,30.14,,30.14,30.0,2.78,2.6,2.53
8.045494079589844,30,0.0,33.44,30.34,30.14,,30.14,30.0,2.79,2.6,2.53
8.558532953262329,30,0.0,33.58,30.34,30.11,,30.11,30.0,2.8,2.6,2.52
9.056297302246094,30,0.0,33.71,30.34,30.11,,30.11,30.0,2.81,2.6,2.52
9.556951522827148,30,0.0,33.8,30.37,30.11,,30.11,30.0,2.83,2.6,2.52
10.054019451141357,30,0.0,33.89,30.37,30.11,,30.11,30.0,2.83,2.6,2.52
10.553429126739502,30,0.0,33.98,30.37,30.11,,30.11,30.0,2.84,2.6,2.52
11.051319360733032,30,0.0,34.07,30.37,30.11,,30.11,30.0,2.85,2.6,2.52
11.552677392959595,30,0.0,34.2,30.4,30.07,,30.07,30.0,2.87,2.61,2.52
12.054813146591187,30,0.0,34.25,30.4,30.07,,30.07,30.0,2.88,2.61,2.52
12.555922031402588,30,0.0,34.34,30.44,30.07,,30.07,30.0,2.88,2.61,2.52
13.067927360534668,30,0.0,34.43,30.44,30.07,,30.07,30.0,2.89,2.61,2.52
13.566179752349854,30,0.0,34.52,30.44,30.07,,30.07,30.0,2.9,2.61,2.52
14.066413879394531,30,0.0,34.61,30.47,30.07,,30.07,30.0,2.91,2.61,2.52
14.563069820404053,30,0.0,34.65,30.47,30.07,,30.07,30.0,2.92,2.61,2.52
15.0645432472229,30,0.0,34.74,30.5,30.07,,30.07,30.0,2.93,2.62,2.52
15.564550638198853,30,0.0,34.78,30.5,30.07,,30.07,30.0,2.93,2.62,2.52
